"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23g_num","TX_RESP_Q20_num"
-0.206087633585052,NA,NA,0.155857300039839,-1.0504347400711,-1.09544511501033,0.155857300039839,0.277350098112615,0.924500327042048,0.0892051550175081,-1.09544511501033,-0.385164443259822,-0.0892051550175081,0.0892051550175081,-1.26769221771327,NA
0.562679901723942,0.100560228473099,1.38653712791998,0.155857300039839,1.10572077902221,-1.09544511501033,0.155857300039839,0.277350098112615,-0.277350098112615,-1.07046186021009,-1.09544511501033,-0.385164443259822,-1.24887217024511,-1.07046186021009,0.671131174083496,-0.707106781186547
0.988357894833632,0.100560228473099,-0.802732021427358,-0.857215150219116,-1.0504347400711,0,-0.857215150219116,-0.924500327042048,-0.277350098112615,-1.07046186021009,-1.09544511501033,-0.385164443259822,-0.0892051550175081,0.0892051550175081,-1.26769221771327,-0.707106781186547
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.28170061899378,-0.905042056257888,-0.802732021427358,1.16892975029879,1.10572077902221,1.09544511501033,1.16892975029879,1.47920052326728,0.924500327042048,1.24887217024511,1.09544511501033,1.28388147753274,1.07046186021009,1.24887217024511,0.671131174083496,-0.707106781186547
-0.529896144081305,-0.905042056257888,-0.802732021427358,0.155857300039839,1.10572077902221,0,1.16892975029879,0.277350098112615,-0.277350098112615,0.0892051550175081,0,-0.385164443259822,-0.0892051550175081,0.0892051550175081,0.671131174083496,0.707106781186547
1.68686960523262,0.100560228473099,1.38653712791998,-1.87028760047807,-1.0504347400711,-1.09544511501033,-0.857215150219116,-0.924500327042048,-1.47920052326728,-1.07046186021009,-1.09544511501033,-0.385164443259822,-2.40853918547271,1.24887217024511,-2.23710391361165,-0.707106781186547
0.102197733581639,NA,NA,-0.857215150219116,-0.331716233706664,-1.09544511501033,-0.857215150219116,-0.924500327042048,-0.277350098112615,-1.07046186021009,-1.09544511501033,-0.385164443259822,-0.0892051550175081,0.0892051550175081,0.671131174083496,NA
0.563719472692242,-0.905042056257888,-0.802732021427358,-0.857215150219116,-1.0504347400711,-1.09544511501033,0.155857300039839,1.47920052326728,-1.47920052326728,0.0892051550175081,1.09544511501033,-2.05421036405238,-0.0892051550175081,-2.2301288754377,-0.298280521814887,0.707106781186547
-0.365405398126441,1.10616251320409,-0.072975638311578,1.16892975029879,0.387002272657774,1.09544511501033,1.16892975029879,0.277350098112615,0.924500327042048,1.24887217024511,1.09544511501033,1.28388147753274,1.07046186021009,0.0892051550175081,0.671131174083496,-0.707106781186547
0.0871578066099265,0.100560228473099,-0.072975638311578,1.16892975029879,1.10572077902221,1.09544511501033,-0.857215150219116,-0.924500327042048,-1.47920052326728,1.24887217024511,0,-0.385164443259822,-0.0892051550175081,0.0892051550175081,-0.298280521814887,0.707106781186547
-1.6457623883973,NA,NA,0.155857300039839,-0.331716233706664,1.09544511501033,0.155857300039839,-0.924500327042048,0.924500327042048,0.0892051550175081,1.09544511501033,1.28388147753274,-0.0892051550175081,0.0892051550175081,0.671131174083496,NA
-1.14648347716705,-0.905042056257888,-0.802732021427358,1.16892975029879,1.10572077902221,1.09544511501033,1.16892975029879,1.47920052326728,0.924500327042048,1.24887217024511,1.09544511501033,1.28388147753274,1.07046186021009,1.24887217024511,0.671131174083496,2.12132034355964
1.18435324567693,2.11176479793507,1.38653712791998,-0.857215150219116,-1.0504347400711,0,-1.87028760047807,-0.924500327042048,0.924500327042048,-1.07046186021009,0,-0.385164443259822,1.07046186021009,-1.07046186021009,0.671131174083496,-0.707106781186547
