"PROFICIENCIA_MT_SAEB","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num"
0.178138900207196,NA,1.29740637632244,1.39937476084614,-1.18917137499297
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.975358350565741,1.16496474502144,1.29740637632244,0.130174396357781,1.13116301523722
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.762420333210252,1.16496474502144,0.0905167239294729,0.130174396357781,-2.34933857010807
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.877690465375461,0,0.0905167239294729,-1.13902596813058,-0.0290041798778773
0.894781604586013,1.16496474502144,1.29740637632244,-1.13902596813058,1.13116301523722
NA,NA,NA,NA,NA
0.659068706821576,1.16496474502144,1.29740637632244,1.39937476084614,1.13116301523722
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.336056772951035,-1.16496474502144,0.0905167239294729,NA,1.13116301523722
-1.16913854388549,0,0.0905167239294729,0.130174396357781,-0.0290041798778773
NA,NA,NA,NA,NA
1.12660771278755,1.16496474502144,1.29740637632244,1.39937476084614,1.13116301523722
NA,NA,NA,NA,NA
-1.21411672095179,0,0.0905167239294729,0.130174396357781,-0.0290041798778773
-1.26070094709721,0,0.0905167239294729,0.130174396357781,-0.0290041798778773
0.535551312916651,0,-1.1163729284635,0.130174396357781,1.13116301523722
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.64286711008544,0,0.0905167239294729,0.130174396357781,-0.0290041798778773
NA,NA,NA,NA,NA
-1.50977548982597,-2.32992949004287,-2.32326258085646,-1.13902596813058,-1.18917137499297
NA,NA,NA,NA,NA
-1.76823300945239,0,0.0905167239294729,0.130174396357781,-0.0290041798778773
0.064121045780109,0,0.0905167239294729,-1.13902596813058,-1.18917137499297
-0.368243030981955,-1.16496474502144,1.29740637632244,0.130174396357781,1.13116301523722
-0.94861190753487,-1.16496474502144,-1.1163729284635,0.130174396357781,-1.18917137499297
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.04629098177035,0,0.0905167239294729,0.130174396357781,-0.0290041798778773
0.509927477017117,0,-2.32326258085646,-1.13902596813058,-0.0290041798778773
0.0347303516426455,1.16496474502144,-1.1163729284635,-1.13902596813058,-1.18917137499297
-0.102888387384914,-2.32992949004287,-2.32326258085646,-2.40822633261894,-2.34933857010807
-0.20508900591794,0,1.29740637632244,0.130174396357781,1.13116301523722
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.370901471923378,1.16496474502144,1.29740637632244,0.130174396357781,1.13116301523722
2.13770098973166,1.16496474502144,1.29740637632244,1.39937476084614,1.13116301523722
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.169261783451819,-2.32992949004287,0.0905167239294729,1.39937476084614,-0.0290041798778773
NA,NA,NA,NA,NA
-0.0797750483847321,0,0.0905167239294729,0.130174396357781,1.13116301523722
NA,NA,NA,NA,NA
-1.36333976312975,0,-1.1163729284635,-1.13902596813058,-1.18917137499297
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.432700667003325,0,0.0905167239294729,0.130174396357781,-0.0290041798778773
NA,NA,NA,NA,NA
1.40778071864392,1.16496474502144,0.0905167239294729,1.39937476084614,1.13116301523722
1.24939549271648,0,0.0905167239294729,1.39937476084614,-0.0290041798778773
0.538632270652666,-1.16496474502144,0.0905167239294729,0.130174396357781,-0.0290041798778773
NA,NA,NA,NA,NA
1.12725326856018,1.16496474502144,0.0905167239294729,0.130174396357781,1.13116301523722
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.3500184628947,0,0.0905167239294729,0.130174396357781,-0.0290041798778773
-0.153447932904259,0,-1.1163729284635,0.130174396357781,-1.18917137499297
-1.39532613528485,0,0.0905167239294729,-1.13902596813058,-0.0290041798778773
-1.59261727553251,-1.16496474502144,-1.1163729284635,1.39937476084614,-1.18917137499297
0.676122135139917,0,0.0905167239294729,0.130174396357781,-0.0290041798778773
NA,NA,NA,NA,NA
-0.262849383792456,1.16496474502144,0.0905167239294729,-2.40822633261894,-0.0290041798778773
NA,NA,NA,NA,NA
-0.173481437083357,0,0.0905167239294729,0.130174396357781,-0.0290041798778773
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
