"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22e_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q19_num"
0.429923446848939,0.267261241912425,-1.51448037083707,1.11565265699671,-0.185449546754729,-0.467426352442802,-0.503236279740197,-0.15049280256442,0.15049280256442,1.46761806960554,0.467426352442802,0.718243006142779,-0.267261241912424
-0.846146670896275,0.267261241912425,-1.51448037083707,-1.11565265699671,-1.48359637403783,1.16856588110701,1.84519969238072,-0.15049280256442,0.15049280256442,0.0978412046403697,-1.16856588110701,0.718243006142779,-0.267261241912424
1.04563432766003,0.267261241912425,0.979957887012223,-0.371884218998905,1.11269728052837,1.16856588110701,-0.503236279740197,-2.25739203846629,0.15049280256442,1.46761806960554,2.10341858599261,0.718243006142779,-0.267261241912424
-1.21664099758453,0.267261241912425,-0.267261241912425,-1.11565265699671,1.11269728052837,-2.10341858599261,1.84519969238072,1.95640643333745,-1.95640643333745,0.0978412046403697,0.467426352442802,-1.292837411057,-0.267261241912424
-2.15018233802893,0.267261241912425,-0.267261241912425,-1.11565265699671,-0.185449546754729,-0.467426352442802,-0.503236279740197,1.95640643333745,-1.95640643333745,0.0978412046403697,-1.16856588110701,-1.292837411057,3.47439614486152
0.343817345525582,0.267261241912425,-0.267261241912425,1.11565265699671,1.11269728052837,-0.467426352442802,-0.503236279740197,-0.15049280256442,0.15049280256442,0.0978412046403697,0.467426352442802,0.718243006142779,-0.267261241912424
0.925928380852765,0.267261241912425,-1.51448037083707,0.371884218998905,1.11269728052837,-0.467426352442802,-0.503236279740197,-0.15049280256442,0.15049280256442,0.0978412046403697,0.467426352442802,0.718243006142779,-0.267261241912424
0.556895184314039,0.267261241912425,0.979957887012223,1.11565265699671,-0.185449546754729,1.16856588110701,-0.503236279740197,-0.15049280256442,0.15049280256442,0.0978412046403697,0.467426352442802,0.718243006142779,-0.267261241912424
-0.863684246644829,-3.47439614486152,-0.267261241912425,-1.11565265699671,-0.185449546754729,-0.467426352442802,-0.503236279740197,-0.15049280256442,0.15049280256442,-1.2719356603248,0.467426352442802,-1.292837411057,-0.267261241912424
-0.450070854990666,0.267261241912425,0.979957887012223,0.371884218998905,-1.48359637403783,1.16856588110701,-0.503236279740197,-0.15049280256442,2.25739203846629,-2.64171252528997,-1.16856588110701,-1.292837411057,-0.267261241912424
1.48924519330467,0.267261241912425,0.979957887012223,1.11565265699671,-0.185449546754729,1.16856588110701,-0.503236279740197,-0.15049280256442,0.15049280256442,0.0978412046403697,-1.16856588110701,0.718243006142779,-0.267261241912424
0.5045195598205,0.267261241912425,0.979957887012223,-0.371884218998905,1.11269728052837,-0.467426352442802,-0.503236279740197,-0.15049280256442,0.15049280256442,0.0978412046403697,0.467426352442802,0.718243006142779,-0.267261241912424
0.406185023147594,0.267261241912425,0.979957887012223,-1.11565265699671,-0.185449546754729,-0.467426352442802,1.84519969238072,-0.15049280256442,0.15049280256442,0.0978412046403697,-1.16856588110701,-1.292837411057,-0.267261241912424
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.1754233533289,0.267261241912425,-0.267261241912425,1.11565265699671,-1.48359637403783,-0.467426352442802,-0.503236279740197,-0.15049280256442,0.15049280256442,0.0978412046403697,0.467426352442802,0.718243006142779,-0.267261241912424
