"PROFICIENCIA_MT_SAEB","TX_RESP_Q21e_num"
1.38787599092681,0.804949609677257
0.939096959548251,0.804949609677257
0.833124282253356,0.804949609677257
0.969081808888241,-0.235292962828737
NA,NA
0.437101853969895,0.804949609677257
-1.51977368737644,NA
-0.534767846458325,-1.27553553533473
-0.29409921188589,-0.235292962828737
-0.819055006243513,0.804949609677257
-1.01264401470113,-0.235292962828737
-0.991746920565192,0.804949609677257
3.12895764809955,-0.235292962828737
1.57056784108409,0.804949609677257
-0.688994694313384,-1.27553553533473
-0.13930006213609,-1.27553553533473
NA,NA
NA,NA
0.0882242840019162,NA
-1.3436329062306,-0.235292962828737
-1.15550469883995,NA
0.598227773195509,0.804949609677257
-0.485420708186984,-1.27553553533473
0.789095222247515,0.804949609677257
-0.311842443434018,0.804949609677257
-0.441278793068877,-1.27553553533473
-0.149968834767423,-2.31577810784072
0.41132443292849,0.804949609677257
1.05636509585867,0.804949609677257
-0.616448947282568,-1.27553553533473
0.244842371159208,0.804949609677257
-1.13167940369628,NA
-0.733634144814356,-2.31577810784072
-0.894768236306722,NA
0.266782134650253,-2.31577810784072
-0.157901065504101,NA
-0.155087057330878,NA
2.01724110308556,0.804949609677257
0.576080006057892,0.804949609677257
0.986369631142821,-1.27553553533473
0.294010060073159,0.804949609677257
-1.8295337539777,-1.27553553533473
-0.748899136470472,-2.31577810784072
NA,NA
-0.302020594911347,-2.31577810784072
0.0756224054508142,-0.235292962828737
-1.28649759774628,-0.235292962828737
-1.30397437934724,-0.235292962828737
-1.57417245396611,0.804949609677257
0.152587670560162,0.804949609677257
0.0422702660208323,-0.235292962828737
-1.49834096925725,0.804949609677257
0.665936681454636,0.804949609677257
-1.12765278679955,0.804949609677257
-0.838653853110617,-0.235292962828737
0.707165353731839,0.804949609677257
-0.100341626104328,-0.235292962828737
1.27981116469941,-0.235292962828737
-2.09848932786165,-0.235292962828737
NA,NA
NA,NA
0.399690457220621,NA
0.115963365252271,0.804949609677257
-0.793830867118879,-2.31577810784072
-0.294415960189131,-0.235292962828737
NA,NA
-0.55318127684664,NA
-1.64776495648541,-1.27553553533473
-0.175781595998077,0.804949609677257
0.216605730203765,0.804949609677257
-2.01292163317543,-0.235292962828737
0.227727188039726,0.804949609677257
-0.267757612572051,-0.235292962828737
-0.977506940330671,-1.27553553533473
NA,NA
NA,NA
1.40009722669624,0.804949609677257
0.453197449523393,0.804949609677257
1.27168316439406,-1.27553553533473
-0.855484904027193,0.804949609677257
-1.44799601180904,0.804949609677257
2.27153390354178,0.804949609677257
1.61969610367542,-0.235292962828737
-0.0510556582225026,-1.27553553533473
0.85353607508433,0.804949609677257
-0.907217857745156,NA
NA,NA
NA,NA
0.949268172474496,0.804949609677257
-0.761566271544463,0.804949609677257
0.786445680942639,0.804949609677257
0.279760569849651,0.804949609677257
-0.170135897395894,-0.235292962828737
0.783418245267234,-0.235292962828737
0.315527054693213,-0.235292962828737
0.73157927098152,0.804949609677257
-1.1265924351887,0.804949609677257
0.617006888198675,0.804949609677257
0.657644189958718,-1.27553553533473
0.827406541228214,0.804949609677257
0.867133048723387,0.804949609677257
0.761795230079428,-0.235292962828737
0.851499648363504,0.804949609677257
0.685330248764087,0.804949609677257
0.868027547099201,0.804949609677257
