"PROFICIENCIA_LP_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q23g_num"
-0.101156113964646,-0.392322950949343,0.241374684384544,-1.13705630779086
-0.102082909829742,1.03573259050627,-0.978908442226206,0.189509384631811
-0.103822009373105,-0.392322950949343,0.241374684384544,0.189509384631811
-0.102248243539874,-0.392322950949343,0.241374684384544,0.189509384631811
NA,NA,NA,NA
-0.10200645916205,-0.392322950949343,0.241374684384544,0.189509384631811
-0.102890000169057,NA,NA,NA
-0.102979648896172,-1.82037849240495,-0.978908442226206,1.51607507705448
-0.103251133157348,-0.392322950949343,0.241374684384544,1.51607507705448
-0.105340881066346,1.03573259050627,1.46165781099529,1.51607507705448
-0.103501179881051,1.03573259050627,0.241374684384544,1.51607507705448
-0.103477486484868,-0.392322950949343,1.46165781099529,0.189509384631811
-0.100624288996176,-1.82037849240495,-0.978908442226206,0.189509384631811
-0.102897611224776,-1.82037849240495,0.241374684384544,-1.13705630779086
-0.104031133341982,-0.392322950949343,0.241374684384544,0.189509384631811
-0.10416480873025,-0.392322950949343,0.241374684384544,0.189509384631811
NA,NA,NA,NA
NA,NA,NA,NA
-0.101504039729771,-0.392322950949343,0.241374684384544,-1.13705630779086
-0.104092756935826,1.03573259050627,1.46165781099529,1.51607507705448
-0.102587211455978,1.03573259050627,1.46165781099529,0.189509384631811
-0.101825404594796,-1.82037849240495,-0.978908442226206,0.189509384631811
-0.105009757563017,1.03573259050627,1.46165781099529,1.51607507705448
-0.102247907997398,1.03573259050627,0.241374684384544,0.189509384631811
-0.102099277408996,1.03573259050627,-0.978908442226206,-1.13705630779086
-0.103543062032657,-0.392322950949343,-0.978908442226206,-1.13705630779086
-0.104418111877071,-0.392322950949343,1.46165781099529,0.189509384631811
-0.102226131844411,-1.82037849240495,-2.19919156883696,-2.46362200021354
-0.102853685226365,-0.392322950949343,-0.978908442226206,0.189509384631811
-0.103992650994227,-0.392322950949343,0.241374684384544,0.189509384631811
-0.102747650620195,-1.82037849240495,-2.19919156883696,1.51607507705448
-0.10528829616179,1.03573259050627,1.46165781099529,0.189509384631811
-0.105105403641244,1.03573259050627,0.241374684384544,1.51607507705448
-0.102594935383535,-0.392322950949343,-0.978908442226206,0.189509384631811
-0.102528780222109,-0.392322950949343,-2.19919156883696,0.189509384631811
-0.103958686482282,-0.392322950949343,0.241374684384544,0.189509384631811
-0.10480523531557,-1.82037849240495,-0.978908442226206,0.189509384631811
-0.101103220953471,-0.392322950949343,1.46165781099529,0.189509384631811
-0.103726645488316,1.03573259050627,1.46165781099529,-2.46362200021354
-0.102983579504964,-0.392322950949343,-0.978908442226206,0.189509384631811
-0.105488192297303,-0.392322950949343,0.241374684384544,1.51607507705448
-0.102832031108958,-1.82037849240495,0.241374684384544,0.189509384631811
-0.104759762721047,1.03573259050627,1.46165781099529,1.51607507705448
NA,NA,NA,NA
