"PROFICIENCIA_LP_SAEB","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q19_num"
-0.0766217490342095,-1.33816531747184,-1.161526413825,1.9576078938629
0.376718804418011,1.25944971056173,-1.161526413825,-0.337518602390155
-1.68139551233879,NA,NA,-0.337518602390155
-0.6395918194875,-0.039357803455054,0.435572405184377,-0.337518602390155
0.547559820681396,1.25944971056173,0.435572405184377,-0.337518602390155
-0.0170709700366784,1.25944971056173,0.435572405184377,-0.337518602390155
-0.326571371609552,1.25944971056173,0.435572405184377,-0.337518602390155
-0.809089086576404,1.25944971056173,0.435572405184377,-0.337518602390155
0.735356004852294,-0.039357803455054,0.435572405184377,-0.337518602390155
-0.109382586060448,1.25944971056173,2.03267122419376,-0.337518602390155
1.167837381029,-1.33816531747184,-1.161526413825,-0.337518602390155
-0.0471019297581876,-0.039357803455054,0.435572405184377,-0.337518602390155
-0.719386814976474,-0.039357803455054,0.435572405184377,-0.337518602390155
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
1.27019912994962,-1.33816531747184,-1.161526413825,-0.337518602390155
-1.87352091346927,1.25944971056173,0.435572405184377,1.9576078938629
-0.478540909220269,-0.039357803455054,-1.161526413825,1.9576078938629
0.422869041582459,-0.039357803455054,0.435572405184377,-0.337518602390155
-1.70633724970704,1.25944971056173,2.03267122419376,-0.337518602390155
1.14937662576458,-0.039357803455054,0.435572405184377,-0.337518602390155
0.0880775801206504,-0.039357803455054,0.435572405184377,-0.337518602390155
0.509435169167362,-0.039357803455054,0.435572405184377,-0.337518602390155
0.694040554245477,-1.33816531747184,-1.161526413825,-0.337518602390155
0.298611289519142,-0.039357803455054,-1.161526413825,-0.337518602390155
1.54558489753876,1.25944971056173,-1.161526413825,-0.337518602390155
-0.478219481452018,-1.33816531747184,0.435572405184377,-0.337518602390155
-0.294009180874074,-0.039357803455054,0.435572405184377,-0.337518602390155
0.556223784932739,-0.039357803455054,0.435572405184377,-0.337518602390155
1.203425210424,-1.33816531747184,-2.75862523283438,-0.337518602390155
-2.41811618176968,1.25944971056173,0.435572405184377,4.25273439011595
-1.4895558247801,-1.33816531747184,0.435572405184377,-0.337518602390155
0.520935059400993,-0.039357803455054,0.435572405184377,-0.337518602390155
NA,NA,NA,NA
1.27900597124448,-1.33816531747184,-1.161526413825,-0.337518602390155
-0.217615927148256,-1.33816531747184,0.435572405184377,-0.337518602390155
1.01687118342798,-0.039357803455054,0.435572405184377,-0.337518602390155
NA,NA,NA,NA
NA,NA,NA,NA
