"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q23d_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-0.232284060473339,-0.460566186471839,0.21320071635561,-1.28173988892331,-0.432156098280046,-0.218217890235993
-0.165984874776653,0.805990826325717,1.38580465631147,0,-0.432156098280046,-0.218217890235993
2.37376569854583,0.805990826325717,1.38580465631147,1.28173988892331,-0.432156098280046,-0.218217890235993
-0.585783478588216,2.07254783912327,-0.959403223600247,0,-0.432156098280046,-0.218217890235993
0.0114765211985516,0.805990826325717,-0.959403223600247,0,-0.432156098280046,-0.218217890235993
-0.317653373089707,0.805990826325717,-0.959403223600247,1.28173988892331,-0.432156098280046,-0.218217890235993
1.20388774173947,-0.460566186471839,-0.959403223600247,0,-0.432156098280046,-0.218217890235993
-0.10946342325801,NA,NA,1.28173988892331,NA,NA
-0.502232869534818,-0.460566186471839,0.21320071635561,-1.28173988892331,-0.432156098280046,-0.218217890235993
0.504460843317889,-0.460566186471839,1.38580465631147,0,-0.432156098280046,-0.218217890235993
1.21576956330209,0.805990826325717,0.21320071635561,0,-0.432156098280046,-0.218217890235993
0.664574923745487,NA,NA,1.28173988892331,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.38119485113523,-1.72712319926939,-0.959403223600247,-1.28173988892331,2.73698862244029,4.36435780471985
-1.29769103118715,-1.72712319926939,-0.959403223600247,-2.56347977784662,1.15241626208012,NA
1.34412585693121,0.805990826325717,0.21320071635561,1.28173988892331,-0.432156098280046,-0.218217890235993
-1.03671880963558,-0.460566186471839,-0.959403223600247,0,-0.432156098280046,-0.218217890235993
0.39556179064453,-1.72712319926939,0.21320071635561,-1.28173988892331,-0.432156098280046,-0.218217890235993
0.943486266601934,0.805990826325717,1.38580465631147,0,-0.432156098280046,-0.218217890235993
0.59166989761128,-0.460566186471839,0.21320071635561,0,-0.432156098280046,-0.218217890235993
-1.87497915231799,-0.460566186471839,0.21320071635561,1.28173988892331,2.73698862244029,-0.218217890235993
-0.451875139620937,-0.460566186471839,0.21320071635561,0,-0.432156098280046,-0.218217890235993
-0.609026667218885,0.805990826325717,0.21320071635561,0,-0.432156098280046,-0.218217890235993
0.273430040211253,0.805990826325717,-2.1320071635561,0,-0.432156098280046,-0.218217890235993
-0.957321413013006,-0.460566186471839,1.38580465631147,0,1.15241626208012,-0.218217890235993
