"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21e_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
-0.896844927266371,-1.29903810567666,0.852802865422442,-1.31122013621437,0.730296743340221,NA,0.267797373327701,0.0517226004211747,0.0444510302701372,0.0489174505241358
-0.902658981798352,-1.29903810567666,-0.852802865422442,0.468292905790847,-1.46059348668044,0.167365481751145,0.267797373327701,0.0517226004211747,-1.82249224107563,0.0489174505241358
0.713257491479585,0.433012701892219,0.852802865422442,NA,-0.365148371670111,1.33892385400916,0.267797373327701,1.13789720926585,0.977922665943021,1.07618391153099
-0.650304145892866,NA,NA,0.468292905790847,-0.365148371670111,-2.17575126276488,-0.856951594648645,-2.12062661726817,-0.889020605402747,0.0489174505241358
0.198682990173673,0.433012701892219,-1.70560573084488,0.468292905790847,-1.46059348668044,0.167365481751145,0.267797373327701,NA,0.0444510302701372,0.0489174505241358
0.54905792949994,-1.29903810567666,0.852802865422442,0.468292905790847,1.82574185835055,0.167365481751145,1.39254634130405,1.13789720926585,0.977922665943021,1.07618391153099
1.4498080355597,2.1650635094611,0,0.468292905790847,0.730296743340221,0.167365481751145,0.267797373327701,1.13789720926585,0.977922665943021,1.07618391153099
-1.37308416093595,-1.29903810567666,-1.70560573084488,-3.09073317821959,-1.46059348668044,-2.17575126276488,-1.98170056262499,-2.12062661726817,-1.82249224107563,-2.00561547148957
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.742478846525776,NA,NA,NA,-0.365148371670111,0.167365481751145,-1.98170056262499,0.0517226004211747,0.977922665943021,0.0489174505241358
0.394339150968101,NA,NA,-1.31122013621437,0.730296743340221,0.167365481751145,1.39254634130405,1.13789720926585,0.977922665943021,1.07618391153099
1.96773288171409,NA,NA,0.468292905790847,NA,0.167365481751145,0.267797373327701,-1.0344520084235,NA,0.0489174505241358
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.0047561532326,0.433012701892219,-0.852802865422442,0.468292905790847,0.730296743340221,0.167365481751145,-0.856951594648645,0.0517226004211747,0.0444510302701372,0.0489174505241358
-1.01027195064674,0.433012701892219,0,NA,0.730296743340221,0.167365481751145,NA,-1.0344520084235,-0.889020605402747,NA
-1.1259929604244,-1.29903810567666,-1.70560573084488,-1.31122013621437,-0.365148371670111,-1.00419289050687,-0.856951594648645,-1.0344520084235,-0.889020605402747,-0.978349010482719
0.684577725957725,NA,NA,0.468292905790847,0.730296743340221,-1.00419289050687,-0.856951594648645,0.0517226004211747,0.977922665943021,1.07618391153099
-0.461473888344222,0.433012701892219,0.852802865422442,0.468292905790847,-1.46059348668044,1.33892385400916,1.39254634130405,0.0517226004211747,-1.82249224107563,-2.00561547148957
1.34549925663724,0.433012701892219,0,0.468292905790847,0.730296743340221,0.167365481751145,0.267797373327701,1.13789720926585,0.977922665943021,0.0489174505241358
0.480976666779467,0.433012701892219,0.852802865422442,0.468292905790847,-1.46059348668044,1.33892385400916,1.39254634130405,1.13789720926585,0.977922665943021,-2.00561547148957
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.735821595156331,0.433012701892219,0,0.468292905790847,0.730296743340221,0.167365481751145,0.267797373327701,0.0517226004211747,0.0444510302701372,0.0489174505241358
-1.10590411263991,NA,0.852802865422442,0.468292905790847,-0.365148371670111,-1.00419289050687,0.267797373327701,0.0517226004211747,0.0444510302701372,0.0489174505241358
-0.480944744748245,0.433012701892219,0.852802865422442,0.468292905790847,0.730296743340221,0.167365481751145,-0.856951594648645,0.0517226004211747,0.0444510302701372,0.0489174505241358
1.2349611485296,0.433012701892219,0.852802865422442,0.468292905790847,0.730296743340221,1.33892385400916,0.267797373327701,0.0517226004211747,0.0444510302701372,1.07618391153099
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
