"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-0.513236619440112,NA,NA,-1.29903810567666,0.766476320439145,0.812920144195702,-1.31122013621437,0.730296743340221,0.0517226004211747,0.0444510302701372,0.0489174505241358,-0.242535625036333,-0.333848930444794
-1.5998057151823,-0.218217890235992,-0.574169251763214,-1.29903810567666,-0.164244925808388,-0.677433453496418,0.468292905790847,-1.46059348668044,0.0517226004211747,-1.82249224107563,0.0489174505241358,-0.242535625036333,-0.333848930444794
0.261249961740632,1.30930734141595,0.765559002350953,0.433012701892219,0.766476320439145,0.812920144195702,NA,-0.365148371670111,1.13789720926585,0.977922665943021,1.07618391153099,-0.242535625036333,-0.333848930444794
-1.65561176179416,-0.218217890235992,-0.574169251763214,NA,NA,-0.677433453496418,0.468292905790847,-0.365148371670111,-2.12062661726817,-0.889020605402747,0.0489174505241358,NA,NA
-0.51511130438231,-1.74574312188794,-0.574169251763214,0.433012701892219,0.766476320439145,-0.677433453496418,0.468292905790847,-1.46059348668044,NA,0.0444510302701372,0.0489174505241358,-0.242535625036333,-0.333848930444794
0.160847026941414,-0.218217890235992,-0.574169251763214,-1.29903810567666,-1.09496617205592,-0.677433453496418,0.468292905790847,1.82574185835055,1.13789720926585,0.977922665943021,1.07618391153099,-0.242535625036333,-0.333848930444794
1.83532188580871,-0.218217890235992,-1.91389750587738,2.1650635094611,0.766476320439145,0.812920144195702,0.468292905790847,0.730296743340221,1.13789720926585,0.977922665943021,1.07618391153099,-0.242535625036333,-0.333848930444794
-1.04526220296973,-0.218217890235992,-1.91389750587738,-1.29903810567666,-2.02568741830345,-2.16778705118854,-3.09073317821959,-1.46059348668044,-2.12062661726817,-1.82249224107563,-2.00561547148957,-0.242535625036333,1.55796167540904
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.26066776791812,-1.74574312188794,-0.574169251763214,NA,NA,-0.677433453496418,NA,-0.365148371670111,0.0517226004211747,0.977922665943021,0.0489174505241358,NA,NA
-0.0637038397513696,-0.218217890235992,-1.91389750587738,NA,NA,0.812920144195702,-1.31122013621437,0.730296743340221,1.13789720926585,0.977922665943021,1.07618391153099,NA,NA
0.252547503356135,1.30930734141595,-0.574169251763214,NA,NA,-0.677433453496418,0.468292905790847,NA,-1.0344520084235,NA,0.0489174505241358,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.03225047775853,1.30930734141595,0.765559002350953,0.433012701892219,0.766476320439145,0.812920144195702,0.468292905790847,0.730296743340221,0.0517226004211747,0.0444510302701372,0.0489174505241358,-0.242535625036333,-0.333848930444794
-1.06579616687443,-1.74574312188794,0.765559002350953,0.433012701892219,-2.02568741830345,0.812920144195702,NA,0.730296743340221,-1.0344520084235,-0.889020605402747,NA,-0.242535625036333,-0.333848930444794
-0.333754732618633,-0.218217890235992,0.765559002350953,-1.29903810567666,0.766476320439145,-0.677433453496418,-1.31122013621437,-0.365148371670111,-1.0344520084235,-0.889020605402747,-0.978349010482719,-0.242535625036333,-0.333848930444794
1.25181900762716,-0.218217890235992,0.765559002350953,NA,NA,0.812920144195702,0.468292905790847,0.730296743340221,0.0517226004211747,0.977922665943021,1.07618391153099,NA,NA
0.449683964777101,1.30930734141595,0.765559002350953,0.433012701892219,-0.164244925808388,-2.16778705118854,0.468292905790847,-1.46059348668044,0.0517226004211747,-1.82249224107563,-2.00561547148957,-0.242535625036333,-0.333848930444794
0.21024475877264,-0.218217890235992,0.765559002350953,0.433012701892219,0.766476320439145,-0.677433453496418,0.468292905790847,0.730296743340221,1.13789720926585,0.977922665943021,0.0489174505241358,-0.242535625036333,-0.333848930444794
-0.884667822784959,1.30930734141595,0.765559002350953,0.433012701892219,-0.164244925808388,0.812920144195702,0.468292905790847,-1.46059348668044,1.13789720926585,0.977922665943021,-2.00561547148957,-0.242535625036333,3.44977228126287
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.47456146929108,-0.218217890235992,0.765559002350953,0.433012701892219,-0.164244925808388,0.812920144195702,0.468292905790847,0.730296743340221,0.0517226004211747,0.0444510302701372,0.0489174505241358,3.88057000058133,-0.333848930444794
0.0776402219487936,1.30930734141595,0.765559002350953,NA,0.766476320439145,0.812920144195702,0.468292905790847,-0.365148371670111,0.0517226004211747,0.0444510302701372,0.0489174505241358,-0.242535625036333,-0.333848930444794
0.920882178739479,-0.218217890235992,0.765559002350953,0.433012701892219,-1.09496617205592,0.812920144195702,0.468292905790847,0.730296743340221,0.0517226004211747,0.0444510302701372,0.0489174505241358,-0.242535625036333,-0.333848930444794
1.01056947695443,-0.218217890235992,0.765559002350953,0.433012701892219,0.766476320439145,0.812920144195702,0.468292905790847,0.730296743340221,0.0517226004211747,0.0444510302701372,1.07618391153099,-0.242535625036333,-0.333848930444794
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
