"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q21b_num",467,84,17.99
"TX_RESP_Q21a_num",467,81,17.34
"TX_RESP_Q21d_num",467,81,17.34
"TX_RESP_Q21e_num",467,81,17.34
"TX_RESP_Q23d_num",467,81,17.34
"TX_RESP_Q21c_num",467,80,17.13
"TX_RESP_Q19_num",467,80,17.13
"TX_RESP_Q23e_num",467,79,16.92
"TX_RESP_Q23i_num",467,79,16.92
"TX_RESP_Q20_num",467,79,16.92
"TX_RESP_Q22c_num",467,78,16.7
"TX_RESP_Q23c_num",467,78,16.7
"TX_RESP_Q22e_num",467,77,16.49
"TX_RESP_Q22f_num",467,77,16.49
"TX_RESP_Q23b_num",467,77,16.49
"TX_RESP_Q23g_num",467,77,16.49
"TX_RESP_Q22b_num",467,76,16.27
"TX_RESP_Q23f_num",467,76,16.27
"TX_RESP_Q23h_num",467,76,16.27
"TX_RESP_Q10f_num",467,75,16.06
"TX_RESP_Q22d_num",467,75,16.06
"TX_RESP_Q22h_num",467,75,16.06
"TX_RESP_Q23a_num",467,75,16.06
"TX_RESP_Q10c_num",467,74,15.85
"TX_RESP_Q10d_num",467,74,15.85
"TX_RESP_Q22g_num",467,74,15.85
"TX_RESP_Q10a_num",467,73,15.63
"TX_RESP_Q10e_num",467,73,15.63
"TX_RESP_Q22a_num",467,73,15.63
"TX_RESP_Q10b_num",467,72,15.42
"TX_RESP_Q01",467,0,0
"TX_RESP_Q02",467,0,0
"TX_RESP_Q03",467,0,0
"TX_RESP_Q04",467,0,0
"TX_RESP_Q05a",467,0,0
"TX_RESP_Q05b",467,0,0
"TX_RESP_Q05c",467,0,0
"TX_RESP_Q06",467,0,0
"TX_RESP_Q07a",467,0,0
"TX_RESP_Q07b",467,0,0
"TX_RESP_Q07c",467,0,0
"TX_RESP_Q07d",467,0,0
"TX_RESP_Q07e",467,0,0
"TX_RESP_Q08",467,0,0
"TX_RESP_Q09",467,0,0
"TX_RESP_Q10a",467,0,0
"TX_RESP_Q10b",467,0,0
"TX_RESP_Q10c",467,0,0
"TX_RESP_Q10d",467,0,0
"TX_RESP_Q10e",467,0,0
"TX_RESP_Q10f",467,0,0
"TX_RESP_Q11a",467,0,0
"TX_RESP_Q11b",467,0,0
"TX_RESP_Q11c",467,0,0
"TX_RESP_Q12a",467,0,0
"TX_RESP_Q12b",467,0,0
"TX_RESP_Q12c",467,0,0
"TX_RESP_Q12d",467,0,0
"TX_RESP_Q12e",467,0,0
"TX_RESP_Q12f",467,0,0
"TX_RESP_Q12g",467,0,0
"TX_RESP_Q13a",467,0,0
"TX_RESP_Q13b",467,0,0
"TX_RESP_Q13c",467,0,0
"TX_RESP_Q13d",467,0,0
"TX_RESP_Q13e",467,0,0
"TX_RESP_Q13f",467,0,0
"TX_RESP_Q13g",467,0,0
"TX_RESP_Q13h",467,0,0
"TX_RESP_Q13i",467,0,0
"TX_RESP_Q14",467,0,0
"TX_RESP_Q15a",467,0,0
"TX_RESP_Q15b",467,0,0
"TX_RESP_Q16",467,0,0
"TX_RESP_Q17",467,0,0
"TX_RESP_Q18",467,0,0
"TX_RESP_Q19",467,0,0
"TX_RESP_Q20",467,0,0
"TX_RESP_Q21a",467,0,0
"TX_RESP_Q21b",467,0,0
"TX_RESP_Q21c",467,0,0
"TX_RESP_Q21d",467,0,0
"TX_RESP_Q21e",467,0,0
"TX_RESP_Q22a",467,0,0
"TX_RESP_Q22b",467,0,0
"TX_RESP_Q22c",467,0,0
"TX_RESP_Q22d",467,0,0
"TX_RESP_Q22e",467,0,0
"TX_RESP_Q22f",467,0,0
"TX_RESP_Q22g",467,0,0
"TX_RESP_Q22h",467,0,0
"TX_RESP_Q23a",467,0,0
"TX_RESP_Q23b",467,0,0
"TX_RESP_Q23c",467,0,0
"TX_RESP_Q23d",467,0,0
"TX_RESP_Q23e",467,0,0
"TX_RESP_Q23f",467,0,0
"TX_RESP_Q23g",467,0,0
"TX_RESP_Q23h",467,0,0
"TX_RESP_Q23i",467,0,0
"TX_RESP_Q24",467,0,0
"TX_RESP_Q25",467,0,0
