"PROFICIENCIA_LP_SAEB","TX_RESP_Q23b_num"
NA,NA
-0.246338423127516,0.527613908821222
NA,NA
-0.303627872339241,0.527613908821222
NA,NA
-0.733240365049282,0.527613908821222
1.15003508314383,-1.16075059940669
1.19507519419458,-1.16075059940669
-0.928283627084661,-1.16075059940669
-1.34727971274907,0.527613908821222
1.11227095307076,-1.16075059940669
1.35422338549061,-1.16075059940669
1.42592802108634,-2.8491151076346
0.66042193918475,0.527613908821222
-1.32469987078837,0.527613908821222
1.00396900993098,-1.16075059940669
-1.31949343111078,0.527613908821222
NA,NA
NA,NA
0.164982437896531,0.527613908821222
-0.769042202790904,0.527613908821222
-0.577931365337762,0.527613908821222
-0.541764407323437,0.527613908821222
-0.403058185304625,0.527613908821222
-1.44251507663862,0.527613908821222
1.43337021963468,0.527613908821222
0.474045200369002,-1.16075059940669
0.532032261397042,0.527613908821222
-0.821682974644759,2.21597841704913
0.619609462341216,0.527613908821222
1.57254410130301,-1.16075059940669
-0.796569033860816,0.527613908821222
0.820199382712558,-1.16075059940669
NA,NA
NA,NA
NA,NA
NA,NA
-0.306977632987414,0.527613908821222
-1.50095736060958,0.527613908821222
0.81325126829009,0.527613908821222
-0.968496378299146,0.527613908821222
