"PROFICIENCIA_MT_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num"
0.603404622048017,-0.521749194749951,0.343592135468139,1.14132886537902,0.955376940290698,1.16496474502144,0.657128740672771,0.840819091235473,0.65565865216317,-0.139239919211557
-1.73401764062787,-0.521749194749951,0.343592135468139,-0.83005735663929,-1.77427146053987,-1.16496474502144,-1.97138622201831,0.840819091235473,-0.801360574866096,1.25315927290401
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.715743694143301,0.968962790249909,NA,1.14132886537902,0.955376940290698,1.16496474502144,0.657128740672771,-0.210204772808868,0.65565865216317,-0.139239919211557
0.403350606399435,0.968962790249909,0.343592135468139,1.14132886537902,-0.409447260124585,0,0.657128740672771,-0.210204772808868,0.65565865216317,-0.139239919211557
-0.942302113033968,0.968962790249909,0.343592135468139,-0.83005735663929,-0.409447260124585,-1.16496474502144,-1.97138622201831,-0.210204772808868,0.65565865216317,-0.139239919211557
0.983936293531121,-2.01246117974981,0.343592135468139,-0.83005735663929,-0.409447260124585,1.16496474502144,0.657128740672771,0.840819091235473,0.65565865216317,1.25315927290401
-0.562655556031169,-0.521749194749951,0.343592135468139,-0.83005735663929,0.955376940290698,-2.32992949004287,-1.97138622201831,-0.210204772808868,0.65565865216317,-1.53163911132712
-1.11184420589501,-0.521749194749951,-1.20257247413848,-0.83005735663929,-0.409447260124585,-1.16496474502144,-0.657128740672771,0.840819091235473,0.65565865216317,-0.139239919211557
-0.618800677290282,0.968962790249909,0.343592135468139,1.14132886537902,0.955376940290698,0,-0.657128740672771,0.840819091235473,0.65565865216317,1.25315927290401
1.63677940642364,-2.01246117974981,0.343592135468139,1.14132886537902,0.955376940290698,0,0.657128740672771,0.840819091235473,0.65565865216317,1.25315927290401
-1.07129057018084,0.968962790249909,0.343592135468139,-0.83005735663929,-0.409447260124585,0,0.657128740672771,-0.210204772808868,-0.801360574866096,-0.139239919211557
0.428253914688419,-0.521749194749951,0.343592135468139,-0.83005735663929,-0.409447260124585,1.16496474502144,0.657128740672771,-0.210204772808868,-0.801360574866096,-0.139239919211557
-2.03161046116626,-0.521749194749951,1.88975674507476,-0.83005735663929,-1.77427146053987,0,0.657128740672771,-1.26122863685321,-0.801360574866096,-1.53163911132712
1.18239286524544,-0.521749194749951,-1.20257247413848,1.14132886537902,0.955376940290698,0,0.657128740672771,0.840819091235473,0.65565865216317,1.25315927290401
0.0059279330538522,0.968962790249909,0.343592135468139,-0.83005735663929,0.955376940290698,1.16496474502144,0.657128740672771,-2.31225250089755,-2.25837980189536,-0.139239919211557
-0.262640250897327,0.968962790249909,NA,NA,-0.409447260124585,0,0.657128740672771,-2.31225250089755,-0.801360574866096,-1.53163911132712
0.445462891172885,0.968962790249909,-1.20257247413848,1.14132886537902,0.955376940290698,0,-0.657128740672771,-0.210204772808868,-2.25837980189536,-0.139239919211557
0.769003144190445,-0.521749194749951,0.343592135468139,1.14132886537902,-0.409447260124585,-1.16496474502144,-0.657128740672771,0.840819091235473,0.65565865216317,1.25315927290401
0.797331712916787,-0.521749194749951,-2.74873708374511,-0.83005735663929,0.955376940290698,1.16496474502144,0.657128740672771,0.840819091235473,0.65565865216317,-0.139239919211557
0.363574391309376,0.968962790249909,0.343592135468139,-0.83005735663929,-1.77427146053987,0,0.657128740672771,-0.210204772808868,0.65565865216317,-1.53163911132712
