"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-1.01003611820915,2.17994384616067,0.25,-0.691082006438195,0.326808502747946,1.14187534798892,1.0978875820671,0.894059341018905,0.3659625273557,0.559016994374947,0.652791209833867,0.559016994374947,2.05395959064437
0.631293382994786,-1.14187534798892,0.25,0.537508227229707,-0.544680837913244,-0.519034249085875,-0.3659625273557,-0.695379487459148,-2.5617376914899,0.559016994374947,0.652791209833867,0.559016994374947,2.05395959064437
0.389303800124751,0.519034249085875,0.25,0.537508227229707,0.326808502747946,-0.519034249085875,-0.3659625273557,0.894059341018905,0.3659625273557,0.559016994374947,0.652791209833867,0.559016994374947,0.684653196881458
-1.52602858905095,0.519034249085875,0.25,-1.9196722401061,-1.41617017857443,1.14187534798892,-0.3659625273557,-0.695379487459148,0.3659625273557,0.559016994374947,-1.43614066163451,-1.67705098312484,0.684653196881458
-1.38541614767715,0.519034249085875,0.25,0.537508227229707,0.326808502747946,-0.519034249085875,1.0978875820671,0.894059341018905,0.3659625273557,0.559016994374947,0.652791209833867,0.559016994374947,0.684653196881458
0.148172551305162,0.519034249085875,0.25,-1.9196722401061,-1.41617017857443,1.14187534798892,-0.3659625273557,0.894059341018905,0.3659625273557,-1.67705098312484,0.652791209833867,0.559016994374947,0.684653196881458
1.42297719867227,-1.14187534798892,-3.75,0.537508227229707,0.326808502747946,-2.17994384616067,-1.8298126367785,-0.695379487459148,0.3659625273557,0.559016994374947,0.652791209833867,0.559016994374947,-0.684653196881458
0.0155862887418243,0.519034249085875,0.25,-0.691082006438195,0.326808502747946,-0.519034249085875,-0.3659625273557,0.894059341018905,0.3659625273557,0.559016994374947,0.652791209833867,0.559016994374947,-0.684653196881458
-0.976415550558346,-1.14187534798892,0.25,0.537508227229707,1.19829784340914,1.14187534798892,1.0978875820671,0.894059341018905,0.3659625273557,0.559016994374947,-1.43614066163451,-1.67705098312484,-0.684653196881458
0.538378896050935,-1.14187534798892,0.25,0.537508227229707,1.19829784340914,1.14187534798892,1.0978875820671,0.894059341018905,0.3659625273557,0.559016994374947,0.652791209833867,0.559016994374947,-0.684653196881458
1.24351524301567,0.519034249085875,0.25,0.537508227229707,1.19829784340914,-0.519034249085875,-0.3659625273557,-0.695379487459148,0.3659625273557,-1.67705098312484,-1.43614066163451,-1.67705098312484,-0.684653196881458
-0.462659731277519,0.519034249085875,0.25,-0.691082006438195,-0.544680837913244,-0.519034249085875,1.0978875820671,-0.695379487459148,0.3659625273557,0.559016994374947,-1.43614066163451,0.559016994374947,-0.684653196881458
0.977739288128538,-1.14187534798892,0.25,0.537508227229707,1.19829784340914,-0.519034249085875,-1.8298126367785,-0.695379487459148,0.3659625273557,0.559016994374947,0.652791209833867,0.559016994374947,-0.684653196881458
0.454504554641077,-1.14187534798892,0.25,0.537508227229707,-1.41617017857443,-0.519034249085875,-0.3659625273557,-0.695379487459148,0.3659625273557,-1.67705098312484,0.652791209833867,0.559016994374947,-0.684653196881458
-1.42673127903206,0.519034249085875,0.25,-0.691082006438195,-1.41617017857443,1.14187534798892,1.0978875820671,0.894059341018905,0.3659625273557,0.559016994374947,-1.43614066163451,-1.67705098312484,-0.684653196881458
0.965816212130157,0.519034249085875,0.25,1.76609846089761,0.326808502747946,-0.519034249085875,-0.3659625273557,-2.2848183159372,-2.5617376914899,-1.67705098312484,0.652791209833867,0.559016994374947,-0.684653196881458
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
