"PROFICIENCIA_MT_SAEB","TX_RESP_Q23a_num","TX_RESP_Q23c_num"
-1.20281574180608,1.52507578971786,1.70184505632701
1.11772780701692,0.089710340571639,0.489925091972927
-0.511214526376341,0.089710340571639,0.489925091972927
2.55655796049469,-2.78102055772081,-1.93391483673524
0.380854788722655,-1.34565510857458,-1.93391483673524
0.0742498182795872,0.089710340571639,NA
1.48234347922732,0.089710340571639,0.489925091972927
-1.11470021457649,0.089710340571639,-0.721994872381155
0.146825528399257,0.089710340571639,-0.721994872381155
NA,NA,NA
-0.38340764077657,0.089710340571639,-0.721994872381155
0.686186929311988,0.089710340571639,-0.721994872381155
NA,NA,NA
-1.12951693381116,-1.34565510857458,0.489925091972927
-0.608350221096193,0.089710340571639,-0.721994872381155
-0.0652796057322835,0.089710340571639,-0.721994872381155
1.67460948770632,0.089710340571639,-0.721994872381155
-0.785117964198404,0.089710340571639,1.70184505632701
-1.14122640764459,0.089710340571639,0.489925091972927
0.0426465812386,-1.34565510857458,-0.721994872381155
NA,NA,NA
1.25342926699264,1.52507578971786,-0.721994872381155
1.95818967838039,0.089710340571639,-0.721994872381155
-0.211803613974017,0.089710340571639,0.489925091972927
0.860046879580626,1.52507578971786,1.70184505632701
NA,NA,NA
0.1513468922928,0.089710340571639,-0.721994872381155
NA,NA,NA
0.159761521872609,0.089710340571639,-0.721994872381155
0.463260436534611,-1.34565510857458,-1.93391483673524
-0.22092825560719,0.089710340571639,-0.721994872381155
0.916801406176627,-2.78102055772081,-1.93391483673524
NA,NA,NA
-0.738635085512971,0.089710340571639,-1.93391483673524
NA,NA,NA
-0.0694958320518655,0.089710340571639,0.489925091972927
-0.49788315414174,0.089710340571639,0.489925091972927
-0.807673736214837,1.52507578971786,1.70184505632701
-0.294364804623384,0.089710340571639,0.489925091972927
-0.397635455539965,-1.34565510857458,0.489925091972927
NA,NA,NA
-0.606133470122894,0.089710340571639,0.489925091972927
-0.499280639194864,0.089710340571639,0.489925091972927
-0.363401076084907,0.089710340571639,0.489925091972927
1.41704255137431,-1.34565510857458,0.489925091972927
NA,NA,NA
0.89263323147718,0.089710340571639,0.489925091972927
1.82591249758157,0.089710340571639,0.489925091972927
NA,NA,NA
-1.28542324266926,0.089710340571639,0.489925091972927
NA,NA,NA
-1.18652196042611,1.52507578971786,0.489925091972927
1.26286618392081,-1.34565510857458,0.489925091972927
NA,NA,NA
0.078885152034192,0.089710340571639,-0.721994872381155
NA,NA,NA
-0.492232628273374,0.089710340571639,0.489925091972927
0.240969158442323,1.52507578971786,1.70184505632701
-1.8701466876338,1.52507578971786,0.489925091972927
-0.805550774046121,0.089710340571639,0.489925091972927
-0.957354847688919,NA,NA
-1.39705271723368,1.52507578971786,0.489925091972927
NA,NA,NA
