"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23c_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-0.0124555812599796,-1.17260393995586,-0.428174419288838,0.511766315719159,0.288675134594813,-0.588348405414552,1.89736659610103,-0.217642875033004,1.15600405774638,0.552770798392567,0.52545638988472,-0.338501600193165,1.6583123951777,1.78018190616791,1.02353263143832,0.741619848709566,0.741619848709566,-0.316227766016838
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.861029341190187,0,0.856348838577675,0.511766315719159,0.288675134594813,1.76504521624366,-0.474341649025257,-0.217642875033004,-1.36618661370027,-0.552770798392567,-0.735638945838608,-0.338501600193165,-0.552770798392567,-0.161834718742538,1.02353263143832,0.741619848709566,0.741619848709566,-0.316227766016838
-2.35799699738504,-1.17260393995586,-1.71269767715535,-2.55883157859579,-3.17542648054294,-1.76504521624366,-0.474341649025257,-2.39407162536304,1.15600405774638,1.6583123951777,1.78655172560805,1.69250800096583,1.6583123951777,1.78018190616791,-0.511766315719159,-0.741619848709566,-0.741619848709566,2.84604989415154
-0.474642150480332,-1.17260393995586,-0.428174419288838,0.511766315719159,0.288675134594813,NA,NA,NA,-1.36618661370027,-0.552770798392567,0.52545638988472,-0.338501600193165,0.552770798392567,-0.161834718742538,-2.04706526287664,0.741619848709566,0.741619848709566,NA
-0.464015685447817,0,-1.71269767715535,-1.02353263143832,0.288675134594813,NA,NA,NA,1.15600405774638,1.6583123951777,0.52545638988472,1.69250800096583,-0.552770798392567,-0.161834718742538,1.02353263143832,0.741619848709566,0.741619848709566,NA
-0.59504956655195,0,0.856348838577675,0.511766315719159,0.288675134594813,-0.588348405414552,1.89736659610103,-0.217642875033004,1.15600405774638,0.552770798392567,0.52545638988472,0.67700320038633,0.552770798392567,-0.161834718742538,-0.511766315719159,-2.2248595461287,-0.741619848709566,-0.316227766016838
0.614417719742687,1.17260393995586,-0.428174419288838,-1.02353263143832,0.288675134594813,0.588348405414552,-0.474341649025257,0.870571500132014,-0.105091277976944,-0.552770798392567,-0.735638945838608,-0.338501600193165,-0.552770798392567,-0.161834718742538,-0.511766315719159,0.741619848709566,-0.741619848709566,-0.316227766016838
-0.575027295543975,0,-0.428174419288838,0.511766315719159,0.288675134594813,-0.588348405414552,-0.474341649025257,0.870571500132014,-0.105091277976944,-1.6583123951777,0.52545638988472,-1.35400640077266,-0.552770798392567,-0.161834718742538,-0.511766315719159,-0.741619848709566,-2.2248595461287,-0.316227766016838
0.0967711790246498,1.17260393995586,0.856348838577675,0.511766315719159,0.288675134594813,0.588348405414552,-0.474341649025257,-0.217642875033004,-0.105091277976944,0.552770798392567,-0.735638945838608,-0.338501600193165,-0.552770798392567,-0.161834718742538,-0.511766315719159,-0.741619848709566,0.741619848709566,-0.316227766016838
1.41700689583899,-1.17260393995586,0.856348838577675,0.511766315719159,0.288675134594813,0.588348405414552,-0.474341649025257,0.870571500132014,-1.36618661370027,-0.552770798392567,-1.99673428156194,-1.35400640077266,-1.6583123951777,-2.10385134365299,-0.511766315719159,0.741619848709566,0.741619848709566,-0.316227766016838
0.929658436271973,1.17260393995586,0.856348838577675,0.511766315719159,0.288675134594813,-0.588348405414552,-0.474341649025257,0.870571500132014,-0.105091277976944,-0.552770798392567,-0.735638945838608,-0.338501600193165,-0.552770798392567,-0.161834718742538,1.02353263143832,0.741619848709566,0.741619848709566,-0.316227766016838
0.56030370460061,1.17260393995586,0.856348838577675,0.511766315719159,0.288675134594813,0.588348405414552,-0.474341649025257,-0.217642875033004,-0.105091277976944,-0.552770798392567,0.52545638988472,0.67700320038633,0.552770798392567,-0.161834718742538,1.02353263143832,-0.741619848709566,-0.741619848709566,-0.316227766016838
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
