"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21c_num"
-1.87504980816517,NA,NA
0.913600694859674,0.866505223851561,0.969446798436876
0.531892838848168,0.866505223851561,0.0510235157072038
-1.52763068245409,-1.30983347791515,-1.78582304975214
NA,NA,NA
-0.397856741018291,-1.30983347791515,0.0510235157072038
-0.149636090185701,-1.30983347791515,0.969446798436876
0.503583245568282,NA,NA
-1.97036453074058,-1.30983347791515,-1.78582304975214
-0.385222933194306,-0.221664127031795,0.0510235157072038
NA,NA,NA
0.493766942130567,-1.30983347791515,-1.78582304975214
0.0567951567798849,0.866505223851561,-0.867399767022468
0.0870286279926073,-1.30983347791515,0.0510235157072038
0.674967646127195,1.95467457473492,0.969446798436876
1.55745478771321,-0.221664127031795,0.0510235157072038
0.446574401897594,-0.221664127031795,-0.867399767022468
1.7529421183351,1.95467457473492,0.0510235157072038
0.452704943047339,0.866505223851561,0.969446798436876
-0.155281707625329,-0.221664127031795,0.969446798436876
NA,NA,NA
0.683614997450762,-1.30983347791515,-0.867399767022468
-1.32809020679048,NA,NA
NA,NA,NA
1.76055923739787,1.95467457473492,0.969446798436876
0.0780858675715363,0.866505223851561,0.0510235157072038
-0.274160413069557,-1.30983347791515,-0.867399767022468
0.579606318447281,0.866505223851561,0.969446798436876
0.941160666654417,0.866505223851561,0.969446798436876
NA,NA,NA
1.11500787312172,-0.221664127031795,0.0510235157072038
0.586433572276925,0.866505223851561,0.0510235157072038
1.21256094757846,-0.221664127031795,0.969446798436876
NA,NA,NA
NA,NA,NA
0.189325198814433,0.866505223851561,-0.867399767022468
-0.439195084348022,-1.30983347791515,-1.78582304975214
-1.24061707652349,0.866505223851561,0.0510235157072038
0.966122283756393,-0.221664127031795,0.969446798436876
-1.60203800921082,0.866505223851561,0.969446798436876
1.11943478149232,0.866505223851561,0.969446798436876
0.381074896147496,0.866505223851561,0.969446798436876
0.161577845671654,1.95467457473492,0.969446798436876
0.505986762096291,-0.221664127031795,0.969446798436876
0.688590385441015,-0.221664127031795,0.969446798436876
-1.34896054914874,0.866505223851561,0.0510235157072038
2.0232782846069,-0.221664127031795,-0.867399767022468
NA,NA,NA
NA,NA,NA
0.710394598000684,-0.221664127031795,0.969446798436876
NA,NA,NA
-0.483763882117895,-1.30983347791515,0.969446798436876
0.290132020654273,-0.221664127031795,0.969446798436876
0.360443844575332,0.866505223851561,-0.867399767022468
0.622316889021231,-0.221664127031795,0.0510235157072038
-0.788915022389794,-0.221664127031795,-0.867399767022468
-0.397536981954842,-1.30983347791515,-1.78582304975214
-0.0418813217094825,-1.30983347791515,0.969446798436876
-0.914957691532136,-0.221664127031795,-0.867399767022468
-1.79715155728523,0.866505223851561,0.969446798436876
-0.322084605396861,-0.221664127031795,-1.78582304975214
-1.89747768350691,-0.221664127031795,-0.867399767022468
-1.56138154180194,-1.30983347791515,-0.867399767022468
NA,NA,NA
0.377595618495764,0.866505223851561,0.969446798436876
-1.33101783375359,-0.221664127031795,-1.78582304975214
NA,NA,NA
0.1936695248617,-0.221664127031795,0.969446798436876
-0.78801186351086,-1.30983347791515,-0.867399767022468
