"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q22c_num","TX_RESP_Q23b_num","TX_RESP_Q23h_num"
-0.0597117154446176,0.509647191437625,0.298807152333598,0.65565865216317,-0.5,0.0550732272333945,0.324893144826966,1.48884742894182
0.204330199125547,-1.27411797859406,0.298807152333598,-2.25837980189536,-0.5,0.0550732272333945,0.324893144826966,-0.638077469546494
0.60079088647953,0.509647191437625,0.298807152333598,-0.801360574866096,-0.5,-1.10146454466789,0.324893144826966,-0.638077469546494
-1.13818363674102,-1.27411797859406,-1.79284291400159,-0.801360574866096,-0.5,1.21161099913468,1.94935886896179,-0.638077469546494
-0.930895444512507,NA,-3.88449298033678,NA,NA,NA,NA,NA
1.52280983102434,0.509647191437625,0.298807152333598,0.65565865216317,2.5,-1.10146454466789,-1.29957257930786,-0.638077469546494
-0.0598706023951414,-1.27411797859406,0.298807152333598,-2.25837980189536,2.5,0.0550732272333945,0.324893144826966,-0.638077469546494
-1.54256822865108,-3.05788314862575,NA,NA,NA,0.0550732272333945,NA,NA
-1.14453877297772,0.509647191437625,0.298807152333598,-0.801360574866096,-0.5,1.21161099913468,0.324893144826966,-0.638077469546494
-0.34971910721594,0.509647191437625,0.298807152333598,0.65565865216317,-0.5,1.21161099913468,0.324893144826966,-0.638077469546494
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
1.680604417742,0.509647191437625,0.298807152333598,0.65565865216317,-0.5,-1.10146454466789,-1.29957257930786,1.48884742894182
-0.663555910108216,0.509647191437625,0.298807152333598,-0.801360574866096,-0.5,1.21161099913468,0.324893144826966,-0.638077469546494
1.43150178567836,0.509647191437625,0.298807152333598,0.65565865216317,1.5,-1.10146454466789,-1.29957257930786,-0.638077469546494
-0.613611576625327,-1.27411797859406,0.298807152333598,0.65565865216317,-0.5,-1.10146454466789,0.324893144826966,-0.638077469546494
-0.617033926347073,0.509647191437625,0.298807152333598,0.65565865216317,0.5,1.21161099913468,0.324893144826966,-0.638077469546494
0.791856973125458,0.509647191437625,0.298807152333598,0.65565865216317,-0.5,1.21161099913468,1.94935886896179,1.48884742894182
-0.602040513760881,0.509647191437625,0.298807152333598,0.65565865216317,-0.5,-1.10146454466789,0.324893144826966,-0.638077469546494
0.651480181445689,0.509647191437625,0.298807152333598,0.65565865216317,-0.5,0.0550732272333945,-1.29957257930786,-0.638077469546494
1.23200806858494,0.509647191437625,0.298807152333598,0.65565865216317,-0.5,0.0550732272333945,-1.29957257930786,1.48884742894182
-1.03975545657375,0.509647191437625,0.298807152333598,-0.801360574866096,-0.5,-1.10146454466789,0.324893144826966,1.48884742894182
-0.678103294255723,0.509647191437625,0.298807152333598,0.65565865216317,-0.5,1.21161099913468,-1.29957257930786,-0.638077469546494
1.32420584240313,0.509647191437625,0.298807152333598,0.65565865216317,0.5,-1.10146454466789,0.324893144826966,1.48884742894182
