"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22e_num"
0.584158982840259,0.23011488303887,0.980936204095273,-0.756311903568168,-0.34947761702961
1.03139295681824,-1.019080196315,0.0717758198118492,0.201683174284845,0.757201503564155
-1.61656125602356,-1.019080196315,0.980936204095273,1.15967825213786,1.86388062415792
-1.06085115883215,-1.019080196315,-1.746544948755,1.15967825213786,-0.34947761702961
-1.95913595128336,-1.019080196315,-1.746544948755,1.15967825213786,1.86388062415792
-0.501427709093089,0.23011488303887,-0.837384564471574,0.201683174284845,-0.34947761702961
NA,NA,NA,NA,NA
-1.32952925266148,-1.019080196315,-1.746544948755,1.15967825213786,1.86388062415792
2.50840638500992,0.23011488303887,0.980936204095273,0.201683174284845,-1.45615673762337
0.988367262757224,0.23011488303887,0.980936204095273,-0.756311903568168,-0.34947761702961
0.878959861415998,0.23011488303887,0.980936204095273,-0.756311903568168,-0.34947761702961
NA,NA,NA,NA,NA
1.00004467176432,2.7285050417466,-0.837384564471574,-0.756311903568168,-1.45615673762337
0.165762829833566,1.47930996239273,-0.837384564471574,1.15967825213786,0.757201503564155
-0.121307975005258,-1.019080196315,0.0717758198118492,1.15967825213786,0.757201503564155
-0.669410293543229,-1.019080196315,-1.746544948755,1.15967825213786,1.86388062415792
0.34087816297679,0.23011488303887,0.980936204095273,0.201683174284845,-0.34947761702961
-0.0546311374607786,-1.019080196315,0.980936204095273,0.201683174284845,-0.34947761702961
-0.774686916989065,0.23011488303887,-0.837384564471574,1.15967825213786,1.86388062415792
0.517486840744012,-1.019080196315,0.980936204095273,-1.71430698142118,-1.45615673762337
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.08169015006757,1.47930996239273,0.980936204095273,-0.756311903568168,-0.34947761702961
0.274623467571231,0.23011488303887,-0.837384564471574,-0.756311903568168,-0.34947761702961
0.763047642210809,0.23011488303887,0.980936204095273,-0.756311903568168,-0.34947761702961
0.200126019510763,-1.019080196315,0.980936204095273,-1.71430698142118,-1.45615673762337
0.467239056415843,0.23011488303887,-0.837384564471574,0.201683174284845,0.757201503564155
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.736044555695,-1.019080196315,-1.746544948755,-0.756311903568168,-0.34947761702961
NA,NA,NA,NA,NA
0.763998897336531,0.23011488303887,0.980936204095273,1.15967825213786,-0.34947761702961
-0.498693848389389,0.23011488303887,0.980936204095273,0.201683174284845,-0.34947761702961
-0.361143531072128,0.23011488303887,0.0717758198118492,-0.756311903568168,1.86388062415792
1.04117489874624,0.23011488303887,-0.837384564471574,-0.756311903568168,-0.34947761702961
-0.955145350075047,-1.019080196315,-0.837384564471574,-1.71430698142118,-0.34947761702961
-0.556755200061199,0.23011488303887,0.980936204095273,1.15967825213786,-0.34947761702961
0.237834502623131,2.7285050417466,0.0717758198118492,-0.756311903568168,-0.34947761702961
-0.294981720169758,0.23011488303887,-0.837384564471574,1.15967825213786,-0.34947761702961
0.0911760188560828,0.23011488303887,0.980936204095273,1.15967825213786,-0.34947761702961
-0.200452401465281,1.47930996239273,0.0717758198118492,0.201683174284845,0.757201503564155
-0.079161823769707,0.23011488303887,0.0717758198118492,1.15967825213786,-0.34947761702961
1.7731985434406,-1.019080196315,0.0717758198118492,-0.756311903568168,-0.34947761702961
-1.94121827023423,0.23011488303887,0.980936204095273,-1.71430698142118,-1.45615673762337
0.001571200884565,-1.019080196315,0.0717758198118492,-0.756311903568168,-0.34947761702961
