"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22e_num","TX_RESP_Q23h_num"
-0.0759392961660291,0.988317356056946,-1.36954404099979,-0.0563671670840714,0.931865598665335,-0.368248097591634
-0.998972628489968,-0.408958905954598,-1.36954404099979,-0.789140339176998,NA,NA
1.33836885372431,-0.408958905954598,-1.36954404099979,-0.789140339176998,0.931865598665335,NA
0.515652868441497,0.988317356056946,-0.133614052780467,-0.789140339176998,-0.270541625418968,-0.368248097591634
-1.07719104533566,-0.408958905954598,-0.133614052780467,-0.789140339176998,-0.270541625418968,-0.368248097591634
0.400103382574221,0.988317356056946,-0.133614052780467,-0.789140339176998,-0.270541625418968,-0.368248097591634
0.719899456869066,-0.408958905954598,-0.133614052780467,-0.789140339176998,0.931865598665335,-0.368248097591634
NA,NA,NA,NA,NA,NA
0.0267825852022708,-0.408958905954598,1.10231593543886,-0.0563671670840714,0.931865598665335,-0.368248097591634
NA,NA,NA,NA,NA,NA
0.875423085442407,0.988317356056946,NA,-0.789140339176998,0.931865598665335,1.22749365863878
1.57260264108957,0.988317356056946,-0.133614052780467,-0.789140339176998,0.931865598665335,1.22749365863878
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.17949730264046,-1.80623516796614,-0.133614052780467,-0.789140339176998,-1.47294884950327,-3.55973161005246
NA,NA,NA,NA,NA,NA
-0.541520858885284,-1.80623516796614,1.10231593543886,-0.789140339176998,-1.47294884950327,1.22749365863878
NA,NA,NA,NA,NA,NA
2.264664336135,0.988317356056946,1.10231593543886,-0.789140339176998,2.13427282274964,1.22749365863878
-0.670451145848875,-0.408958905954598,-1.36954404099979,-0.789140339176998,-0.270541625418968,1.22749365863878
0.45416229241624,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.08814976859553,-0.408958905954598,-0.133614052780467,1.40917917710178,-1.47294884950327,-0.368248097591634
1.6632184275078,0.988317356056946,1.10231593543886,-0.789140339176998,-0.270541625418968,-0.368248097591634
-0.906511395818897,-0.408958905954598,-1.36954404099979,1.40917917710178,2.13427282274964,-0.368248097591634
0.166187158910977,-0.408958905954598,-0.133614052780467,-0.789140339176998,0.931865598665335,-0.368248097591634
0.00955273817347151,-0.408958905954598,-0.133614052780467,1.40917917710178,-0.270541625418968,1.22749365863878
NA,NA,NA,NA,NA,NA
-1.29912701599737,-1.80623516796614,-1.36954404099979,1.40917917710178,-1.47294884950327,-1.96398985382205
NA,NA,NA,NA,NA,NA
-1.12389584701599,0.988317356056946,2.33824592365818,-0.0563671670840714,-0.270541625418968,-0.368248097591634
0.810851816821737,0.988317356056946,1.10231593543886,-0.789140339176998,2.13427282274964,1.22749365863878
NA,NA,NA,NA,NA,NA
-0.281181072887016,0.988317356056946,-0.133614052780467,-0.789140339176998,-0.270541625418968,1.22749365863878
NA,NA,NA,NA,NA,NA
-0.107452937515729,0.988317356056946,1.10231593543886,-0.789140339176998,-0.270541625418968,1.22749365863878
1.445610021632,0.988317356056946,-0.133614052780467,1.40917917710178,-0.270541625418968,-0.368248097591634
0.131613353490137,-1.80623516796614,NA,1.40917917710178,-0.270541625418968,1.22749365863878
-1.0753206977734,0.988317356056946,-0.133614052780467,-0.789140339176998,-1.47294884950327,-0.368248097591634
0.25552090756715,0.988317356056946,-0.133614052780467,-0.789140339176998,0.931865598665335,-0.368248097591634
NA,NA,NA,NA,NA,NA
0.255089180133207,-0.408958905954598,NA,NA,-0.270541625418968,-0.368248097591634
1.28317574291621,-0.408958905954598,1.10231593543886,-0.789140339176998,-0.270541625418968,1.22749365863878
-0.522104540731025,-0.408958905954598,NA,NA,-0.270541625418968,-0.368248097591634
0.0196216389328809,0.988317356056946,1.10231593543886,1.40917917710178,-0.270541625418968,-0.368248097591634
-0.317796471468007,-0.408958905954598,-0.133614052780467,0.676406005008856,-0.270541625418968,-0.368248097591634
0.179642611566862,-0.408958905954598,-0.133614052780467,1.40917917710178,-1.47294884950327,1.22749365863878
-0.758318440420988,0.988317356056946,-0.133614052780467,1.40917917710178,-1.47294884950327,-0.368248097591634
-0.940414908264148,0.988317356056946,-0.133614052780467,1.40917917710178,-0.270541625418968,-0.368248097591634
1.40540757764643,-0.408958905954598,2.33824592365818,-0.789140339176998,-0.270541625418968,-0.368248097591634
-1.33604099463229,-1.80623516796614,-1.36954404099979,1.40917917710178,-0.270541625418968,-0.368248097591634
1.31910914412066,0.988317356056946,-0.133614052780467,-0.789140339176998,0.931865598665335,-0.368248097591634
-1.92176448881028,-0.408958905954598,-0.133614052780467,-0.0563671670840714,0.931865598665335,-0.368248097591634
-0.890608964017158,-1.80623516796614,-1.36954404099979,1.40917917710178,-0.270541625418968,-0.368248097591634
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
