"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q23i_num"
-0.602084038230592,-1.36954404099979,-0.618311074368538
-1.07928150216204,-1.36954404099979,NA
-1.12513844239561,-1.36954404099979,-0.618311074368538
-0.161743660122008,-0.133614052780467,-0.618311074368538
-0.209800273702464,-0.133614052780467,-0.618311074368538
0.276854512552822,-0.133614052780467,1.28418453907312
0.956745087744656,-0.133614052780467,1.28418453907312
NA,NA,NA
1.05388225715646,1.10231593543886,1.28418453907312
NA,NA,NA
-0.0429413873055475,NA,-0.618311074368538
0.00089908708504888,-0.133614052780467,1.28418453907312
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.0888970378924683,-0.133614052780467,-2.52080668781019
NA,NA,NA
0.621989866756995,1.10231593543886,1.28418453907312
NA,NA,NA
1.78895897206335,1.10231593543886,1.28418453907312
0.300551791129859,-1.36954404099979,1.28418453907312
0.27270920815734,NA,NA
NA,NA,NA
-0.52566667862818,-0.133614052780467,-0.618311074368538
2.11849769600608,1.10231593543886,-0.618311074368538
-1.19670686245757,-1.36954404099979,-0.618311074368538
0.152111889435511,-0.133614052780467,-0.618311074368538
0.0369626273542885,-0.133614052780467,1.28418453907312
NA,NA,NA
0.345298224587045,-1.36954404099979,-0.618311074368538
NA,NA,NA
-1.39076204593521,2.33824592365818,-0.618311074368538
-0.451568118053631,1.10231593543886,1.28418453907312
NA,NA,NA
-0.418873208854062,-0.133614052780467,1.28418453907312
NA,NA,NA
0.968641497675755,1.10231593543886,1.28418453907312
2.04262547053553,-0.133614052780467,-0.618311074368538
0.548783759306097,NA,-0.618311074368538
-0.777749472679719,-0.133614052780467,-0.618311074368538
0.191427158881624,-0.133614052780467,1.28418453907312
NA,NA,NA
-1.88549501820522,NA,-0.618311074368538
1.15873231967016,1.10231593543886,1.28418453907312
0.032755485325811,NA,-0.618311074368538
0.832422842201706,1.10231593543886,-0.618311074368538
1.04998760837265,-0.133614052780467,-0.618311074368538
0.100503457683215,-0.133614052780467,-0.618311074368538
-0.607515202241663,-0.133614052780467,-0.618311074368538
-1.51086366390847,-0.133614052780467,-0.618311074368538
1.13361654985361,2.33824592365818,-0.618311074368538
-1.83124068654423,-1.36954404099979,-0.618311074368538
-0.77577572805201,-0.133614052780467,-0.618311074368538
0.227264770431695,-0.133614052780467,1.28418453907312
-1.70791318838156,-1.36954404099979,-0.618311074368538
NA,NA,NA
NA,NA,NA
NA,NA,NA
