"PROFICIENCIA_MT_SAEB","TX_RESP_Q21c_num","TX_RESP_Q23d_num"
-1.1339306643186,-0.146600759048954,0.229494692996586
-0.799434184577447,0.879604554293724,0.229494692996586
1.44106022548752,-0.146600759048954,-1.1092243494835
-1.81940186684572,0.879604554293724,-1.1092243494835
-0.200793876569334,-0.146600759048954,1.56821373547667
0.657382316187647,-1.17280607239163,0.229494692996586
-1.54776535695948,0.879604554293724,-2.44794339196358
-0.0471926295125628,0.879604554293724,0.229494692996586
NA,NA,NA
-0.530031226241179,-0.146600759048954,-1.1092243494835
0.0425357989748936,-0.146600759048954,-1.1092243494835
0.548954888972665,-2.19901138573431,1.56821373547667
NA,NA,NA
NA,NA,NA
0.634731398304359,-0.146600759048954,0.229494692996586
-0.169080679309167,0.879604554293724,0.229494692996586
0.0263312214580243,0.879604554293724,-2.44794339196358
-1.36765247562224,0.879604554293724,0.229494692996586
-0.210280137131815,-1.17280607239163,0.229494692996586
0.0340287228317441,-0.146600759048954,0.229494692996586
2.22342937806437,0.879604554293724,NA
NA,NA,NA
-0.636689073755236,0.879604554293724,0.229494692996586
-1.62006521309285,0.879604554293724,-1.1092243494835
NA,NA,NA
1.06213231521437,0.879604554293724,0.229494692996586
0.776812757939801,-1.17280607239163,0.229494692996586
0.384139424003705,0.879604554293724,0.229494692996586
-0.430848512546337,0.879604554293724,-1.1092243494835
-1.23236781120641,0.879604554293724,0.229494692996586
1.90530227630498,-1.17280607239163,1.56821373547667
NA,NA,NA
NA,NA,NA
0.0511213106354657,0.879604554293724,0.229494692996586
-0.784223161782736,-2.19901138573431,0.229494692996586
0.707754464259692,0.879604554293724,1.56821373547667
0.638788947773732,-1.17280607239163,0.229494692996586
-0.663453505135838,0.879604554293724,0.229494692996586
1.81419464225933,-1.17280607239163,0.229494692996586
NA,NA,NA
NA,NA,NA
0.0372382813038096,NA,-1.1092243494835
1.0426989424854,-0.146600759048954,1.56821373547667
-0.455940979231274,-1.17280607239163,0.229494692996586
NA,NA,NA
-0.379485958623271,-1.17280607239163,0.229494692996586
