"PROFICIENCIA_LP_SAEB","TX_RESP_Q22g_num","TX_RESP_Q22h_num"
NA,NA,NA
-0.173700007453047,-1.18835182204461,0.218273779055
-0.175030107488507,1.42602218645354,NA
-0.173849743452153,-1.18835182204461,0.218273779055
-0.17273378207878,-1.18835182204461,-0.945853042571665
-0.174139016611697,1.42602218645354,1.38240060068166
-0.17491639538928,-1.18835182204461,-0.945853042571665
5.57048297266708,-1.18835182204461,-0.945853042571665
NA,NA,NA
-0.175748956270444,0.118835182204461,1.38240060068166
NA,NA,NA
NA,NA,NA
-0.174159397115672,-1.18835182204461,-0.945853042571665
-0.17258589448878,-1.18835182204461,0.218273779055
-0.173716879540668,-1.18835182204461,1.38240060068166
-0.174380372814716,0.118835182204461,1.38240060068166
-0.174585729751136,0.118835182204461,-0.945853042571665
NA,NA,NA
-0.173190537767657,0.118835182204461,-0.945853042571665
-0.174877189522295,1.42602218645354,1.38240060068166
-0.17597360949681,1.42602218645354,1.38240060068166
-0.175147166391894,0.118835182204461,0.218273779055
-0.174313813496365,1.42602218645354,0.218273779055
-0.173790133535818,1.42602218645354,1.38240060068166
-0.173098559001868,-1.18835182204461,0.218273779055
NA,NA,NA
-0.173386019109224,0.118835182204461,-0.945853042571665
NA,NA,NA
NA,NA,NA
-0.174521987427145,0.118835182204461,0.218273779055
-0.174137950600653,-1.18835182204461,-0.945853042571665
-0.174551240652281,0.118835182204461,0.218273779055
-0.172723778072266,0.118835182204461,-2.10997986419833
-0.173661680302581,0.118835182204461,-0.945853042571665
-0.173815820549639,1.42602218645354,0.218273779055
-0.172754860415618,0.118835182204461,-0.945853042571665
NA,NA,NA
-0.174578490286414,0.118835182204461,0.218273779055
-0.175239910421239,0.118835182204461,0.218273779055
-0.173946509622198,0.118835182204461,-0.945853042571665
-0.173502656313383,1.42602218645354,1.38240060068166
-0.173724777226851,-1.18835182204461,-0.945853042571665
