"PROFICIENCIA_LP_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22h_num"
NA,NA,NA
0.230541702904032,-0.381412064808873,0.15486085964743
-0.83829063836787,-0.381412064808873,1.17251793733054
NA,NA,NA
0.717544097710457,0.650644110556313,0.15486085964743
NA,NA,NA
0.865968933870306,-0.381412064808873,-0.862796218035684
1.4436103270416,-0.381412064808873,-0.862796218035684
1.43566325023858,0.650644110556313,0.15486085964743
NA,NA,NA
1.09743380386249,-0.381412064808873,-0.862796218035684
1.15428898212333,0.650644110556313,0.15486085964743
0.454151616129745,0.650644110556313,0.15486085964743
1.40943436957801,-0.381412064808873,-0.862796218035684
1.09510251836201,-1.41346824017406,-0.862796218035684
-0.214987775698887,-1.41346824017406,-1.8804532957188
-1.52490607642948,-0.381412064808873,-0.862796218035684
0.82506732171437,-0.381412064808873,1.17251793733054
-0.503780838131952,0.650644110556313,0.15486085964743
-1.00960766599653,NA,1.17251793733054
0.513384167785082,-1.41346824017406,0.15486085964743
-0.233935066445497,0.650644110556313,-0.862796218035684
1.87463193128942,-0.381412064808873,0.15486085964743
1.17131962974503,-0.381412064808873,-0.862796218035684
0.469715089096194,-0.381412064808873,0.15486085964743
-1.33760478221167,-1.41346824017406,-1.8804532957188
0.914584191362817,0.650644110556313,0.15486085964743
NA,NA,NA
NA,NA,NA
-0.706918973429536,-0.381412064808873,-0.862796218035684
-1.14536753029576,-0.381412064808873,0.15486085964743
0.876783811294916,-0.381412064808873,1.17251793733054
NA,NA,NA
-0.108073729584485,1.6827002859215,1.17251793733054
-0.470736226963588,1.6827002859215,1.17251793733054
0.683553439598184,0.650644110556313,0.15486085964743
1.03637165573368,0.650644110556313,1.17251793733054
0.967310191660691,-1.41346824017406,-0.862796218035684
0.856327383608907,-0.381412064808873,-1.8804532957188
-0.936366866208166,-0.381412064808873,-0.862796218035684
-0.394261097709375,-1.41346824017406,-1.8804532957188
NA,NA,NA
-1.61237012065972,1.6827002859215,1.17251793733054
NA,NA,NA
-0.844013937116754,-0.381412064808873,0.15486085964743
0.0108981547221306,0.650644110556313,0.15486085964743
-0.313910719921181,-0.381412064808873,-1.8804532957188
0.0859460273841433,-1.41346824017406,-0.862796218035684
0.482718955648487,0.650644110556313,1.17251793733054
0.530645180541567,-0.381412064808873,-0.862796218035684
-1.52137585525049,0.650644110556313,1.17251793733054
NA,-0.381412064808873,-0.862796218035684
-0.389132648718433,-0.381412064808873,-0.862796218035684
-1.49308597228729,1.6827002859215,1.17251793733054
0.369762173361687,-0.381412064808873,-0.862796218035684
1.25669094907783,-0.381412064808873,0.15486085964743
NA,NA,NA
0.906777366711477,NA,NA
-1.03225819336299,-1.41346824017406,0.15486085964743
1.73306683214262,-0.381412064808873,NA
-0.204287579078309,-1.41346824017406,-0.862796218035684
0.831717210139001,-0.381412064808873,-0.862796218035684
1.24111928064313,-0.381412064808873,-0.862796218035684
2.1109631253753,-1.41346824017406,-1.8804532957188
NA,NA,NA
0.875666811715083,-1.41346824017406,-1.8804532957188
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.8423174380211,NA,NA
NA,NA,NA
-0.779537270723547,1.6827002859215,1.17251793733054
0.316632773904338,-0.381412064808873,0.15486085964743
-1.06655496429393,1.6827002859215,1.17251793733054
-1.4729438528882,-0.381412064808873,0.15486085964743
0.284847495856251,-1.41346824017406,-0.862796218035684
-0.443415918070832,1.6827002859215,1.17251793733054
0.0901683660780518,1.6827002859215,1.17251793733054
NA,NA,NA
-0.248561728630669,0.650644110556313,1.17251793733054
-0.45507035710357,-0.381412064808873,-0.862796218035684
1.4936712577001,-1.41346824017406,-0.862796218035684
-1.44232166231396,0.650644110556313,0.15486085964743
-1.38636646168684,-1.41346824017406,1.17251793733054
NA,NA,NA
NA,NA,NA
0.599386166496663,-0.381412064808873,-0.862796218035684
0.405994022575153,-1.41346824017406,0.15486085964743
0.449632363612143,0.650644110556313,1.17251793733054
-0.0552996157553131,-1.41346824017406,0.15486085964743
1.86581661803131,-0.381412064808873,-0.862796218035684
NA,NA,NA
NA,NA,NA
-1.0413704204448,0.650644110556313,1.17251793733054
-1.50480183087234,1.6827002859215,1.17251793733054
-1.3839327792928,1.6827002859215,1.17251793733054
-0.995908597013832,1.6827002859215,1.17251793733054
NA,NA,NA
1.24913086191395,-0.381412064808873,1.17251793733054
-0.938462676021084,1.6827002859215,1.17251793733054
0.0464112557948188,-1.41346824017406,0.15486085964743
-1.70826351061947,1.6827002859215,1.17251793733054
-0.119522371303359,1.6827002859215,1.17251793733054
-0.726119152910754,0.650644110556313,-0.862796218035684
-1.30401343481666,-0.381412064808873,1.17251793733054
-0.696777778362237,0.650644110556313,1.17251793733054
0.872146830225451,-0.381412064808873,-0.862796218035684
0.393317788914625,0.650644110556313,-0.862796218035684
0.992394420005018,-1.41346824017406,-0.862796218035684
-1.74867571765887,0.650644110556313,0.15486085964743
-0.540587057724647,-0.381412064808873,0.15486085964743
-1.82926157113461,0.650644110556313,0.15486085964743
-0.0861869789746168,0.650644110556313,-1.8804532957188
0.0687566924531579,-0.381412064808873,0.15486085964743
-0.181894028888672,0.650644110556313,1.17251793733054
0.176372073661284,0.650644110556313,1.17251793733054
