"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
-0.187637105137233,0.887083964508823,0.805990826325717,1.00419289050687,0.750684244280624,-0.506369683541834,-0.339970899736421,0.692991453158116,0.398409536444798,-0.308957190326662
-0.38523022039855,-0.614135052352263,-0.460566186471839,-1.33892385400916,-0.428962425303214,1.01273936708367,-0.339970899736421,0.692991453158116,0.398409536444798,-0.308957190326662
0.576101501191585,0.887083964508823,-0.460566186471839,1.00419289050687,-0.428962425303214,2.53184841770917,1.08790687915655,0.692991453158116,0.398409536444798,-0.308957190326662
0.179299602932176,0.887083964508823,-0.460566186471839,1.00419289050687,-0.428962425303214,-0.506369683541834,-1.76784867862939,-1.00098765456172,-2.39045721866879,-0.308957190326662
0.564973828815528,0.887083964508823,0.805990826325717,-0.167365481751145,0.750684244280624,1.01273936708367,1.08790687915655,0.692991453158116,0.398409536444798,-0.308957190326662
0.940220203230757,-0.614135052352263,-0.460566186471839,-1.33892385400916,-1.60860909488705,-2.02547873416733,-1.76784867862939,-1.00098765456172,-0.996023841111995,-0.308957190326662
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.500950477712117,0.887083964508823,-0.460566186471839,-0.167365481751145,1.93033091386446,-0.506369683541834,1.08790687915655,-2.69496676228156,0.398409536444798,-0.308957190326662
-0.397653204537884,-2.11535406921335,-0.460566186471839,-1.33892385400916,0.750684244280624,-0.506369683541834,1.08790687915655,-1.00098765456172,-0.996023841111995,-0.308957190326662
1.19971089061362,0.887083964508823,2.07254783912327,1.00419289050687,-0.428962425303214,-0.506369683541834,-0.339970899736421,-1.00098765456172,-0.996023841111995,-0.308957190326662
-1.19407753837346,-0.614135052352263,-0.460566186471839,1.00419289050687,1.93033091386446,-0.506369683541834,-0.339970899736421,0.692991453158116,0.398409536444798,-0.308957190326662
-1.22184333425281,-0.614135052352263,-0.460566186471839,1.00419289050687,0.750684244280624,1.01273936708367,1.08790687915655,0.692991453158116,0.398409536444798,-0.308957190326662
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.914557806940971,0.887083964508823,-0.460566186471839,-0.167365481751145,0.750684244280624,1.01273936708367,-0.339970899736421,0.692991453158116,NA,-0.308957190326662
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0419346110278242,0.887083964508823,-0.460566186471839,1.00419289050687,0.750684244280624,-0.506369683541834,-0.339970899736421,0.692991453158116,0.398409536444798,-0.308957190326662
0.647109036678726,-0.614135052352263,0.805990826325717,-0.167365481751145,-1.60860909488705,-0.506369683541834,1.08790687915655,0.692991453158116,0.398409536444798,-0.308957190326662
-1.50021725945749,-0.614135052352263,-1.72712319926939,1.00419289050687,0.750684244280624,1.01273936708367,1.08790687915655,-1.00098765456172,1.79284291400159,3.08957190326662
-2.15983419965189,-0.614135052352263,2.07254783912327,NA,-0.428962425303214,NA,NA,0.692991453158116,0.398409536444798,3.08957190326662
-0.0826347109239103,-0.614135052352263,0.805990826325717,-1.33892385400916,-0.428962425303214,-0.506369683541834,-0.339970899736421,0.692991453158116,0.398409536444798,-0.308957190326662
1.6472085743735,-2.11535406921335,0.805990826325717,-0.167365481751145,-1.60860909488705,-0.506369683541834,-0.339970899736421,-1.00098765456172,0.398409536444798,-0.308957190326662
1.5265844708151,0.887083964508823,0.805990826325717,-1.33892385400916,-0.428962425303214,-0.506369683541834,-1.76784867862939,-1.00098765456172,-2.39045721866879,-0.308957190326662
-0.54626672375611,-0.614135052352263,-0.460566186471839,1.00419289050687,-0.428962425303214,1.01273936708367,1.08790687915655,0.692991453158116,0.398409536444798,-0.308957190326662
-0.122657657468846,0.887083964508823,-1.72712319926939,-0.167365481751145,-0.428962425303214,-0.506369683541834,-0.339970899736421,0.692991453158116,0.398409536444798,-0.308957190326662
0.972385785563864,0.887083964508823,-0.460566186471839,-1.33892385400916,-0.428962425303214,-0.506369683541834,-0.339970899736421,0.692991453158116,0.398409536444798,-0.308957190326662
