"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num"
0.562898831737916,0.735554336682692
0.676008669119537,0.735554336682692
NA,NA
-1.63534019380005,-1.39461102235038
NA,NA
0.390132032397943,0.735554336682692
-0.470645474642655,-0.329528342833846
-0.82450381877536,-0.329528342833846
-0.63106478114203,-1.39461102235038
-0.213191639881467,-0.329528342833846
0.883511642178757,-0.329528342833846
-0.218759691626616,0.735554336682692
-0.468418028076883,-1.39461102235038
0.0137624089986513,0.735554336682692
-0.737327156497994,-0.329528342833846
0.855619303570945,-1.39461102235038
0.540986015036084,0.735554336682692
1.7243233773496,-0.329528342833846
-0.717214505461259,-0.329528342833846
-1.26617855204374,-1.39461102235038
-0.853860105928041,-1.39461102235038
0.0221599967885485,-0.329528342833846
-2.13755316402868,0.735554336682692
NA,NA
NA,NA
NA,NA
NA,NA
0.192842580097463,0.735554336682692
NA,NA
NA,NA
1.6294228428877,1.80063701619923
-0.598190691246254,-0.329528342833846
0.743257196906481,1.80063701619923
0.467841710141017,-1.39461102235038
0.643291166358754,0.735554336682692
0.59877483383523,-0.329528342833846
0.0312591644409747,-0.329528342833846
0.330878070561219,-0.329528342833846
-0.282165080292903,-0.329528342833846
1.22608826330104,-1.39461102235038
-1.5589706282851,NA
0.00146223978733821,1.80063701619923
0.762375682521375,0.735554336682692
-1.2829931218415,0.735554336682692
0.587856062863641,1.80063701619923
-0.61217935191349,-0.329528342833846
-0.798457774969224,0.735554336682692
1.17365383407865,0.735554336682692
-0.501465688622156,-1.39461102235038
0.237409906600595,-0.329528342833846
-0.706815251945451,-0.329528342833846
-0.0429144891156949,-0.329528342833846
-0.236434882561464,0.735554336682692
0.449052187817904,0.735554336682692
-1.09932451332639,-0.329528342833846
0.782824594114436,-0.329528342833846
NA,NA
NA,NA
1.84350864354263,-0.329528342833846
NA,NA
0.312852067977057,-1.39461102235038
0.0270300521492923,-1.39461102235038
0.986207674951581,1.80063701619923
2.60210481385926,0.735554336682692
0.891731988968836,0.735554336682692
-0.11812481031656,-1.39461102235038
-0.115069493431951,-1.39461102235038
0.694050460725494,0.735554336682692
-1.60585281650218,0.735554336682692
-1.21632967830098,0.735554336682692
