"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q23b_num"
NA,NA,NA,NA
0.430549492296061,0.70204442830233,0.361181115315595,0.759183920496682
NA,NA,NA,NA
NA,NA,NA,NA
-0.147378799599691,0.70204442830233,NA,0.759183920496682
0.273428360444902,0.70204442830233,0.361181115315595,-0.61156482484455
1.01663702082651,-2.02103699056731,-1.84202368810953,-0.61156482484455
NA,NA,NA,NA
-0.157405860902521,0.70204442830233,0.361181115315595,0.759183920496682
0.353614398779295,0.70204442830233,0.361181115315595,0.759183920496682
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.417926048016853,0.70204442830233,0.361181115315595,-0.61156482484455
0.383054113137063,0.70204442830233,0.361181115315595,0.759183920496682
NA,NA,NA,NA
-0.155578682923099,0.70204442830233,0.361181115315595,-0.61156482484455
-0.75162507166949,-0.659496281132491,0.361181115315595,0.759183920496682
-0.430992716482843,0.70204442830233,0.361181115315595,-0.61156482484455
-0.0357212393248081,-2.02103699056731,0.361181115315595,-0.61156482484455
-1.83002990380706,-0.659496281132491,0.361181115315595,2.12993266583791
-1.96477915614648,0.70204442830233,0.361181115315595,0.759183920496682
1.1669587756441,-2.02103699056731,0.361181115315595,-0.61156482484455
-0.111472073257898,NA,NA,-1.98231357018578
-2.12011952574441,0.70204442830233,0.361181115315595,-0.61156482484455
-0.0385208030594601,0.70204442830233,0.361181115315595,2.12993266583791
-2.40967217937155,NA,NA,NA
NA,0.70204442830233,0.361181115315595,0.759183920496682
NA,NA,NA,NA
0.428241929990457,0.70204442830233,0.361181115315595,-0.61156482484455
NA,NA,NA,NA
NA,NA,NA,NA
-0.0961579130196334,-0.659496281132491,0.361181115315595,-0.61156482484455
NA,NA,NA,NA
0.280554280805261,0.70204442830233,0.361181115315595,-0.61156482484455
NA,NA,NA,NA
0.972589945520665,-0.659496281132491,-1.84202368810953,-0.61156482484455
-0.832352424849176,0.70204442830233,0.361181115315595,0.759183920496682
-0.729102275191057,0.70204442830233,0.361181115315595,0.759183920496682
0.497927740578343,-0.659496281132491,0.361181115315595,0.759183920496682
0.849099878638959,0.70204442830233,0.361181115315595,-0.61156482484455
1.28171488858225,0.70204442830233,0.361181115315595,2.12993266583791
0.824358057457483,0.70204442830233,0.361181115315595,-0.61156482484455
-0.988807404098858,0.70204442830233,0.361181115315595,0.759183920496682
0.145317373571873,0.70204442830233,0.361181115315595,-0.61156482484455
-0.48287685797432,-0.659496281132491,0.361181115315595,0.759183920496682
0.460889018444451,-0.659496281132491,-1.84202368810953,-0.61156482484455
1.44178505228973,-0.659496281132491,-1.84202368810953,-0.61156482484455
NA,NA,NA,NA
-0.485270060192428,-0.659496281132491,0.361181115315595,-0.61156482484455
1.5792192252081,-0.659496281132491,0.361181115315595,-1.98231357018578
-0.50243897915093,0.70204442830233,0.361181115315595,2.12993266583791
0.836768152720583,0.70204442830233,0.361181115315595,0.759183920496682
-0.532930897453683,0.70204442830233,0.361181115315595,0.759183920496682
0.0247734671990704,-0.659496281132491,0.361181115315595,-0.61156482484455
1.81340026198957,-0.659496281132491,0.361181115315595,-0.61156482484455
0.408546277987491,0.70204442830233,0.361181115315595,0.759183920496682
-0.445662509480334,-0.659496281132491,0.361181115315595,-0.61156482484455
-0.641652465477501,0.70204442830233,0.361181115315595,0.759183920496682
NA,NA,NA,NA
-0.21494718903499,0.70204442830233,0.361181115315595,-0.61156482484455
0.964934301075243,0.70204442830233,0.361181115315595,-0.61156482484455
1.82172495672653,-2.02103699056731,-4.04522849153466,-0.61156482484455
0.874230675196637,-2.02103699056731,0.361181115315595,-0.61156482484455
0.843544295548419,-0.659496281132491,-4.04522849153466,-0.61156482484455
0.282012846266789,0.70204442830233,NA,-0.61156482484455
0.293067428463844,0.70204442830233,0.361181115315595,-0.61156482484455
-0.00702749575826774,0.70204442830233,0.361181115315595,0.759183920496682
1.05202564018611,-2.02103699056731,0.361181115315595,-0.61156482484455
-2.84537554737763,0.70204442830233,NA,0.759183920496682
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
1.04770075874807,-0.659496281132491,-1.84202368810953,-0.61156482484455
-0.0945469817463784,0.70204442830233,0.361181115315595,-0.61156482484455
0.633079034241863,-2.02103699056731,0.361181115315595,-0.61156482484455
-0.412815137958124,0.70204442830233,0.361181115315595,0.759183920496682
-0.583932639637517,0.70204442830233,0.361181115315595,0.759183920496682
-0.583958771533304,-2.02103699056731,0.361181115315595,-0.61156482484455
1.10421019310859,0.70204442830233,0.361181115315595,-1.98231357018578
-0.0430343768054873,0.70204442830233,0.361181115315595,2.12993266583791
NA,NA,NA,NA
NA,NA,NA,NA
-1.47500889575686,0.70204442830233,0.361181115315595,-1.98231357018578
-1.97713266742556,0.70204442830233,0.361181115315595,0.759183920496682
-0.67555638747978,-2.02103699056731,-1.84202368810953,0.759183920496682
