"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q23e_num","TX_RESP_Q20_num"
-1.673568096574,0.953820966476532,0.468292905790847,0.83005735663929,0.333848930444794,NA,NA,NA,0.229415733870562,NA
1.44264463115907,-0.693687975619296,-1.31122013621437,-1.14132886537902,0.333848930444794,1.493825319275,NA,0.899315660219713,-1.223550580643,-0.25
-1.66907876258931,0.953820966476532,0.468292905790847,0.83005735663929,0.333848930444794,NA,NA,NA,1.68238204838412,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.213895247609765,-0.693687975619296,0.468292905790847,0.83005735663929,0.333848930444794,-0.344728919832691,0.378932373372537,0.0529009211893949,-1.223550580643,-0.25
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.33659554684677,0.953820966476532,0.468292905790847,-1.14132886537902,-2.83771590878075,-0.344728919832691,2.27359424023522,0.899315660219713,-1.223550580643,-0.25
-0.0159721750513952,-0.693687975619296,0.468292905790847,0.83005735663929,0.333848930444794,-0.344728919832691,-0.568398560058805,0.0529009211893949,0.229415733870562,-0.25
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.750332432569489,0.953820966476532,0.468292905790847,0.83005735663929,0.333848930444794,-0.344728919832691,-0.568398560058805,-1.63992855687124,0.229415733870562,-0.25
-0.0583572961277014,-0.693687975619296,0.468292905790847,-1.14132886537902,0.333848930444794,-0.344728919832691,0.378932373372537,0.899315660219713,0.229415733870562,-0.25
-0.255244329849972,-0.693687975619296,0.468292905790847,0.83005735663929,0.333848930444794,-0.344728919832691,-0.568398560058805,-0.793513817840923,0.229415733870562,-0.25
-1.03529652767883,0.953820966476532,0.468292905790847,0.83005735663929,0.333848930444794,-0.344728919832691,-0.568398560058805,-1.63992855687124,-1.223550580643,-0.25
0.810318867533819,-0.693687975619296,0.468292905790847,0.83005735663929,0.333848930444794,NA,NA,NA,0.229415733870562,NA
1.10460677479385,0.953820966476532,0.468292905790847,0.83005735663929,0.333848930444794,-0.344728919832691,-0.568398560058805,0.899315660219713,0.229415733870562,-0.25
-0.0522145436781929,-0.693687975619296,-1.31122013621437,-1.14132886537902,0.333848930444794,1.493825319275,0.378932373372537,0.899315660219713,-1.223550580643,-0.25
0.512668595918332,0.953820966476532,0.468292905790847,-1.14132886537902,0.333848930444794,1.493825319275,2.27359424023522,-1.63992855687124,1.68238204838412,-0.25
-0.317772546655188,0.953820966476532,0.468292905790847,0.83005735663929,0.333848930444794,-0.344728919832691,-0.568398560058805,0.899315660219713,0.229415733870562,-0.25
1.16528367041579,-2.34119691771512,-3.09073317821959,-1.14132886537902,0.333848930444794,-0.344728919832691,-0.568398560058805,0.0529009211893949,-1.223550580643,-0.25
-1.65337235773106,-0.693687975619296,0.468292905790847,-1.14132886537902,0.333848930444794,-2.18328315894038,-0.568398560058805,0.0529009211893949,1.68238204838412,3.75
0.621830489682788,-0.693687975619296,-1.31122013621437,-1.14132886537902,-2.83771590878075,1.493825319275,-0.568398560058805,0.899315660219713,0.229415733870562,-0.25
0.273365244544946,0.953820966476532,0.468292905790847,0.83005735663929,0.333848930444794,-0.344728919832691,-0.568398560058805,-0.793513817840923,0.229415733870562,-0.25
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
