"PROFICIENCIA_LP_SAEB","TX_RESP_Q19_num"
-0.0196532175756223,-0.705257740889197
-0.461623000152364,-0.705257740889197
-0.430547149335791,-0.705257740889197
0.659928800246123,2.74266899234688
-1.24618125446152,2.74266899234688
-0.887425484024166,-0.705257740889197
1.32745167366723,-0.705257740889197
0.679988625613675,-0.705257740889197
NA,NA
NA,NA
NA,NA
2.54309126257224,-0.705257740889197
0.460801539777294,-0.705257740889197
-0.0206805379040569,-0.705257740889197
-0.536414112608021,-0.705257740889197
NA,NA
NA,NA
-0.106148999227736,1.01870562572884
-1.15158432407406,1.01870562572884
-1.45128504596841,1.01870562572884
0.165807311742261,-0.705257740889197
0.212649696708403,-0.705257740889197
-1.23019007659478,1.01870562572884
NA,NA
NA,NA
2.03873156954979,NA
NA,NA
-0.114256910019697,1.01870562572884
-0.250648821405199,-0.705257740889197
1.39604275886817,-0.705257740889197
NA,NA
-0.185283073280874,-0.705257740889197
-0.337334268499818,NA
-0.519869757528023,-0.705257740889197
-0.146279940548279,NA
2.35092607215646,-0.705257740889197
NA,NA
1.3778614533193,-0.705257740889197
-1.05575911733023,-0.705257740889197
0.883366289468685,-0.705257740889197
0.519723396296079,-0.705257740889197
0.0932977581706016,-0.705257740889197
1.60822599333807,NA
NA,NA
1.08877486530917,-0.705257740889197
0.0637482059873944,-0.705257740889197
NA,NA
NA,NA
NA,NA
1.70460099626685,1.01870562572884
0.896184075148261,NA
-1.65418854621715,1.01870562572884
-0.704097502451786,1.01870562572884
-0.923557775375404,1.01870562572884
-0.0154220143320114,-0.705257740889197
NA,NA
-1.61155816435205,1.01870562572884
NA,NA
NA,NA
NA,NA
1.17126410792593,-0.705257740889197
NA,NA
0.106099724735917,1.01870562572884
-0.703542071219661,NA
0.434391528516019,1.01870562572884
-1.12392572979549,-0.705257740889197
0.121847079233996,-0.705257740889197
-0.0106681246031572,-0.705257740889197
-0.755430733144466,-0.705257740889197
0.0150814796198195,1.01870562572884
0.28346023232789,1.01870562572884
NA,NA
-1.14288485627479,-0.705257740889197
-1.52639790937244,1.01870562572884
NA,NA
1.05965769541878,-0.705257740889197
1.17394305033699,-0.705257740889197
-0.089420613752413,NA
0.252352784264953,-0.705257740889197
-1.59252227828463,-0.705257740889197
-0.153241990110239,NA
0.316637013152522,-0.705257740889197
1.39434146640605,-0.705257740889197
-1.18050732048421,2.74266899234688
0.766652639037933,2.74266899234688
-1.22559874260873,-0.705257740889197
-0.176409738662278,NA
-1.20218715019694,-0.705257740889197
1.34308161427318,1.01870562572884
0.309356593670489,-0.705257740889197
0.0681329284072417,-0.705257740889197
NA,NA
-1.25563034746425,-0.705257740889197
-1.33925188621562,1.01870562572884
-0.588854824736642,1.01870562572884
0.614621750479914,-0.705257740889197
0.506192131679318,-0.705257740889197
-0.249359584083885,NA
NA,NA
NA,NA
-0.656042660243529,-0.705257740889197
NA,NA
0.0312950676759493,1.01870562572884
0.575030441768314,1.01870562572884
-0.294282815418421,NA
-0.452286813004025,1.01870562572884
-0.203603226392242,1.01870562572884
NA,NA
1.81215005185863,-0.705257740889197
-0.0968241026648363,-0.705257740889197
-1.54016285427295,1.01870562572884
NA,NA
NA,NA
0.959880148547907,-0.705257740889197
0.635570048613409,-0.705257740889197
-1.90145081000175,1.01870562572884
-1.63207408019273,1.01870562572884
0.113522393299829,-0.705257740889197
NA,NA
0.243322528950734,-0.705257740889197
-0.566651181529228,-0.705257740889197
-0.567969762078035,-0.705257740889197
1.01000543003621,-0.705257740889197
-1.04310954293171,NA
2.03298197722995,-0.705257740889197
NA,NA
0.171514016230304,-0.705257740889197
-0.701407269455286,1.01870562572884
-0.342242824905426,1.01870562572884
1.78034266946282,1.01870562572884
