"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21a_num"
0.781180432081501,-1.30548238653579,0.706207918257515
-1.20361454869249,1.7580496138682,1.77813065132696
-0.83471439756149,-1.30548238653579,-1.43763754788137
1.02092854512603,-1.30548238653579,0.706207918257515
0.817652232526089,0.226283613666203,0.706207918257515
-1.33439615581107,0.226283613666203,-0.365714814811928
1.86908164904251,0.226283613666203,-0.365714814811928
-0.80290831600137,1.7580496138682,1.77813065132696
0.472861337779442,-1.30548238653579,-0.365714814811928
0.648937245310306,-1.30548238653579,1.77813065132696
1.30488901312791,1.7580496138682,1.77813065132696
0.953996240869834,0.226283613666203,1.77813065132696
-0.131561918679349,-1.30548238653579,-0.365714814811928
0.0916984053342051,0.226283613666203,0.706207918257515
0.841789995191379,0.226283613666203,-0.365714814811928
0.772401679925391,0.226283613666203,0.706207918257515
0.929800468015205,1.7580496138682,-0.365714814811928
0.249770979925735,-1.30548238653579,-0.365714814811928
0.584797854552053,0.226283613666203,0.706207918257515
0.241760678032543,0.226283613666203,1.77813065132696
-0.359633522813614,0.226283613666203,-0.365714814811928
0.910484146491051,0.226283613666203,1.77813065132696
-1.48982950695725,0.226283613666203,-0.365714814811928
1.73171776984135,NA,1.77813065132696
0.768099319131344,0.226283613666203,-0.365714814811928
0.538431769705279,0.226283613666203,0.706207918257515
-1.29356195217902,-1.30548238653579,-0.365714814811928
0.0735535940413818,-1.30548238653579,-0.365714814811928
-0.108561081826777,0.226283613666203,-1.43763754788137
NA,0.226283613666203,1.77813065132696
1.5301066083196,NA,NA
NA,NA,NA
-1.20088169606255,0.226283613666203,-1.43763754788137
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.282338732808602,-1.30548238653579,-0.365714814811928
-1.45565494695966,0.226283613666203,0.706207918257515
-1.13297330570969,1.7580496138682,1.77813065132696
NA,NA,NA
NA,NA,NA
-0.461647248903099,-1.30548238653579,-1.43763754788137
-0.0961334148629023,0.226283613666203,-0.365714814811928
-1.58039167065411,0.226283613666203,-1.43763754788137
-1.2871221560774,0.226283613666203,-1.43763754788137
-1.14796487524569,0.226283613666203,-0.365714814811928
0.133409966893561,-1.30548238653579,-0.365714814811928
NA,NA,NA
0.0150621418256868,-1.30548238653579,0.706207918257515
1.49070348280429,0.226283613666203,0.706207918257515
-1.33602365568994,-1.30548238653579,-1.43763754788137
-0.0944326263148917,1.7580496138682,-0.365714814811928
-0.692675636082898,-1.30548238653579,-1.43763754788137
0.103355571356494,0.226283613666203,-0.365714814811928
-1.68570214905799,-1.30548238653579,-1.43763754788137
-0.781650001778884,-1.30548238653579,-1.43763754788137
-1.32701487650598,0.226283613666203,-0.365714814811928
0.635403191018738,0.226283613666203,-1.43763754788137
-0.27437219720157,-1.30548238653579,-1.43763754788137
0.0968211299682536,-1.30548238653579,-0.365714814811928
NA,NA,NA
0.352517555757483,0.226283613666203,0.706207918257515
0.541025194660392,1.7580496138682,NA
0.204075651749133,0.226283613666203,-0.365714814811928
NA,NA,NA
0.684477723571844,0.226283613666203,NA
-0.452950948809097,0.226283613666203,-0.365714814811928
-1.32350540784762,-1.30548238653579,-1.43763754788137
-1.67082865057933,0.226283613666203,NA
-0.257973991421585,0.226283613666203,-0.365714814811928
-0.649427155523122,0.226283613666203,-0.365714814811928
-1.55976642495331,0.226283613666203,0.706207918257515
-1.721110312359,0.226283613666203,0.706207918257515
0.189726314127776,0.226283613666203,0.706207918257515
0.239472619453095,0.226283613666203,NA
0.911410369689306,1.7580496138682,0.706207918257515
0.903858089647737,1.7580496138682,0.706207918257515
0.846179870083164,0.226283613666203,-0.365714814811928
-1.10156112072501,NA,-0.365714814811928
0.725258997524776,0.226283613666203,0.706207918257515
-1.39221991813731,0.226283613666203,-1.43763754788137
1.11790809525583,0.226283613666203,0.706207918257515
0.889298086361083,0.226283613666203,-0.365714814811928
2.00002202672389,0.226283613666203,0.706207918257515
1.12243335188885,1.7580496138682,NA
1.07184532610605,0.226283613666203,0.706207918257515
-1.427997536141,-1.30548238653579,-1.43763754788137
-0.685809372716721,-1.30548238653579,-0.365714814811928
-1.30336768790684,-1.30548238653579,0.706207918257515
1.25522312766061,0.226283613666203,-0.365714814811928
0.932096673885576,1.7580496138682,-0.365714814811928
-0.260306850863819,-1.30548238653579,-1.43763754788137
0.214393355109747,0.226283613666203,-0.365714814811928
-0.337460162515342,-1.30548238653579,-0.365714814811928
1.87384914440248,1.7580496138682,0.706207918257515
1.38771060383743,0.226283613666203,0.706207918257515
-1.31802847004153,0.226283613666203,0.706207918257515
-0.0367462594593959,-1.30548238653579,0.706207918257515
0.748710743514674,1.7580496138682,-1.43763754788137
0.0746324911901765,0.226283613666203,0.706207918257515
NA,NA,NA
NA,NA,NA
