"PROFICIENCIA_MT_SAEB","TX_RESP_Q23h_num"
0.681334005893208,-0.552679423766206
NA,NA
-0.314799463675706,-0.552679423766206
0.980792030336475,0.96718899159086
-0.799193062732092,-0.552679423766206
0.533131753737909,-0.552679423766206
-0.035745283971195,0.96718899159086
NA,NA
-0.811105556251084,-0.552679423766206
0.191960077402451,-0.552679423766206
0.505944817800396,0.96718899159086
NA,NA
0.450935884435909,-0.552679423766206
0.920210976077181,0.96718899159086
1.12836492246496,0.96718899159086
-0.0183232634723165,-2.07254783912327
0.90188301352599,0.96718899159086
NA,NA
0.299910003266832,-0.552679423766206
0.550631171592227,-0.552679423766206
NA,NA
-0.226624022523271,0.96718899159086
-0.188567085149482,0.96718899159086
-0.276596853931275,-2.07254783912327
0.523174515746755,0.96718899159086
-3.25557948482515,0.96718899159086
NA,NA
-1.74173909574873,-0.552679423766206
NA,NA
