"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q22c_num"
1.16677697402422,1.46178832387941,-0.444244616885518,-1.23887701067628,-0.246417777416859,0.329766106043438
NA,NA,NA,NA,NA,NA
0.144773085006089,-1.60100625948697,-0.444244616885518,1.1311485749653,0.83782044321732,-0.8793762827825
0.927336273479366,-0.0696089678037815,0.951952750468967,-0.0538642178554906,0.83782044321732,-0.8793762827825
-1.19004716697928,-0.0696089678037815,-0.444244616885518,1.1311485749653,-2.41489421868522,-0.8793762827825
-3.20354461976956,-1.60100625948697,-0.444244616885518,-0.0538642178554906,-1.33065599805104,-0.8793762827825
0.515302481225187,-0.0696089678037815,-1.84044198424,-1.23887701067628,0.83782044321732,1.53890849486938
NA,NA,NA,NA,NA,NA
-0.720518738946708,-0.0696089678037815,0.951952750468967,-0.0538642178554906,-1.33065599805104,-0.8793762827825
-0.228429274529833,-0.0696089678037815,-0.444244616885518,1.1311485749653,-0.246417777416859,-0.8793762827825
0.462406802739416,1.46178832387941,0.951952750468967,-0.0538642178554906,0.83782044321732,-0.8793762827825
NA,NA,NA,NA,NA,NA
0.273630380688778,-0.0696089678037815,-0.444244616885518,-1.23887701067628,0.83782044321732,-0.8793762827825
0.698960882147162,-1.60100625948697,0.951952750468967,1.1311485749653,0.83782044321732,0.329766106043438
0.22457083386033,-0.0696089678037815,0.951952750468967,-1.23887701067628,0.83782044321732,1.53890849486938
-0.910635592366742,1.46178832387941,-1.84044198424,1.1311485749653,-1.33065599805104,0.329766106043438
0.461746870665859,-0.0696089678037815,-1.84044198424,-0.0538642178554906,-1.33065599805104,0.329766106043438
NA,NA,NA,NA,NA,NA
-1.13577463360756,-0.0696089678037815,-0.444244616885518,1.1311485749653,0.83782044321732,-0.8793762827825
1.12466170850727,1.46178832387941,0.951952750468967,1.1311485749653,-0.246417777416859,-0.8793762827825
NA,NA,NA,NA,NA,NA
0.833545488555982,1.46178832387941,0.951952750468967,-0.0538642178554906,-0.246417777416859,1.53890849486938
0.0557774790169446,-0.0696089678037815,-0.444244616885518,-1.23887701067628,-0.246417777416859,-0.8793762827825
0.882763282350269,-0.0696089678037815,0.951952750468967,-1.23887701067628,0.83782044321732,1.53890849486938
0.209151880313541,-0.0696089678037815,0.951952750468967,-1.23887701067628,-0.246417777416859,0.329766106043438
-0.541718827235377,-0.0696089678037815,0.951952750468967,-0.0538642178554906,0.83782044321732,1.53890849486938
NA,NA,NA,NA,NA,NA
-0.0507355691453371,-1.60100625948697,-0.444244616885518,1.1311485749653,0.83782044321732,0.329766106043438
NA,NA,NA,NA,NA,NA
