"PROFICIENCIA_MT_SAEB","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num"
-1.09800065375421,-0.212649096501476,0.254587538608658,0.356727091161232
0.500631810360612,-2.12649096501476,-1.27293769304329,-0.927490437019203
1.40110145347464,-0.212649096501476,-1.27293769304329,-2.21170796519964
0.345180361095764,1.70119277201181,0.254587538608658,0.356727091161232
-0.395590001725168,-0.212649096501476,0.254587538608658,0.356727091161232
-0.392926458707557,-0.212649096501476,0.254587538608658,-0.927490437019203
1.38403171149981,1.70119277201181,1.7821127702606,-0.927490437019203
-1.88780948226982,NA,NA,NA
1.07962269086893,-0.212649096501476,0.254587538608658,0.356727091161232
1.08691176159361,-2.12649096501476,-1.27293769304329,-2.21170796519964
-0.240071011471795,1.70119277201181,1.7821127702606,0.356727091161232
-0.0339523122017454,-0.212649096501476,0.254587538608658,-2.21170796519964
-1.91109980696827,1.70119277201181,0.254587538608658,1.64094461934167
0.719114905227156,-0.212649096501476,0.254587538608658,0.356727091161232
0.346652611817996,-0.212649096501476,0.254587538608658,-0.927490437019203
NA,NA,NA,NA
-0.376008690823615,-0.212649096501476,0.254587538608658,0.356727091161232
NA,NA,NA,NA
NA,NA,NA,NA
0.169318651342658,1.70119277201181,0.254587538608658,0.356727091161232
-0.222247496683573,-0.212649096501476,0.254587538608658,0.356727091161232
1.94884824074676,-0.212649096501476,1.7821127702606,0.356727091161232
-1.09126888545213,-0.212649096501476,0.254587538608658,1.64094461934167
-0.787240582853769,-0.212649096501476,0.254587538608658,0.356727091161232
0.351655781270183,-0.212649096501476,0.254587538608658,-0.927490437019203
0.130080825299379,-0.212649096501476,1.7821127702606,0.356727091161232
0.233707434090779,-0.212649096501476,-1.27293769304329,0.356727091161232
-0.0845658645117179,-0.212649096501476,-1.27293769304329,0.356727091161232
-0.99866488908095,1.70119277201181,0.254587538608658,1.64094461934167
1.70257520152326,-2.12649096501476,-1.27293769304329,-0.927490437019203
NA,NA,NA,NA
0.948496297542762,-0.212649096501476,-1.27293769304329,0.356727091161232
-1.36001706068012,-0.212649096501476,0.254587538608658,0.356727091161232
0.919208008954379,-0.212649096501476,-2.80046292469524,0.356727091161232
-0.16237830199521,-0.212649096501476,0.254587538608658,0.356727091161232
-1.3951543878881,-0.212649096501476,0.254587538608658,1.64094461934167
-0.0278192388679064,-0.212649096501476,0.254587538608658,-0.927490437019203
-0.13256959896616,-0.212649096501476,0.254587538608658,-0.927490437019203
-0.900279422545555,-0.212649096501476,0.254587538608658,0.356727091161232
1.46191325558238,-0.212649096501476,-1.27293769304329,0.356727091161232
-1.23138685484368,1.70119277201181,0.254587538608658,0.356727091161232
NA,NA,NA,NA
NA,NA,NA,NA
