"PROFICIENCIA_LP_SAEB","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
-1.07279857043628,-0.891882585015845,-0.490559950369463,1.27513038874872
-0.49828485353985,0.297294195005282,-0.490559950369463,1.27513038874872
0.192377853856418,-0.891882585015845,-0.490559950369463,-0.612062586599383
-0.24173919721085,1.48647097502641,1.27545587096061,1.27513038874872
-1.26079379566519,-0.891882585015845,-0.490559950369463,-0.612062586599383
-0.627231540450398,0.297294195005282,-0.490559950369463,-0.612062586599383
1.11282018113709,1.48647097502641,1.27545587096061,-0.612062586599383
0.450885412050976,NA,NA,3.16232336409681
-0.428361581295864,-0.891882585015845,-0.490559950369463,-0.612062586599383
0.979152071546283,1.48647097502641,1.27545587096061,-0.612062586599383
1.84781199906046,0.297294195005282,1.27545587096061,-0.612062586599383
0.594464870672479,-2.08105936503697,-2.25657577169953,-0.612062586599383
0.93248926558412,0.297294195005282,1.27545587096061,-0.612062586599383
-1.3653307802107,-0.891882585015845,-0.490559950369463,-0.612062586599383
1.35208785527631,0.297294195005282,-0.490559950369463,-0.612062586599383
NA,NA,NA,NA
-0.397455682274297,-2.08105936503697,-0.490559950369463,1.27513038874872
NA,NA,NA,NA
NA,NA,NA,NA
0.311997259645095,0.297294195005282,1.27545587096061,-0.612062586599383
0.162549627267423,0.297294195005282,-0.490559950369463,1.27513038874872
0.51960539360338,0.297294195005282,1.27545587096061,1.27513038874872
-1.81980307324358,-0.891882585015845,-0.490559950369463,1.27513038874872
0.293763438775226,0.297294195005282,-0.490559950369463,-0.612062586599383
0.355487326835284,-0.891882585015845,-0.490559950369463,-0.612062586599383
0.00685074243917835,1.48647097502641,1.27545587096061,-0.612062586599383
-1.09222058956806,-0.891882585015845,-0.490559950369463,1.27513038874872
0.774623705169365,1.48647097502641,-0.490559950369463,-0.612062586599383
0.601499903545295,1.48647097502641,1.27545587096061,-0.612062586599383
-0.131036385190538,0.297294195005282,1.27545587096061,-0.612062586599383
NA,NA,NA,NA
0.594665837088664,-0.891882585015845,-0.490559950369463,-0.612062586599383
-1.70798615721576,0.297294195005282,1.27545587096061,1.27513038874872
2.07319675814157,1.48647097502641,1.27545587096061,-0.612062586599383
-0.629525042602222,-0.891882585015845,-0.490559950369463,-0.612062586599383
-1.36434101776121,-0.891882585015845,-0.490559950369463,-0.612062586599383
0.619950991567319,0.297294195005282,-0.490559950369463,-0.612062586599383
-1.97466293753315,-0.891882585015845,-2.25657577169953,-0.612062586599383
-0.457568077296565,0.297294195005282,-0.490559950369463,-0.612062586599383
0.966820371000219,0.297294195005282,-0.490559950369463,-0.612062586599383
0.326038417232393,0.297294195005282,-0.490559950369463,1.27513038874872
NA,NA,NA,NA
NA,NA,NA,NA
