"PROFICIENCIA_LP_SAEB","TX_RESP_Q10f_num","TX_RESP_Q23b_num","TX_RESP_Q19_num"
NA,NA,NA,NA
-0.248454544199629,-0.206413459567749,0.317553674414978,2.12132034355964
-0.716026315300643,1.2384807574065,1.66715679067863,-0.707106781186547
1.69855385960894,-0.206413459567749,-1.03204944184868,0.707106781186547
-0.216239404973956,-0.206413459567749,-1.03204944184868,2.12132034355964
NA,NA,NA,NA
NA,NA,NA,NA
0.646939514979374,-0.206413459567749,0.317553674414978,0.707106781186547
-1.06329769724578,-0.206413459567749,1.66715679067863,-0.707106781186547
-0.173737121739397,-0.206413459567749,0.317553674414978,0.707106781186547
1.29496251711599,-1.65130767654199,-2.38165255811233,-0.707106781186547
-0.00796490262485088,-0.206413459567749,0.317553674414978,-0.707106781186547
-1.6696729540869,1.2384807574065,0.317553674414978,-0.707106781186547
-0.74722374674537,1.2384807574065,0.317553674414978,-0.707106781186547
0.127840231461786,1.2384807574065,0.317553674414978,-0.707106781186547
-0.757833197249979,-0.206413459567749,0.317553674414978,-0.707106781186547
1.12957300273281,1.2384807574065,0.317553674414978,-0.707106781186547
0.807474888392101,1.2384807574065,-1.03204944184868,-0.707106781186547
-0.571798092067953,-0.206413459567749,0.317553674414978,NA
-0.656695654573021,-1.65130767654199,0.317553674414978,0.707106781186547
-0.256608803935764,-0.206413459567749,-2.38165255811233,0.707106781186547
1.49923191436855,1.2384807574065,0.317553674414978,0.707106781186547
-1.63379144776722,-0.206413459567749,NA,0.707106781186547
0.308059678666459,-0.206413459567749,0.317553674414978,2.12132034355964
1.57766094035897,-1.65130767654199,0.317553674414978,-0.707106781186547
-0.819125257070179,-0.206413459567749,-1.03204944184868,-0.707106781186547
NA,NA,NA,NA
-1.39347187228793,1.2384807574065,0.317553674414978,-0.707106781186547
-0.0548494936221617,-0.206413459567749,0.317553674414978,-0.707106781186547
1.23505717688576,-1.65130767654199,0.317553674414978,0.707106781186547
0.846549509513414,-1.65130767654199,-1.03204944184868,-0.707106781186547
-0.60446313092936,1.2384807574065,1.66715679067863,-0.707106781186547
1.98097932066908,-0.206413459567749,-1.03204944184868,0.707106781186547
0.41982312825106,-0.206413459567749,0.317553674414978,-0.707106781186547
NA,NA,NA,NA
-0.513117571293157,-0.206413459567749,-1.03204944184868,-0.707106781186547
-1.22679714021368,-0.206413459567749,1.66715679067863,-0.707106781186547
NA,NA,NA,NA
-0.817309227020435,1.2384807574065,0.317553674414978,-0.707106781186547
-0.461114117792176,1.2384807574065,-1.03204944184868,-0.707106781186547
1.03688600973526,-1.65130767654199,0.317553674414978,2.12132034355964
