"PROFICIENCIA_LP_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22g_num","TX_RESP_Q23c_num","TX_RESP_Q23g_num"
-1.46399414404835,-1.68390235956528,0.595189895870006,-0.153359589732975,-0.400891862868636
-0.502399069575261,-0.704889359818025,NA,-0.153359589732975,-0.400891862868636
0.0474737374363792,1.25313663967649,0.595189895870006,-0.153359589732975,-0.400891862868636
0.129948553065859,1.25313663967649,0.595189895870006,-2.30039384599462,-0.400891862868636
1.00522533016109,-0.704889359818025,-1.61551543164716,-0.153359589732975,-1.80401338290886
-0.355699406899197,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.381324692583838,-1.68390235956528,-1.61551543164716,-0.153359589732975,1.00222965717159
0.363044407042149,1.25313663967649,0.595189895870006,1.99367466652867,1.00222965717159
0.756360870938941,0.274123639929232,0.595189895870006,-0.153359589732975,-0.400891862868636
-1.02395747115805,NA,0.595189895870006,-0.153359589732975,-0.400891862868636
-1.28065169547321,-0.704889359818025,0.595189895870006,-0.153359589732975,-1.80401338290886
-1.0631205791396,0.274123639929232,-1.61551543164716,-0.153359589732975,-1.80401338290886
-1.35469556048114,NA,NA,NA,NA
0.598346367738426,0.274123639929232,0.595189895870006,-0.153359589732975,-0.400891862868636
1.95881665680744,0.274123639929232,0.595189895870006,1.99367466652867,1.00222965717159
0.492904228599565,0.274123639929232,0.595189895870006,-0.153359589732975,1.00222965717159
1.98575338860899,1.25313663967649,0.595189895870006,1.99367466652867,1.00222965717159
-0.879844358074864,-0.704889359818025,-1.61551543164716,-2.30039384599462,1.00222965717159
0.23916792287419,0.274123639929232,0.595189895870006,-0.153359589732975,1.00222965717159
-0.0104288570607834,NA,-1.61551543164716,-0.153359589732975,-1.80401338290886
-0.343279556828503,0.274123639929232,-1.61551543164716,-0.153359589732975,-0.400891862868636
-1.772428434097,1.25313663967649,0.595189895870006,-0.153359589732975,1.00222965717159
0.515558609445941,1.25313663967649,0.595189895870006,-0.153359589732975,-0.400891862868636
-0.206283355713968,-0.704889359818025,0.595189895870006,-0.153359589732975,-0.400891862868636
-0.210859158175171,-1.68390235956528,0.595189895870006,1.99367466652867,1.00222965717159
0.974132221085178,0.274123639929232,0.595189895870006,-0.153359589732975,1.00222965717159
0.00208187318076119,NA,0.595189895870006,-0.153359589732975,-0.400891862868636
-1.03928329482461,-1.68390235956528,-1.61551543164716,-0.153359589732975,-0.400891862868636
1.16836881229844,0.274123639929232,0.595189895870006,-0.153359589732975,1.00222965717159
1.6510666548502,0.274123639929232,NA,-0.153359589732975,1.00222965717159
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
