"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q22a_num"
1.56134984666022,NA,NA,-0.218279769690018
0.921018994019265,-0.434953101853646,1.06718737290547,-0.218279769690018
NA,NA,NA,NA
-0.0267035301006411,0.782915583336562,1.06718737290547,1.34605857975511
NA,NA,NA,NA
0.642450030766846,0.782915583336562,0,-0.218279769690018
-1.48880970486604,-1.65282178704385,-2.13437474581095,1.34605857975511
-0.119971550643587,0.782915583336562,0,1.34605857975511
NA,NA,NA,NA
-0.248033402357961,0.782915583336562,-1.06718737290547,1.34605857975511
-0.578008625923174,-0.434953101853646,1.06718737290547,1.34605857975511
-0.175572532425262,0.782915583336562,0,NA
NA,NA,NA,NA
NA,NA,NA,NA
-2.19518186962146,-0.434953101853646,-2.13437474581095,1.34605857975511
-1.4484942447327,-0.434953101853646,0,1.34605857975511
-1.78742186724378,0.782915583336562,0,1.34605857975511
1.59737983531772,-0.434953101853646,0,-0.218279769690018
-1.32317915468321,-1.65282178704385,-2.13437474581095,-0.218279769690018
NA,NA,NA,NA
0.123962428272566,-0.434953101853646,0,-0.218279769690018
-0.971701984960691,-0.434953101853646,0,-0.218279769690018
0.677671761852179,-0.434953101853646,1.06718737290547,1.34605857975511
0.368265938392729,-1.65282178704385,-1.06718737290547,-0.218279769690018
1.66811182641691,NA,NA,-1.78261811913515
0.895893951409846,2.00078426852677,1.06718737290547,1.34605857975511
-0.282806698569961,-0.434953101853646,0,-0.218279769690018
-1.37791894302309,0.782915583336562,1.06718737290547,1.34605857975511
0.305628388966011,-0.434953101853646,-1.06718737290547,-0.218279769690018
NA,NA,NA,NA
-0.282672721198559,-0.434953101853646,-1.06718737290547,-1.78261811913515
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.640852971859138,-0.434953101853646,0,-0.218279769690018
0.00529166264593818,-0.434953101853646,1.06718737290547,-1.78261811913515
-1.81958779238943,-1.65282178704385,0,-1.78261811913515
1.4431793926669,2.00078426852677,0,-0.218279769690018
0.587741584227508,2.00078426852677,1.06718737290547,-0.218279769690018
0.602042702677478,0.782915583336562,0,-0.218279769690018
0.838309061112274,0.782915583336562,1.06718737290547,-0.218279769690018
0.483258494638877,0.782915583336562,1.06718737290547,-0.218279769690018
-2.0787121888295,-1.65282178704385,-1.06718737290547,1.34605857975511
-0.751051786518124,-0.434953101853646,0,-0.218279769690018
-0.105099885899649,0.782915583336562,1.06718737290547,-1.78261811913515
1.1032803508573,-0.434953101853646,1.06718737290547,-1.78261811913515
NA,NA,NA,NA
0.0816900669195446,0.782915583336562,-1.06718737290547,-0.218279769690018
0.314058882209493,0.782915583336562,0,-0.218279769690018
-0.132472476876582,-1.65282178704385,-2.13437474581095,-0.218279769690018
0.462101249448109,-0.434953101853646,1.06718737290547,-0.218279769690018
0.539913015943645,-0.434953101853646,0,-0.218279769690018
0.67879769348153,-0.434953101853646,0,-0.218279769690018
0.518650958123282,0.782915583336562,1.06718737290547,-0.218279769690018
0.132499871978096,0.782915583336562,0,-0.218279769690018
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
