"PROFICIENCIA_LP_SAEB","TX_RESP_Q21c_num"
0.136066732778447,-0.696962738356405
-0.192751389633343,NA
-1.66725658023161,NA
-1.04756665637509,1.35907733979499
NA,NA
0.374017556807307,0.331057300719292
0.424280994378077,-0.696962738356405
-0.481551381242104,-0.696962738356405
-1.13514285327707,-0.696962738356405
-0.557054945018503,0.331057300719292
-2.04878623580427,-0.696962738356405
1.10485170348743,-1.7249827774321
0.638777554192123,1.35907733979499
NA,NA
-1.32931357651903,NA
-1.55965218720691,1.35907733979499
NA,NA
0.533851944506273,0.331057300719292
-1.23837932543552,-0.696962738356405
NA,NA
1.06141917790179,1.35907733979499
0.101717643421303,0.331057300719292
0.558931577177759,-0.696962738356405
-0.41395873246599,-0.696962738356405
-0.366678124532588,NA
-1.09278292153165,0.331057300719292
0.31878242779197,1.35907733979499
1.16180251957369,0.331057300719292
0.225935837786131,1.35907733979499
NA,NA
NA,NA
1.36765149173374,-0.696962738356405
-0.329708714857559,0.331057300719292
NA,NA
1.48318700133726,NA
1.19729541960617,-0.696962738356405
0.843051131236865,-1.7249827774321
-1.07732566538628,0.331057300719292
1.33724724777722,-0.696962738356405
0.723763183244311,-1.7249827774321
-0.0528006226722434,0.331057300719292
-0.307583201270567,-0.696962738356405
-0.930569513363074,0.331057300719292
-0.05022176672138,-0.696962738356405
-1.2316292004698,0.331057300719292
0.89619318762775,-0.696962738356405
1.35619860521993,0.331057300719292
1.3664800510102,-0.696962738356405
-0.545329944978362,0.331057300719292
0.066598926017771,-0.696962738356405
1.56093353846747,0.331057300719292
NA,NA
-1.31951473042531,0.331057300719292
1.54708355232542,NA
1.35072409320554,-1.7249827774321
NA,NA
1.43887006337792,-0.696962738356405
-0.574851879686353,1.35907733979499
-0.928998382382296,1.35907733979499
0.798065553829076,1.35907733979499
-0.0276210819074913,-0.696962738356405
NA,NA
0.540313999206936,-1.7249827774321
0.175618182034195,1.35907733979499
-0.77675814816041,1.35907733979499
0.633795212058587,-0.696962738356405
0.327011204114863,NA
-1.57477990872019,1.35907733979499
NA,NA
0.308876225840596,-0.696962738356405
0.203497788221015,0.331057300719292
-0.155564065318426,NA
0.521597555058071,1.35907733979499
-1.6359136864255,-0.696962738356405
NA,NA
-1.33458184720299,1.35907733979499
-0.438228353228747,-0.696962738356405
NA,NA
1.48188055541315,-1.7249827774321
NA,NA
NA,NA
-1.74351381531567,1.35907733979499
