"PROFICIENCIA_MT_SAEB","TX_RESP_Q21c_num","TX_RESP_Q23h_num"
-1.28083115936272,-0.696962738356405,-1.93485291145536
-1.69535974347511,NA,NA
-0.763356574134409,NA,-0.326663478557399
-0.953138007987946,1.35907733979499,-0.326663478557399
NA,NA,NA
1.41320736575957,0.331057300719292,-0.326663478557399
0.0289664279202749,-0.696962738356405,-0.326663478557399
-0.799341561687492,-0.696962738356405,-0.326663478557399
-0.38279004138591,-0.696962738356405,-1.93485291145536
-0.400140867653326,0.331057300719292,-0.326663478557399
0.064212968726724,-0.696962738356405,-0.326663478557399
1.41124418171724,-1.7249827774321,1.28152595434056
1.37389945335954,1.35907733979499,1.28152595434056
NA,NA,NA
-1.29847833062469,NA,NA
-0.416286068760751,1.35907733979499,-0.326663478557399
NA,NA,NA
0.639918789550719,0.331057300719292,-0.326663478557399
-1.32477284540719,-0.696962738356405,1.28152595434056
NA,NA,NA
0.370510618636463,1.35907733979499,1.28152595434056
0.546570052131929,0.331057300719292,1.28152595434056
-0.174233478212219,-0.696962738356405,1.28152595434056
0.334191083195646,-0.696962738356405,-0.326663478557399
0.179312064814746,NA,-0.326663478557399
-0.838905200449142,0.331057300719292,1.28152595434056
0.474154426487856,1.35907733979499,-1.93485291145536
-0.400972502095189,0.331057300719292,1.28152595434056
-1.86535398132352,1.35907733979499,-0.326663478557399
NA,NA,NA
NA,NA,NA
1.33205120889974,-0.696962738356405,-0.326663478557399
-0.860865878124031,0.331057300719292,-0.326663478557399
NA,NA,NA
0.190351567897784,NA,1.28152595434056
1.3845960069113,-0.696962738356405,1.28152595434056
1.42030136724402,-1.7249827774321,-0.326663478557399
-0.19599940023133,0.331057300719292,-0.326663478557399
2.83639062692431,-0.696962738356405,1.28152595434056
0.241339432330985,-1.7249827774321,1.28152595434056
0.575133630640935,0.331057300719292,-0.326663478557399
0.172544273709167,-0.696962738356405,-0.326663478557399
0.408597385283072,0.331057300719292,-0.326663478557399
-0.327810070817391,-0.696962738356405,-0.326663478557399
-1.47838766228377,0.331057300719292,1.28152595434056
1.05847650688908,-0.696962738356405,1.28152595434056
1.98734310539507,0.331057300719292,1.28152595434056
1.22817559692369,-0.696962738356405,1.28152595434056
-1.46741748879367,0.331057300719292,-0.326663478557399
0.848776443685547,-0.696962738356405,1.28152595434056
0.469492006018083,0.331057300719292,-0.326663478557399
NA,NA,NA
0.0840467692685836,0.331057300719292,-0.326663478557399
0.182606364214588,NA,-0.326663478557399
2.51823857864208,-1.7249827774321,1.28152595434056
NA,NA,NA
-1.30960982422219,-0.696962738356405,-1.93485291145536
-1.06324969178631,1.35907733979499,-0.326663478557399
-0.949505569158091,1.35907733979499,1.28152595434056
-1.82926505282659,1.35907733979499,-0.326663478557399
-0.175333965247609,-0.696962738356405,-1.93485291145536
NA,NA,NA
-0.401411033683218,-1.7249827774321,-0.326663478557399
-0.231591263552353,1.35907733979499,-0.326663478557399
-0.288075577258708,1.35907733979499,-0.326663478557399
-0.223219934331681,-0.696962738356405,-1.93485291145536
-0.498215347852801,NA,-0.326663478557399
-1.26583901435298,1.35907733979499,-1.93485291145536
NA,NA,NA
0.401281135741823,-0.696962738356405,-0.326663478557399
-0.133408053685998,0.331057300719292,-0.326663478557399
0.235672128260798,NA,-0.326663478557399
-0.296583107169057,1.35907733979499,-0.326663478557399
-0.243200688811829,-0.696962738356405,1.28152595434056
NA,NA,NA
0.485432874023651,1.35907733979499,-0.326663478557399
0.318056635336833,-0.696962738356405,NA
NA,NA,NA
0.647996168138356,-1.7249827774321,-0.326663478557399
NA,NA,NA
NA,NA,NA
-0.0301382579309597,1.35907733979499,-0.326663478557399
