"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q21c_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num"
-0.559392738491093,0.568257570707744,-1.08232036108388,1.31526070202288,0.330357310668464,0.719309793738146,-0.436577133500983,1.1870513506546,1.79469699665407,1.36575494442224
0.166766296767792,0.568257570707744,-1.08232036108388,1.31526070202288,1.50496108193411,-1.75831282913769,0.833465436683694,0,0.470039689599876,0.184561478975978
-0.161546523612626,0.568257570707744,0.95498855389754,-0.789156421213727,-0.844246460597186,1.95812110517606,0.833465436683694,0,0.470039689599876,0.184561478975978
0.247902054371451,-1.70477271212323,-1.08232036108388,-0.789156421213727,-0.844246460597186,-0.519501517699772,-1.70661970368566,0,-0.85461761745432,0.184561478975978
1.22970175471709,0.568257570707744,-1.08232036108388,-0.789156421213727,0.330357310668464,-0.519501517699772,-0.436577133500983,1.1870513506546,-0.85461761745432,0.184561478975978
0.787191063501084,-1.70477271212323,-0.0636659035931693,0.263052140404576,1.50496108193411,-0.519501517699772,-0.436577133500983,-1.1870513506546,0.470039689599876,-2.17782545191654
-0.798896169622983,0.568257570707744,0.95498855389754,-0.789156421213727,-0.844246460597186,-0.519501517699772,-0.436577133500983,0,0.470039689599876,0.184561478975978
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.49976083778169,0.568257570707744,0.95498855389754,0.263052140404576,-0.844246460597186,-0.519501517699772,-0.436577133500983,-1.1870513506546,-2.17927492450852,0.184561478975978
-0.872576576383163,0.568257570707744,0.95498855389754,0.263052140404576,0.330357310668464,0.719309793738146,0.833465436683694,0,-0.85461761745432,-0.99663198647028
-0.0503580556071033,0.568257570707744,-0.0636659035931693,-0.789156421213727,-0.844246460597186,0.719309793738146,-0.436577133500983,-1.1870513506546,-0.85461761745432,0.184561478975978
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.654617124465681,0.568257570707744,-0.0636659035931693,1.31526070202288,0.330357310668464,-0.519501517699772,0.833465436683694,1.1870513506546,0.470039689599876,0.184561478975978
0.890707105595104,-1.70477271212323,-0.0636659035931693,-0.789156421213727,-0.844246460597186,-0.519501517699772,0.833465436683694,0,0.470039689599876,0.184561478975978
