"PROFICIENCIA_MT_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22d_num","TX_RESP_Q23c_num"
1.24855064224032,0.886639741360465,-1.25265637030384,1.27257190458396
-0.927386519624312,-0.0770991079443883,1.06707764877734,-0.401864811973883
NA,NA,NA,NA
0.897172025847073,0.886639741360465,-0.0927893607632472,-2.07630152853173
-1.29126033573802,-0.0770991079443883,-0.0927893607632472,-0.401864811973883
0.465780848464608,-0.0770991079443883,-1.25265637030384,1.27257190458396
0.0421784038165158,-0.0770991079443883,-0.0927893607632472,-0.401864811973883
1.50843249971248,0.886639741360465,-1.25265637030384,-2.07630152853173
-0.323125113958428,-0.0770991079443883,-1.25265637030384,1.27257190458396
-2.1066192841139,-1.04083795724924,1.06707764877734,1.27257190458396
NA,NA,NA,NA
NA,NA,NA,NA
-1.25821502089829,0.886639741360465,1.06707764877734,1.27257190458396
-1.74845841477344,-2.0045768065541,1.06707764877734,1.27257190458396
0.738142948267863,0.886639741360465,1.06707764877734,1.27257190458396
0.365714682762352,0.886639741360465,1.06707764877734,-0.401864811973883
0.392857126768515,-0.0770991079443883,-0.0927893607632472,-0.401864811973883
0.539812754844066,-1.04083795724924,1.06707764877734,-0.401864811973883
NA,NA,NA,NA
1.83178781832864,0.886639741360465,-0.0927893607632472,-0.401864811973883
0.535839119664718,-0.0770991079443883,-0.0927893607632472,-0.401864811973883
0.57920361502485,-1.04083795724924,-2.41252337984442,-0.401864811973883
-0.690054304628452,0.886639741360465,-1.25265637030384,-0.401864811973883
-0.628169109527402,-0.0770991079443883,1.06707764877734,-0.401864811973883
0.758236929904969,-2.0045768065541,1.06707764877734,-0.401864811973883
-0.786761479500441,-2.0045768065541,-0.0927893607632472,1.27257190458396
0.121331035325485,0.886639741360465,-0.0927893607632472,-0.401864811973883
0.19563212119873,0.886639741360465,-0.0927893607632472,-0.401864811973883
-0.460622989408511,0.886639741360465,-0.0927893607632472,-0.401864811973883
NA,NA,NA,NA
NA,NA,NA,NA
