"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
-1.78140676573479,-0.629940788348712,0.666666666666667,0,-1.16666666666667,0.611775290321498,1.17851130197758,1.13707048722992,-1.16666666666667,0.14213381090374,1.13707048722992,0.471404520791032,-1.82931824152009,-0.843274042711568,2.35702260395516
0.543112662929079,-0.629940788348712,0.666666666666667,-0.894427190999916,0.333333333333333,0.611775290321498,1.17851130197758,1.13707048722992,0.333333333333333,0.14213381090374,-0.14213381090374,0.471404520791032,0.228664780190012,1.05409255338946,-0.471404520791032
0.455443296302639,1.63784604970665,0.666666666666667,0.894427190999916,-0.416666666666667,0.611775290321498,-0.942809041582063,-1.4213381090374,-1.16666666666667,0.14213381090374,-1.4213381090374,-2.35702260395516,0.228664780190012,-1.79195734076208,-0.471404520791032
-0.384433062100791,0.50395263067897,-1.33333333333333,-0.894427190999916,-1.16666666666667,0.611775290321498,0.471404520791032,1.13707048722992,0.333333333333333,0.14213381090374,-0.14213381090374,0.471404520791032,0.228664780190012,0.105409255338946,-0.471404520791032
-0.19253763812767,-0.629940788348712,-1.33333333333333,0,1.08333333333333,0.611775290321498,1.17851130197758,-0.14213381090374,1.08333333333333,-2.41627478536358,1.13707048722992,0.471404520791032,1.25765629104507,-0.843274042711568,-0.471404520791032
-1.18857286505165,1.63784604970665,-1.33333333333333,1.78885438199983,-1.16666666666667,0.611775290321498,-0.235702260395516,-0.14213381090374,-1.16666666666667,0.14213381090374,1.13707048722992,0.471404520791032,-0.800326730665041,0.105409255338946,0.942809041582063
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.45115116985371,-0.629940788348712,0.666666666666667,-0.894427190999916,1.08333333333333,-2.14121351612524,-0.942809041582063,-1.4213381090374,-0.416666666666667,1.4213381090374,-0.14213381090374,-0.942809041582063,1.25765629104507,0.105409255338946,-0.471404520791032
0.45163202037409,-0.629940788348712,0.666666666666667,0.894427190999916,0.333333333333333,-0.764719112901872,-0.942809041582063,-0.14213381090374,1.08333333333333,0.14213381090374,-1.4213381090374,0.471404520791032,-0.800326730665041,1.05409255338946,-0.471404520791032
0.645611181555389,-0.629940788348712,0.666666666666667,-0.894427190999916,1.08333333333333,-0.764719112901872,-0.942809041582063,-0.14213381090374,1.08333333333333,0.14213381090374,-0.14213381090374,0.471404520791032,0.228664780190012,1.05409255338946,-0.471404520791032
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
