"PROFICIENCIA_MT_SAEB","TX_RESP_Q21c_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23f_num"
-1.52850889302836,1.26058567591985,1.3176278799942,1.52764624572972,1.6159725020854,1.14178122483005,-1.93871064802894
0.615106420861876,NA,-1.17518162269753,-0.888166421935882,-0.646389000834162,0.0901406230128986,-0.658430031406055
1.14908776297793,0.111228147875281,0.0712231286483349,-0.888166421935882,-0.646389000834162,-0.96149997880425,0.62185058521683
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.232988489105672,-1.03812938016929,0.0712231286483349,0.319739911896917,0.484791750625621,1.14178122483005,0.62185058521683
0.022103781744606,-2.18748690821386,1.3176278799942,1.52764624572972,0.484791750625621,-0.96149997880425,1.90213120183972
0.728891285092749,-1.03812938016929,-1.17518162269753,0.319739911896917,-0.646389000834162,-0.96149997880425,-0.658430031406055
-1.06468715803164,NA,0.0712231286483349,0.319739911896917,0.484791750625621,0.0901406230128986,-1.93871064802894
-0.234136660112911,0.111228147875281,1.3176278799942,0.319739911896917,-0.646389000834162,1.14178122483005,0.62185058521683
-1.24757725151494,1.26058567591985,0.0712231286483349,0.319739911896917,-0.646389000834162,-0.96149997880425,0.62185058521683
0.307409323240391,1.26058567591985,0.0712231286483349,-0.888166421935882,0.484791750625621,1.14178122483005,0.62185058521683
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.525067615859223,0.111228147875281,-1.17518162269753,-0.888166421935882,-0.646389000834162,-0.96149997880425,0.62185058521683
-0.552552378022401,1.26058567591985,1.3176278799942,1.52764624572972,1.6159725020854,1.14178122483005,0.62185058521683
0.486329078105829,0.111228147875281,0.0712231286483349,-0.888166421935882,-0.646389000834162,-0.96149997880425,0.62185058521683
-0.787027908130237,1.26058567591985,-2.42158637404339,NA,-0.646389000834162,-0.96149997880425,0.62185058521683
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.714246705329273,NA,1.3176278799942,-0.888166421935882,-0.646389000834162,1.14178122483005,-0.658430031406055
0.370423958380572,0.111228147875281,-1.17518162269753,-0.888166421935882,-0.646389000834162,0.0901406230128986,0.62185058521683
-0.841344177875642,0.111228147875281,0.0712231286483349,0.319739911896917,-0.646389000834162,1.14178122483005,0.62185058521683
-0.771526066329065,-1.03812938016929,0.0712231286483349,1.52764624572972,1.6159725020854,0.0901406230128986,-0.658430031406055
0.413122466452506,1.26058567591985,0.0712231286483349,1.52764624572972,0.484791750625621,0.0901406230128986,-0.658430031406055
NA,NA,NA,NA,NA,NA,NA
0.317666842217076,1.26058567591985,0.0712231286483349,-0.888166421935882,-0.646389000834162,-0.96149997880425,0.62185058521683
NA,NA,NA,NA,NA,NA,NA
1.61042472681437,0.111228147875281,-1.17518162269753,-0.888166421935882,-1.77756975229394,-0.96149997880425,0.62185058521683
-0.872787094729435,1.26058567591985,1.3176278799942,-0.888166421935882,-0.646389000834162,-0.96149997880425,-0.658430031406055
-2.04057008691328,0.111228147875281,0.0712231286483349,1.52764624572972,1.6159725020854,1.14178122483005,-0.658430031406055
-1.37204278065239,0.111228147875281,0.0712231286483349,-0.888166421935882,-0.646389000834162,0.0901406230128986,-0.658430031406055
0.207884511819204,0.111228147875281,1.3176278799942,1.52764624572972,-0.646389000834162,1.14178122483005,0.62185058521683
0.841613727795927,-1.03812938016929,1.3176278799942,-0.888166421935882,0.484791750625621,-0.96149997880425,1.90213120183972
NA,NA,NA,NA,NA,NA,NA
-0.787804028821419,-1.03812938016929,0.0712231286483349,0.319739911896917,0.484791750625621,0.0901406230128986,-0.658430031406055
NA,NA,NA,NA,NA,NA,NA
0.558651504234013,0.111228147875281,0.0712231286483349,0.319739911896917,1.6159725020854,-2.0131405806214,-0.658430031406055
0.284473904557031,0.111228147875281,0.0712231286483349,0.319739911896917,-0.646389000834162,1.14178122483005,-0.658430031406055
-0.485210973403296,0.111228147875281,-1.17518162269753,0.319739911896917,-0.646389000834162,0.0901406230128986,-1.93871064802894
1.88823001750318,-2.18748690821386,-2.42158637404339,-2.09607275576868,-1.77756975229394,-2.0131405806214,1.90213120183972
-1.0205398858503,NA,0.0712231286483349,0.319739911896917,1.6159725020854,1.14178122483005,-0.658430031406055
1.76494305953222,-1.03812938016929,0.0712231286483349,-0.888166421935882,-0.646389000834162,0.0901406230128986,-0.658430031406055
1.9372272056945,-1.03812938016929,0.0712231286483349,-0.888166421935882,0.484791750625621,0.0901406230128986,0.62185058521683
NA,NA,NA,NA,NA,NA,NA
0.0589163667557082,0.111228147875281,0.0712231286483349,0.319739911896917,1.6159725020854,1.14178122483005,-0.658430031406055
NA,NA,NA,NA,NA,NA,NA
