"PROFICIENCIA_LP_SAEB","TX_RESP_Q22b_num"
NA,NA
1.43972918580336,0.60209379951052
0.562421137822049,1.62861437572518
0.817067262021552,-0.424426776704137
0.934917867713781,-1.45094735291879
1.20797016335391,0.60209379951052
1.15443927876146,-0.424426776704137
NA,NA
1.16265623796765,1.62861437572518
0.606023964652095,-1.45094735291879
0.892243781439595,0.60209379951052
1.28336919020856,-1.45094735291879
NA,NA
1.13684941433966,0.60209379951052
1.43016419334238,0.60209379951052
1.5213096763,-0.424426776704137
NA,NA
NA,NA
NA,NA
1.31886164542076,-0.424426776704137
NA,NA
0.424655893344012,1.62861437572518
1.21887145465629,-0.424426776704137
0.37760161840004,0.60209379951052
-0.960492120572653,0.60209379951052
0.120950461343566,1.62861437572518
0.698872340579745,-0.424426776704137
-0.815145849817279,0.60209379951052
0.927906045518105,-1.45094735291879
NA,NA
0.438040075979299,0.60209379951052
-0.899981045681512,0.60209379951052
0.308747099230784,0.60209379951052
-1.70057600382984,1.62861437572518
-0.57315310089127,-1.45094735291879
NA,NA
NA,NA
-0.317269059852531,0.60209379951052
NA,NA
-0.374735075725545,0.60209379951052
NA,NA
NA,NA
-1.45661684782428,NA
1.05727280876824,-0.424426776704137
1.94482276755429,0.60209379951052
-1.52710748860039,0.60209379951052
0.337691517930367,0.60209379951052
0.133340301249554,0.60209379951052
0.0619314638832477,-0.424426776704137
-0.131810078674455,-0.424426776704137
-0.395208374627353,-1.45094735291879
-0.140169912866931,-0.424426776704137
-0.488002882794959,0.60209379951052
-0.304592279526231,0.60209379951052
-0.189996357943601,-0.424426776704137
1.31830181611502,-0.424426776704137
0.969077510395809,-0.424426776704137
NA,NA
-1.05333462929361,0.60209379951052
0.210363757813658,-0.424426776704137
NA,NA
0.175680594481829,-1.45094735291879
1.3287264393892,-1.45094735291879
-1.72590146141267,1.62861437572518
-1.20778912196535,1.62861437572518
-1.73978340000748,0.60209379951052
-0.49357062811316,1.62861437572518
NA,NA
-0.155778149484573,-0.424426776704137
-0.365150185780979,0.60209379951052
0.283320900008308,-0.424426776704137
NA,NA
1.13276201203888,-0.424426776704137
-1.21696996119359,1.62861437572518
0.690608528751957,-1.45094735291879
0.463437002942272,1.62861437572518
1.1204365838586,0.60209379951052
0.388007513380378,-1.45094735291879
-1.30383244703586,-0.424426776704137
NA,NA
-1.63472670619555,1.62861437572518
-0.335423430339041,-0.424426776704137
NA,NA
0.74851724237671,-0.424426776704137
-1.14615254251402,-1.45094735291879
-0.0471763235735117,0.60209379951052
0.245194494148731,-1.45094735291879
-0.38306914522774,-1.45094735291879
NA,NA
NA,NA
NA,NA
1.36927836125242,0.60209379951052
1.08308900717216,0.60209379951052
-1.69394948279864,0.60209379951052
0.658523028669558,1.62861437572518
1.63958425145013,-1.45094735291879
-0.143532353754613,-0.424426776704137
NA,NA
-0.629335516493188,-1.45094735291879
NA,NA
0.813307785555994,-0.424426776704137
NA,NA
1.01914521246093,-1.45094735291879
0.342110353635575,-0.424426776704137
NA,NA
-0.175822802169522,-0.424426776704137
0.811524090945898,-1.45094735291879
-1.5508940373888,0.60209379951052
NA,NA
0.241666921153701,-0.424426776704137
1.28895453714686,-0.424426776704137
1.70788011050338,-0.424426776704137
-0.261288085013902,-0.424426776704137
-0.964448339784543,-0.424426776704137
NA,NA
NA,NA
0.502975853782347,-1.45094735291879
NA,NA
0.544902721522384,-0.424426776704137
0.2511124436812,-1.45094735291879
0.541441898632538,-0.424426776704137
-0.119072372933678,-0.424426776704137
-0.320596361274013,-0.424426776704137
-0.335011174036544,0.60209379951052
-0.451858083481552,-0.424426776704137
NA,NA
NA,NA
1.02838344827644,-0.424426776704137
NA,NA
NA,NA
-2.09951198270919,-0.424426776704137
NA,NA
0.0589730737118834,-1.45094735291879
0.453505437610654,-1.45094735291879
-0.626578567085113,1.62861437572518
0.481403984200375,0.60209379951052
-1.71992145979198,0.60209379951052
-1.99872888997871,1.62861437572518
-1.34994509907883,1.62861437572518
-1.60946096232146,1.62861437572518
1.1766915955144,-1.45094735291879
-1.91323667325431,-0.424426776704137
-0.788110462867973,1.62861437572518
NA,NA
-0.811998922485762,1.62861437572518
1.43956054612679,1.62861437572518
1.09735157017248,-0.424426776704137
-0.549680426403196,0.60209379951052
0.182558916467138,0.60209379951052
0.553601025515734,1.62861437572518
NA,NA
-1.26542964472163,1.62861437572518
0.694144307333165,1.62861437572518
-0.130129442825485,-0.424426776704137
0.188007213109849,NA
-0.174076585405107,-0.424426776704137
-1.44822421254509,1.62861437572518
0.384748131253821,-0.424426776704137
0.532576102894363,-0.424426776704137
NA,NA
NA,NA
-2.00906567521639,-0.424426776704137
0.090764596977532,-1.45094735291879
NA,NA
-0.757520569043615,0.60209379951052
-0.564797943457756,-0.424426776704137
1.11981585039638,-1.45094735291879
-0.0343297131229077,0.60209379951052
NA,NA
0.893851799976684,-1.45094735291879
NA,NA
NA,NA
-0.869194387852827,0.60209379951052
NA,NA
0.097737772137786,-0.424426776704137
0.18097783181007,-1.45094735291879
0.233974651787054,-1.45094735291879
-1.08314101718587,1.62861437572518
NA,NA
-0.946645321444048,0.60209379951052
-0.716031701038361,0.60209379951052
0.519738867219678,-0.424426776704137
1.3262552612117,-0.424426776704137
-1.02707456394821,0.60209379951052
1.70230299040926,-1.45094735291879
-1.67885188448566,0.60209379951052
-0.239905964297814,-0.424426776704137
1.40412314912237,0.60209379951052
-0.174725421937093,-0.424426776704137
0.190803978743088,-0.424426776704137
NA,NA
0.360480216420255,-0.424426776704137
1.53941370785368,-0.424426776704137
-1.08311174492637,0.60209379951052
1.09629281571748,0.60209379951052
1.38400354074606,-1.45094735291879
-1.36731596363324,0.60209379951052
0.549200939362365,1.62861437572518
1.59068654692932,-0.424426776704137
0.783257802295799,1.62861437572518
-1.06066970056554,-0.424426776704137
0.415598031618469,-1.45094735291879
0.678826518705057,-0.424426776704137
-0.144099198198799,-1.45094735291879
0.0687594044197393,-0.424426776704137
1.54937922220377,-1.45094735291879
-0.721552614992956,0.60209379951052
NA,NA
-0.44880484013524,-0.424426776704137
NA,NA
NA,NA
0.473387296567735,-0.424426776704137
-1.70981772595657,0.60209379951052
NA,NA
0.414341365227394,-1.45094735291879
0.354253090604409,-1.45094735291879
NA,NA
-0.777225582737949,1.62861437572518
-1.59246721460334,-0.424426776704137
-1.26032917139771,0.60209379951052
-1.6925885884567,1.62861437572518
0.106246348523248,0.60209379951052
NA,NA
0.129102987566056,0.60209379951052
-0.0515213727770982,-0.424426776704137
-2.23483649045897,1.62861437572518
1.217286841172,-1.45094735291879
-2.152176178834,1.62861437572518
0.606640000097362,1.62861437572518
NA,NA
1.01543375780671,-0.424426776704137
-1.27444652103227,-0.424426776704137
1.23632078247129,-0.424426776704137
-0.347642292188979,-0.424426776704137
-0.0421988277523017,0.60209379951052
-0.808657548271403,-0.424426776704137
-0.756860019356229,0.60209379951052
-0.661765332325163,-0.424426776704137
NA,NA
NA,NA
-1.81061251058446,-0.424426776704137
NA,NA
-0.227354478595704,0.60209379951052
1.2351367121341,0.60209379951052
-1.23413117939854,0.60209379951052
0.990300366211247,-0.424426776704137
NA,NA
0.493684919396535,-1.45094735291879
1.79433269968062,-1.45094735291879
0.671786593439618,1.62861437572518
-1.66902690674238,-0.424426776704137
NA,NA
NA,NA
0.512755148093764,-0.424426776704137
-0.454771959410796,-0.424426776704137
0.0186284598186541,-0.424426776704137
-0.992835267557865,0.60209379951052
1.82110574171016,-1.45094735291879
-0.0705389029040227,0.60209379951052
-0.145372275762231,-0.424426776704137
1.45137533600242,1.62861437572518
-0.955398683645178,0.60209379951052
-0.358829354721931,-0.424426776704137
-0.259566463750027,-0.424426776704137
0.449617137693689,1.62861437572518
0.703839292435296,-0.424426776704137
-0.324695476730186,-1.45094735291879
-0.63716364570768,-0.424426776704137
-1.50795879664258,-0.424426776704137
