"PROFICIENCIA_MT_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22d_num"
-0.159879556745578,0.32247741109347,1.00605454573192
NA,NA,NA
-1.08439899066733,-1.41890060881127,1.00605454573192
-1.73084965655223,-1.41890060881127,-0.301816363719575
NA,NA,NA
NA,-1.41890060881127,1.00605454573192
0.0747967586649941,-0.548211598858899,-0.301816363719575
-0.350904166569173,1.19316642104584,-0.301816363719575
0.0316113286634926,1.19316642104584,1.00605454573192
1.55988835809555,1.19316642104584,-0.301816363719575
NA,NA,NA
0.259043377407761,-0.548211598858899,-1.60968727317107
NA,NA,NA
-0.511634776900727,1.19316642104584,-0.301816363719575
-0.929793990241969,NA,NA
NA,NA,NA
1.29072701006835,-1.41890060881127,-1.60968727317107
1.16979980654309,0.32247741109347,-0.301816363719575
-0.0968907053944123,0.32247741109347,-1.60968727317107
0.131760912356166,-1.41890060881127,-1.60968727317107
2.23808744223131,1.19316642104584,-1.60968727317107
-0.514771522952176,-0.548211598858899,1.00605454573192
-1.76559565408933,0.32247741109347,-0.301816363719575
-1.08365089537885,-1.41890060881127,1.00605454573192
-1.12384226339325,-0.548211598858899,1.00605454573192
NA,NA,NA
-0.33788399668578,0.32247741109347,1.00605454573192
-0.656662576405349,0.32247741109347,1.00605454573192
NA,NA,NA
0.559709578501813,NA,NA
-0.0351318504408192,-0.548211598858899,NA
-0.579929831963988,-0.548211598858899,-0.301816363719575
NA,NA,NA
1.58268584143233,0.32247741109347,1.00605454573192
0.820210526749441,NA,NA
NA,NA,NA
-0.542208884136006,NA,NA
0.0722028283635519,1.19316642104584,-0.301816363719575
0.144227839098288,1.19316642104584,-0.301816363719575
1.56927771034083,1.19316642104584,1.00605454573192
NA,NA,NA
NA,NA,NA
