"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
-1.15029792797941,0.405279172582886,1.34767923343773,-0.617363409183393,-0.333848930444794,-0.123421938529559,1.48448769065415,-0.235702260395516,0.343592135468139,-0.19436506316151,2.2297683753414
0.293166768698833,0.405279172582886,1.34767923343773,-0.617363409183393,-2.22565953629863,0.987375508236473,1.48448769065415,1.17851130197758,0.343592135468139,0.97182531580755,0.825840139015334
-0.00944000432402682,-3.24223338066309,-1.88675092681283,-0.617363409183393,0.612056372482123,-0.123421938529559,0.21206967009345,-0.235702260395516,-0.687184270936277,-1.36055544213057,-0.578088097310734
-1.07572465194167,0.405279172582886,1.34767923343773,0.881947727404847,-1.27975423337171,0.987375508236473,1.48448769065415,1.17851130197758,1.37436854187255,0.97182531580755,2.2297683753414
-0.0396541651606027,0.405279172582886,1.34767923343773,1.63160329569897,-0.333848930444794,-0.123421938529559,-1.06034835046725,-0.235702260395516,0.343592135468139,-0.19436506316151,-0.578088097310734
0.33866667100516,0.405279172582886,-0.269535846687546,-0.617363409183393,0.612056372482123,-1.23421938529559,-1.06034835046725,1.17851130197758,1.37436854187255,0.97182531580755,0.825840139015334
1.31183005552784,0.405279172582886,-0.269535846687546,-0.617363409183393,0.612056372482123,0.987375508236473,0.21206967009345,-0.235702260395516,-0.687184270936277,-0.19436506316151,-0.578088097310734
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.601463263975447,0.405279172582886,-0.269535846687546,-0.617363409183393,0.612056372482123,0.987375508236473,0.21206967009345,1.17851130197758,0.343592135468139,-1.36055544213057,0.825840139015334
0.984076456503924,0.405279172582886,-0.269535846687546,-0.617363409183393,0.612056372482123,0.987375508236473,0.21206967009345,-0.235702260395516,-1.71796067734069,0.97182531580755,-0.578088097310734
-1.23149801077374,-1.4184771040401,-0.269535846687546,-0.617363409183393,-2.22565953629863,0.987375508236473,0.21206967009345,1.17851130197758,-0.687184270936277,-2.52674582109963,-0.578088097310734
1.89457842268524,0.405279172582886,-0.269535846687546,1.63160329569897,0.612056372482123,-1.23421938529559,-1.06034835046725,-0.235702260395516,-0.687184270936277,0.97182531580755,-0.578088097310734
1.5228936825853,0.405279172582886,-0.269535846687546,1.63160329569897,0.612056372482123,-1.23421938529559,-1.06034835046725,-0.235702260395516,-0.687184270936277,-0.19436506316151,-0.578088097310734
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.509453022242069,0.405279172582886,-0.269535846687546,-0.617363409183393,0.612056372482123,0.987375508236473,1.48448769065415,1.17851130197758,-0.687184270936277,-0.19436506316151,-0.578088097310734
-0.414489446072077,0.405279172582886,-0.269535846687546,-0.617363409183393,0.612056372482123,-1.23421938529559,0.21206967009345,-0.235702260395516,1.37436854187255,0.97182531580755,-0.578088097310734
0.392483068793511,0.405279172582886,-1.88675092681283,-0.617363409183393,0.612056372482123,-1.23421938529559,-1.06034835046725,-1.64991582276861,-1.71796067734069,-0.19436506316151,-0.578088097310734
-0.481313806751594,0.405279172582886,-0.269535846687546,-0.617363409183393,-0.333848930444794,-0.123421938529559,-1.06034835046725,-1.64991582276861,0.343592135468139,-0.19436506316151,-0.578088097310734
-1.67859159861242,-1.4184771040401,1.34767923343773,NA,NA,0.987375508236473,-1.06034835046725,-0.235702260395516,0.343592135468139,-0.19436506316151,NA
0.454230772033254,0.405279172582886,-0.269535846687546,1.63160329569897,0.612056372482123,-1.23421938529559,0.21206967009345,-1.64991582276861,1.37436854187255,0.97182531580755,-0.578088097310734
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
