"PROFICIENCIA_LP_SAEB","TX_RESP_Q22c_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-0.420625114398486,0.120344333562863,-0.606478434863123,NA
0.446251860451974,-1.04298422421148,0.859177782722757,-0.192450089729875
-1.18474936309194,1.28367289133721,-0.606478434863123,-0.192450089729875
0.382789964768572,1.28367289133721,0.859177782722757,-0.192450089729875
-0.500790945723525,0.120344333562863,-0.606478434863123,-0.192450089729875
0.65821703064413,-1.04298422421148,0.859177782722757,-0.192450089729875
NA,NA,NA,NA
0.312371062078895,0.120344333562863,0.859177782722757,-0.192450089729875
-1.84016275183516,1.28367289133721,0.859177782722757,-0.192450089729875
0.782545022141214,0.120344333562863,-0.606478434863123,-0.192450089729875
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.633326187257405,-1.04298422421148,-0.606478434863123,-0.192450089729875
-1.73551420089121,0.120344333562863,0.859177782722757,-0.192450089729875
0.726810936756359,-1.04298422421148,-0.606478434863123,-0.192450089729875
-1.12314929259746,0.120344333562863,-0.606478434863123,-0.192450089729875
0.895710626700026,-1.04298422421148,-0.606478434863123,NA
-0.34980523762954,1.28367289133721,0.859177782722757,-0.192450089729875
0.892416291972568,0.120344333562863,0.859177782722757,-0.192450089729875
0.907918694164821,-2.20631278198582,0.859177782722757,-0.192450089729875
-0.432103502139274,1.28367289133721,-0.606478434863123,-0.192450089729875
-1.68106525916237,-1.04298422421148,-2.072134652449,-0.192450089729875
1.1251079977511,0.120344333562863,0.859177782722757,5.00370233297676
-0.553950474557853,1.28367289133721,0.859177782722757,-0.192450089729875
2.69736704590736,0.120344333562863,0.859177782722757,-0.192450089729875
0.693343579035692,1.28367289133721,-0.606478434863123,-0.192450089729875
0.156698244498757,0.120344333562863,0.859177782722757,-0.192450089729875
0.198392167589437,0.120344333562863,0.859177782722757,-0.192450089729875
-0.639722999050549,-2.20631278198582,-2.072134652449,-0.192450089729875
-0.300302723047128,0.120344333562863,-0.606478434863123,-0.192450089729875
-0.798422346657519,0.120344333562863,-2.072134652449,-0.192450089729875
0.0510974990636966,0.120344333562863,0.859177782722757,-0.192450089729875
