"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q23h_num"
-1.32241368326756,-1.72053010303531,-2.32602958031421,-2.98896281807959
0.721509077896771,1.12208484980564,0.591363452622255,-0.407585838829036
NA,NA,NA,NA
0.694099430592337,-0.299222626614837,0.591363452622255,-0.407585838829036
0.642527751737527,1.12208484980564,0.591363452622255,-0.407585838829036
-0.0552936254479619,-0.299222626614837,-0.867333063845975,-0.407585838829036
-0.140193190500532,-0.299222626614837,0.591363452622255,0.883102650796244
NA,NA,NA,NA
0.979311906647521,-0.299222626614837,0.591363452622255,0.883102650796244
NA,NA,NA,NA
-1.80655517687742,-1.72053010303531,-0.867333063845975,-0.407585838829036
-0.989792056813953,-0.299222626614837,0.591363452622255,-1.69827432845432
NA,NA,NA,NA
NA,NA,NA,NA
-1.44887360982851,-0.299222626614837,0.591363452622255,-0.407585838829036
0.915345251629036,1.12208484980564,-2.32602958031421,-0.407585838829036
-0.537039121547627,-0.299222626614837,-0.867333063845975,-0.407585838829036
-0.24655021185608,-1.72053010303531,0.591363452622255,-1.69827432845432
-0.635348830796875,-0.299222626614837,-0.867333063845975,-0.407585838829036
-2.00448600245316,-0.299222626614837,-0.867333063845975,-1.69827432845432
0.503185318822866,1.12208484980564,0.591363452622255,0.883102650796244
0.316163774845166,1.12208484980564,0.591363452622255,0.883102650796244
-1.09190017886243,-1.72053010303531,-2.32602958031421,-1.69827432845432
-0.330528708661506,1.12208484980564,0.591363452622255,-0.407585838829036
1.08961082296332,-0.299222626614837,0.591363452622255,0.883102650796244
-0.926252756704432,-0.299222626614837,0.591363452622255,0.883102650796244
2.54063443429092,1.12208484980564,0.591363452622255,0.883102650796244
-0.111663454867982,1.12208484980564,0.591363452622255,0.883102650796244
1.58366183280191,1.12208484980564,0.591363452622255,0.883102650796244
0.666317966298903,1.12208484980564,0.591363452622255,0.883102650796244
-0.385570182553554,1.12208484980564,0.591363452622255,0.883102650796244
0.790849357911552,1.12208484980564,0.591363452622255,0.883102650796244
0.451780281331278,-0.299222626614837,NA,0.883102650796244
NA,NA,NA,NA
0.461773104439946,-1.72053010303531,0.591363452622255,0.883102650796244
0.330538158912655,1.12208484980564,0.591363452622255,-0.407585838829036
0.875694903227856,-1.72053010303531,-2.32602958031421,0.883102650796244
NA,NA,NA,NA
0.888109947019669,-0.299222626614837,0.591363452622255,-0.407585838829036
-1.58415840697855,NA,NA,NA
-1.19829421629684,-0.299222626614837,-0.867333063845975,0.883102650796244
-0.727474950245945,-0.299222626614837,0.591363452622255,-0.407585838829036
0.587930608808506,-0.299222626614837,-0.867333063845975,-0.407585838829036
0.964539454814745,1.12208484980564,0.591363452622255,0.883102650796244
-0.418472259629386,-0.299222626614837,0.591363452622255,-0.407585838829036
-0.0427227608021844,-0.299222626614837,0.591363452622255,0.883102650796244
