"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q23c_num","TX_RESP_Q20_num"
-2.32825565881962,-2.23547540184013,-1.30365490448832,-0.348608344389198
-0.452229166743341,0.549707066026262,-0.0977741178366243,-0.348608344389198
NA,NA,NA,NA
0.37757757956824,0.549707066026262,-0.0977741178366243,-0.348608344389198
0.963612882884363,0.549707066026262,-0.0977741178366243,-0.348608344389198
0.344499238727923,-0.842884167906935,1.10810666881507,-0.348608344389198
0.126491529038204,0.549707066026262,1.10810666881507,-0.348608344389198
NA,NA,NA,NA
0.377007415953435,-2.23547540184013,-0.0977741178366243,-0.348608344389198
NA,NA,NA,NA
-0.527311169846738,-2.23547540184013,1.10810666881507,-0.348608344389198
-0.339922647709157,0.549707066026262,-0.0977741178366243,2.78886675511359
NA,NA,NA,NA
NA,NA,NA,NA
-1.33008213841798,-2.23547540184013,-0.0977741178366243,-0.348608344389198
-0.275699301015776,0.549707066026262,-0.0977741178366243,-0.348608344389198
0.550725958652147,0.549707066026262,-0.0977741178366243,-0.348608344389198
-0.596002105750347,-0.842884167906935,-1.30365490448832,-0.348608344389198
0.900952216772953,0.549707066026262,-0.0977741178366243,NA
-0.811867136597066,0.549707066026262,-1.30365490448832,-0.348608344389198
-0.232784391725686,0.549707066026262,-0.0977741178366243,-0.348608344389198
-2.30956520424102,0.549707066026262,-1.30365490448832,-0.348608344389198
-0.0648781472965107,-0.842884167906935,-1.30365490448832,-0.348608344389198
-0.593217850350078,0.549707066026262,-0.0977741178366243,-0.348608344389198
1.20854552938119,0.549707066026262,1.10810666881507,-0.348608344389198
0.633201380568721,0.549707066026262,1.10810666881507,-0.348608344389198
-1.0596135647843,0.549707066026262,-0.0977741178366243,-0.348608344389198
0.670499790454996,0.549707066026262,1.10810666881507,-0.348608344389198
2.35988157256875,0.549707066026262,1.10810666881507,-0.348608344389198
-0.419794861121849,0.549707066026262,NA,-0.348608344389198
0.674485884326712,0.549707066026262,1.10810666881507,-0.348608344389198
-1.21440398973783,0.549707066026262,-0.0977741178366243,-0.348608344389198
-1.15924018503669,0.549707066026262,-0.0977741178366243,-0.348608344389198
NA,NA,NA,NA
0.715196558829029,0.549707066026262,-0.0977741178366243,2.78886675511359
0.896061022528118,0.549707066026262,-2.50953569114002,-0.348608344389198
-0.383053047508885,-2.23547540184013,1.10810666881507,-0.348608344389198
NA,NA,NA,NA
1.40168723015362,0.549707066026262,-0.0977741178366243,2.78886675511359
0.074852036865653,NA,NA,NA
-1.48771097638042,-0.842884167906935,-2.50953569114002,-0.348608344389198
0.777481653212047,0.549707066026262,-0.0977741178366243,-0.348608344389198
0.710547967425353,-0.842884167906935,1.10810666881507,NA
1.1889425984448,0.549707066026262,1.10810666881507,2.78886675511359
0.53267830996159,0.549707066026262,-0.0977741178366243,-0.348608344389198
0.100703186765437,0.549707066026262,1.10810666881507,-0.348608344389198
