"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21a_num"
NA,NA,NA
0.296134318812405,0.692263684572066,1.53693459452402
-0.322230262650158,-0.75519674680589,-1.37872073920537
NA,NA,NA
-1.92315972790054,-0.75519674680589,-1.37872073920537
NA,NA,NA
NA,NA,NA
-0.513445347225521,0.692263684572066,-0.406835627962239
-0.367497047473303,0.692263684572066,-1.37872073920537
-0.0648195697096531,0.692263684572066,-0.406835627962239
0.0610684735119267,0.692263684572066,-1.37872073920537
NA,NA,NA
1.13527224811954,0.692263684572066,NA
0.959612024009653,-0.75519674680589,-1.37872073920537
-0.682234812805413,0.692263684572066,-0.406835627962239
0.267158888284033,-0.75519674680589,1.53693459452402
-0.687154533745807,-0.75519674680589,-1.37872073920537
0.289356877062707,0.692263684572066,-1.37872073920537
-0.558403669378576,-2.20265717818385,-0.406835627962239
0.0775362580266266,0.692263684572066,-0.406835627962239
0.284372270207423,-0.75519674680589,NA
NA,NA,NA
0.326853624492758,-2.20265717818385,0.565049483280888
0.985308007164853,-2.20265717818385,1.53693459452402
-0.630709632819783,0.692263684572066,1.53693459452402
-0.936890807425798,0.692263684572066,0.565049483280888
1.27074137078742,-2.20265717818385,-1.37872073920537
0.139826329001168,0.692263684572066,-0.406835627962239
0.239637057030393,0.692263684572066,0.565049483280888
0.145254893188112,0.692263684572066,0.565049483280888
-0.266190583019975,0.692263684572066,0.565049483280888
-0.0869663381255074,-0.75519674680589,-0.406835627962239
-0.975935631769993,0.692263684572066,-0.406835627962239
2.29877111862256,-2.20265717818385,1.53693459452402
-0.667282092000829,-0.75519674680589,-1.37872073920537
-1.1259294644492,0.692263684572066,-0.406835627962239
1.25849438856052,-0.75519674680589,0.565049483280888
0.370647462389212,-0.75519674680589,0.565049483280888
-1.17540568736037,0.692263684572066,-0.406835627962239
0.217974061377337,0.692263684572066,NA
-0.199589773724941,-0.75519674680589,-0.406835627962239
0.121534997740312,0.692263684572066,-0.406835627962239
2.44227436394981,-0.75519674680589,1.53693459452402
-0.304333888246629,0.692263684572066,-0.406835627962239
2.9940540622898,0.692263684572066,1.53693459452402
-0.373362705666949,0.692263684572066,-0.406835627962239
0.206125498219169,0.692263684572066,0.565049483280888
NA,NA,NA
-1.80041339713613,0.692263684572066,1.53693459452402
0.23842249290414,0.692263684572066,0.565049483280888
-0.624035792654844,0.692263684572066,0.565049483280888
-1.36110117195483,0.692263684572066,0.565049483280888
-0.979339148507104,0.692263684572066,-0.406835627962239
NA,NA,NA
NA,NA,NA
