"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22d_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.82994780076287,0.42174116783665,0.301511344577763,-0.688395100442577,-0.438397299480953,-0.50395263067897,0.936281675898539,0.774596669241483,-0.12974982402692,-0.34687296754716,2.02259958738973,0.20806259464412,-0.583874208121142,1.76383420737639
0.460961944541963,0.42174116783665,0.301511344577763,-0.688395100442577,NA,NA,-0.20806259464412,0.774596669241483,-0.12974982402692,0.92499458012576,-0.943879807448539,1.35240686518678,1.55699788832305,NA
0.213752274357619,0.42174116783665,0.301511344577763,-0.688395100442577,-0.438397299480953,-0.50395263067897,-0.20806259464412,-1.16189500386223,1.29749824026921,0.92499458012576,0.539359889970594,0.20806259464412,-0.583874208121142,-0.50395263067897
0.511379099007384,-2.67102739629878,0.301511344577763,1.47513235809124,-0.438397299480953,1.76383420737639,-1.35240686518678,-1.16189500386223,-1.55699788832305,-1.61874051522008,-0.943879807448539,-0.936281675898539,1.55699788832305,-0.50395263067897
0.768089539259402,0.42174116783665,0.301511344577763,0.39336862882433,NA,NA,-1.35240686518678,0.774596669241483,-0.12974982402692,-0.34687296754716,-0.943879807448539,-0.936281675898539,0.486561840100952,NA
0.794999792530358,-1.12464311423107,-3.01511344577764,-0.688395100442577,-1.4247912233131,1.76383420737639,-0.20806259464412,-1.16189500386223,-0.12974982402692,-0.34687296754716,-0.943879807448539,-2.0806259464412,0.486561840100952,-0.50395263067897
-0.512711127664098,0.42174116783665,0.301511344577763,1.47513235809124,1.53439054818333,-0.50395263067897,0.936281675898539,0.774596669241483,-0.12974982402692,0.92499458012576,0.539359889970594,0.20806259464412,0.486561840100952,-0.50395263067897
-1.70473400781015,0.42174116783665,0.301511344577763,-0.688395100442577,-0.438397299480953,-0.50395263067897,0.936281675898539,0.774596669241483,1.29749824026921,0.92499458012576,0.539359889970594,1.35240686518678,-0.583874208121142,-0.50395263067897
1.24951209195709,0.42174116783665,0.301511344577763,1.47513235809124,-0.438397299480953,-0.50395263067897,0.936281675898539,NA,-1.55699788832305,-1.61874051522008,0.539359889970594,0.20806259464412,-0.583874208121142,-0.50395263067897
0.322814623935575,0.42174116783665,0.301511344577763,-0.688395100442577,0.547996624351191,-0.50395263067897,0.936281675898539,-1.16189500386223,1.29749824026921,0.92499458012576,-0.943879807448539,0.20806259464412,-0.583874208121142,1.76383420737639
-0.274116429352272,0.42174116783665,0.301511344577763,-0.688395100442577,1.53439054818333,-0.50395263067897,-1.35240686518678,0.774596669241483,-0.12974982402692,-0.34687296754716,0.539359889970594,0.20806259464412,-1.65431025634324,-0.50395263067897
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
