"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
0.119830677423037,-0.908838182574469,0.786043365997288,1.12531234553946,0.489255598208745,0.509371369198459,-0.228756337663226,0.591864030249373,0.161279833858632,-0.303457578421005,-1.11603571371427,0.125738922692386,0,-0.389001463471906,-0.402982692950329
-0.752039627794843,-0.908838182574469,-0.611367062442335,-0.155215495936477,-0.663989740426154,0.509371369198459,-0.228756337663226,0.591864030249373,-0.903167069608342,-0.303457578421005,0.372011904571423,-1.25738922692386,0,-0.389001463471906,-0.402982692950329
-0.960389401149409,-0.908838182574469,-0.611367062442335,1.12531234553946,1.64250093684364,1.76320858568697,1.92808913173291,1.74077655955698,1.22572673732561,1.63867092347343,1.86005952285711,1.50886707230864,1.51185789203691,1.44486257860994,-0.402982692950329
-0.210003675935717,NA,NA,-0.155215495936477,0.489255598208745,0.509371369198459,0.84966639703484,0.591864030249373,0.161279833858632,-0.303457578421005,0.372011904571423,0.125738922692386,0,-0.389001463471906,NA
-0.366284465612707,-0.908838182574469,0.786043365997288,1.12531234553946,0.489255598208745,-0.744465847290055,-0.228756337663226,-0.557048499058233,-1.96761397307532,-2.24558608031544,-1.11603571371427,0.125738922692386,0,-0.389001463471906,-0.402982692950329
-1.75654819224479,-0.908838182574469,-2.00877749088196,-0.155215495936477,0.489255598208745,0.509371369198459,1.92808913173291,1.74077655955698,1.22572673732561,1.63867092347343,1.86005952285711,1.50886707230864,1.51185789203691,1.44486257860994,-0.402982692950329
-0.209787021116847,-0.908838182574469,0.786043365997288,-1.43574333741242,0.489255598208745,1.76320858568697,-0.228756337663226,-1.70596102836584,1.22572673732561,-0.303457578421005,0.372011904571423,0.125738922692386,0,-0.389001463471906,3.16629258746687
1.67868244462854,0.706874142002364,0.786043365997288,1.12531234553946,0.489255598208745,0.509371369198459,-0.228756337663226,-0.557048499058233,0.161279833858632,-0.303457578421005,0.372011904571423,0.125738922692386,0,-0.389001463471906,-0.402982692950329
-1.13891085563724,-0.908838182574469,0.786043365997288,1.12531234553946,0.489255598208745,0.509371369198459,0.84966639703484,0.591864030249373,1.22572673732561,-0.303457578421005,0.372011904571423,0.125738922692386,0,-0.389001463471906,1.38165494725827
-1.70642442940081,-0.908838182574469,-0.611367062442335,1.12531234553946,1.64250093684364,1.76320858568697,1.92808913173291,1.74077655955698,1.22572673732561,1.63867092347343,0.372011904571423,1.50886707230864,-1.51185789203691,-0.389001463471906,3.16629258746687
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.81503513838972,-0.100982020286052,-0.611367062442335,-0.155215495936477,-0.663989740426154,0.509371369198459,-0.228756337663226,-0.557048499058233,1.22572673732561,1.63867092347343,0.372011904571423,1.50886707230864,1.51185789203691,1.44486257860994,-0.402982692950329
0.482393046010557,1.51473030429078,0.786043365997288,1.12531234553946,1.64250093684364,0.509371369198459,-1.30717907236129,0.591864030249373,0.161279833858632,-0.303457578421005,-1.11603571371427,0.125738922692386,0,-0.389001463471906,-0.402982692950329
0.266799919565628,0.706874142002364,0.786043365997288,1.12531234553946,0.489255598208745,-0.744465847290055,0.84966639703484,0.591864030249373,1.22572673732561,NA,NA,-1.25738922692386,0,-0.389001463471906,-0.402982692950329
0.363684015385632,-0.908838182574469,0.786043365997288,-0.155215495936477,-0.663989740426154,-0.744465847290055,-0.228756337663226,-0.557048499058233,0.161279833858632,-0.303457578421005,0.372011904571423,0.125738922692386,0,-0.389001463471906,-0.402982692950329
0.235398778907436,-0.908838182574469,-0.611367062442335,-1.43574333741242,-1.81723507906105,-1.99830306377857,-1.30717907236129,-1.70596102836584,-0.903167069608342,-0.303457578421005,-1.11603571371427,-1.25738922692386,0,-0.389001463471906,-0.402982692950329
1.49671324508987,-0.908838182574469,0.786043365997288,-1.43574333741242,-1.81723507906105,-0.744465847290055,-0.228756337663226,-0.557048499058233,-1.96761397307532,-0.303457578421005,-1.11603571371427,-2.64051737654011,0,-0.389001463471906,-0.402982692950329
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.72532294566662,0.706874142002364,-2.00877749088196,1.12531234553946,-0.663989740426154,0.509371369198459,-1.30717907236129,0.591864030249373,1.22572673732561,-0.303457578421005,-1.11603571371427,0.125738922692386,0,-0.389001463471906,-0.402982692950329
-0.140016605379912,-0.100982020286052,0.786043365997288,-0.155215495936477,-0.663989740426154,-0.744465847290055,-1.30717907236129,-0.557048499058233,-1.96761397307532,1.63867092347343,-1.11603571371427,-1.25738922692386,-1.51185789203691,-2.22286550555375,-0.402982692950329
-0.633642106569545,1.51473030429078,-0.611367062442335,-1.43574333741242,-0.663989740426154,-1.99830306377857,-1.30717907236129,-1.70596102836584,-0.903167069608342,-0.303457578421005,0.372011904571423,-1.25738922692386,0,-2.22286550555375,-0.402982692950329
0.069744378681201,0.706874142002364,-0.611367062442335,-0.155215495936477,-0.663989740426154,0.509371369198459,-0.228756337663226,-0.557048499058233,0.161279833858632,-0.303457578421005,0.372011904571423,0.125738922692386,-1.51185789203691,-0.389001463471906,-0.402982692950329
1.07347063903856,1.51473030429078,-0.611367062442335,-0.155215495936477,0.489255598208745,0.509371369198459,-0.228756337663226,-0.557048499058233,0.161279833858632,-0.303457578421005,0.372011904571423,0.125738922692386,0,-0.389001463471906,-0.402982692950329
-1.29201555691006,-0.908838182574469,0.786043365997288,1.12531234553946,-0.663989740426154,NA,0.84966639703484,0.591864030249373,0.161279833858632,-0.303457578421005,0.372011904571423,0.125738922692386,0,1.44486257860994,-0.402982692950329
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.354391199902303,-0.908838182574469,0.786043365997288,1.12531234553946,0.489255598208745,-0.744465847290055,-0.228756337663226,-0.557048499058233,-0.903167069608342,-0.303457578421005,0.372011904571423,0.125738922692386,-3.02371578407382,1.44486257860994,-0.402982692950329
2.11224374977891,1.51473030429078,0.786043365997288,-1.43574333741242,-0.663989740426154,-0.744465847290055,-1.30717907236129,-0.557048499058233,0.161279833858632,-0.303457578421005,-1.11603571371427,-1.25738922692386,0,-0.389001463471906,-0.402982692950329
0.476878258934923,-0.908838182574469,-2.00877749088196,-1.43574333741242,-0.663989740426154,-0.744465847290055,-1.30717907236129,-1.70596102836584,-0.903167069608342,-0.303457578421005,-1.11603571371427,0.125738922692386,0,-0.389001463471906,-0.402982692950329
-1.15706198264075,-0.100982020286052,-2.00877749088196,1.12531234553946,1.64250093684364,1.76320858568697,1.92808913173291,1.74077655955698,1.22572673732561,-0.303457578421005,1.86005952285711,1.50886707230864,1.51185789203691,1.44486257860994,1.38165494725827
-0.527793110925332,1.51473030429078,-0.611367062442335,-0.155215495936477,0.489255598208745,0.509371369198459,0.84966639703484,0.591864030249373,0.161279833858632,1.63867092347343,1.86005952285711,1.50886707230864,1.51185789203691,1.44486257860994,-0.402982692950329
1.27788314059825,-0.100982020286052,0.786043365997288,-1.43574333741242,-1.81723507906105,-0.744465847290055,-0.228756337663226,0.591864030249373,0.161279833858632,-2.24558608031544,-1.11603571371427,-1.25738922692386,0,1.44486257860994,-0.402982692950329
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.685951793484209,-0.908838182574469,0.786043365997288,-0.155215495936477,-0.663989740426154,-0.744465847290055,-0.228756337663226,-0.557048499058233,-0.903167069608342,-0.303457578421005,-1.11603571371427,0.125738922692386,-1.51185789203691,-0.389001463471906,1.38165494725827
-0.742903750860192,-0.100982020286052,0.786043365997288,-0.155215495936477,0.489255598208745,-0.744465847290055,-0.228756337663226,-0.557048499058233,-0.903167069608342,1.63867092347343,-1.11603571371427,0.125738922692386,1.51185789203691,1.44486257860994,-0.402982692950329
0.807393042524621,1.51473030429078,-0.611367062442335,-0.155215495936477,-0.663989740426154,-0.744465847290055,-0.228756337663226,0.591864030249373,0.161279833858632,-0.303457578421005,0.372011904571423,0.125738922692386,0,-0.389001463471906,-0.402982692950329
1.79645692610151,1.51473030429078,0.786043365997288,-1.43574333741242,-0.663989740426154,0.509371369198459,0.84966639703484,0.591864030249373,0.161279833858632,-0.303457578421005,0.372011904571423,0.125738922692386,0,-0.389001463471906,-0.402982692950329
-0.163736389820697,0.706874142002364,0.786043365997288,-0.155215495936477,1.64250093684364,-0.744465847290055,-0.228756337663226,-0.557048499058233,-0.903167069608342,-0.303457578421005,0.372011904571423,0.125738922692386,0,-0.389001463471906,NA
