"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-0.712591184993627,-0.306181545923917,0.523138836662164,-0.908838182574469,1.12531234553946,0.489255598208745,0.509371369198459,-0.228756337663226,0.591864030249373,0.161279833858632,-0.402982692950329,-0.240291627455402
-1.32903857969161,-0.306181545923917,-1.44632501900716,-0.908838182574469,-0.155215495936477,-0.663989740426154,0.509371369198459,-0.228756337663226,0.591864030249373,-0.903167069608342,-0.402982692950329,2.32281906540222
-0.398137459927461,-1.56918042286007,-0.461593091172498,-0.908838182574469,1.12531234553946,1.64250093684364,1.76320858568697,1.92808913173291,1.74077655955698,1.22572673732561,-0.402982692950329,-0.240291627455402
-1.3307353068638,-0.306181545923917,NA,NA,-0.155215495936477,0.489255598208745,0.509371369198459,0.84966639703484,0.591864030249373,0.161279833858632,NA,NA
-1.23275636495094,-1.56918042286007,-1.44632501900716,-0.908838182574469,1.12531234553946,0.489255598208745,-0.744465847290055,-0.228756337663226,-0.557048499058233,-1.96761397307532,-0.402982692950329,-0.240291627455402
-1.97556567905642,0.956817331012241,0.523138836662164,-0.908838182574469,-0.155215495936477,0.489255598208745,0.509371369198459,1.92808913173291,1.74077655955698,1.22572673732561,-0.402982692950329,-0.240291627455402
-0.803973004581982,-0.306181545923917,-0.461593091172498,-0.908838182574469,-1.43574333741242,0.489255598208745,1.76320858568697,-0.228756337663226,-1.70596102836584,1.22572673732561,3.16629258746687,4.88592975825983
0.789254806950006,0.956817331012241,-0.461593091172498,0.706874142002364,1.12531234553946,0.489255598208745,0.509371369198459,-0.228756337663226,-0.557048499058233,0.161279833858632,-0.402982692950329,-0.240291627455402
-1.26590677171812,-1.56918042286007,-1.44632501900716,-0.908838182574469,1.12531234553946,0.489255598208745,0.509371369198459,0.84966639703484,0.591864030249373,1.22572673732561,1.38165494725827,-0.240291627455402
-0.255127121082762,-0.306181545923917,-1.44632501900716,-0.908838182574469,1.12531234553946,1.64250093684364,1.76320858568697,1.92808913173291,1.74077655955698,1.22572673732561,3.16629258746687,-0.240291627455402
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.685468808026987,-0.306181545923917,0.523138836662164,-0.100982020286052,-0.155215495936477,-0.663989740426154,0.509371369198459,-0.228756337663226,-0.557048499058233,1.22572673732561,-0.402982692950329,-0.240291627455402
0.960127802250922,0.956817331012241,1.50787076449683,1.51473030429078,1.12531234553946,1.64250093684364,0.509371369198459,-1.30717907236129,0.591864030249373,0.161279833858632,-0.402982692950329,-0.240291627455402
-1.30784240537565,0.956817331012241,-0.461593091172498,0.706874142002364,1.12531234553946,0.489255598208745,-0.744465847290055,0.84966639703484,0.591864030249373,1.22572673732561,-0.402982692950329,-0.240291627455402
-0.507027141571715,-0.306181545923917,-1.44632501900716,-0.908838182574469,-0.155215495936477,-0.663989740426154,-0.744465847290055,-0.228756337663226,-0.557048499058233,0.161279833858632,-0.402982692950329,-0.240291627455402
1.22560940505891,0.956817331012241,-0.461593091172498,-0.908838182574469,-1.43574333741242,-1.81723507906105,-1.99830306377857,-1.30717907236129,-1.70596102836584,-0.903167069608342,-0.402982692950329,-0.240291627455402
1.11533612975258,0.956817331012241,-0.461593091172498,-0.908838182574469,-1.43574333741242,-1.81723507906105,-0.744465847290055,-0.228756337663226,-0.557048499058233,-1.96761397307532,-0.402982692950329,-0.240291627455402
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
