"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21b_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22h_num","TX_RESP_Q23c_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.205497091510641,-2.28831021418942,-0.572077553547355,-0.316227766016838,-1.26491106406735,0.444478318492315,1.03711607648207,0.948683298050514,1.03711607648207,1.16189500386223,-0.621059003408119
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.63967754152833,0.572077553547355,2.28831021418942,-0.316227766016838,0.316227766016838,0.444478318492315,1.03711607648207,-0.948683298050514,-1.9260727134667,-0.774596669241483,1.44913767461894
-0.473457040966747,-0.858116330321033,0.858116330321033,-0.316227766016838,0.316227766016838,-1.03711607648207,-0.444478318492315,-0.948683298050514,-0.444478318492315,-0.774596669241483,-0.621059003408119
1.07710235860856,0.572077553547355,-0.572077553547355,1.26491106406735,0.316227766016838,0.444478318492315,1.03711607648207,0.948683298050514,1.03711607648207,1.16189500386223,-0.621059003408119
-0.118774590138159,0.572077553547355,-0.572077553547355,1.26491106406735,-1.26491106406735,0.444478318492315,-0.444478318492315,0.948683298050514,1.03711607648207,1.16189500386223,-0.621059003408119
-1.87963346105734,0.572077553547355,-0.572077553547355,-1.89736659610103,1.89736659610103,1.9260727134667,1.03711607648207,-0.948683298050514,-0.444478318492315,-0.774596669241483,1.44913767461894
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.01626567728804,0.572077553547355,-0.572077553547355,-0.316227766016838,0.316227766016838,-1.03711607648207,-0.444478318492315,0.948683298050514,1.03711607648207,1.16189500386223,1.44913767461894
0.0149139195459536,0.572077553547355,-0.572077553547355,-0.316227766016838,0.316227766016838,-1.03711607648207,-0.444478318492315,-0.948683298050514,-0.444478318492315,-0.774596669241483,-0.621059003408119
1.56707747522032,0.572077553547355,-0.572077553547355,-0.316227766016838,-1.26491106406735,-1.03711607648207,-1.9260727134667,-0.948683298050514,-0.444478318492315,-0.774596669241483,-0.621059003408119
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.35831970546166,-0.858116330321033,0.858116330321033,1.26491106406735,0.316227766016838,0.444478318492315,-0.444478318492315,0.948683298050514,-0.444478318492315,-0.774596669241483,-0.621059003408119
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
