"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
-0.320848179623242,0,0,1.15974456306759,1.09369659814952,1.09369659814952,1.09369659814952,0.833476259898716,-0.583874208121143,-1.26131244777378,-1.29749824026921,-1.08980882931709,-1.26131244777378,-1.55699788832305
-0.104737869349575,0,-0.845154254728517,-0.854548625418222,-0.109369659814952,-0.109369659814952,-1.31243591777942,-1.20391015318703,-0.583874208121143,0.720749970156447,0.12974982402692,1.57416830901357,0.720749970156447,0.583874208121143
1.35181268831366,0,1.69030850945703,-0.854548625418222,-1.31243591777942,-1.31243591777942,-0.109369659814952,-1.20391015318703,-0.583874208121143,0.720749970156447,-1.29749824026921,0.242179739848241,0.720749970156447,0.583874208121143
-2.09665140717037,2.23606797749979,-0.845154254728517,1.15974456306759,1.09369659814952,1.09369659814952,1.09369659814952,0.833476259898716,-0.583874208121143,0.720749970156447,0.12974982402692,0.242179739848241,-1.26131244777378,-1.55699788832305
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.138118726098626,0,-0.845154254728517,-0.854548625418222,-1.31243591777942,-1.31243591777942,-1.31243591777942,-1.20391015318703,-0.583874208121143,0.720749970156447,0.12974982402692,-1.08980882931709,-1.26131244777378,-1.55699788832305
1.65212855936952,0,0.845154254728517,-0.854548625418222,-0.109369659814952,-0.109369659814952,-0.109369659814952,-0.185216946644159,-0.583874208121143,-1.26131244777378,0.12974982402692,1.57416830901357,0.720749970156447,0.583874208121143
-0.593845666865084,0,1.69030850945703,1.15974456306759,1.09369659814952,1.09369659814952,1.09369659814952,0.833476259898716,1.55699788832305,0.720749970156447,1.55699788832305,0.242179739848241,0.720749970156447,0.583874208121143
0.171634107676301,0,0,0.488313500238984,1.09369659814952,-0.109369659814952,-0.109369659814952,0.833476259898716,1.55699788832305,-1.26131244777378,0.12974982402692,0.242179739848241,0.720749970156447,0.583874208121143
0.50373780698852,-2.23606797749979,-0.845154254728517,-0.854548625418222,-1.31243591777942,-1.31243591777942,-1.31243591777942,-1.20391015318703,-0.583874208121143,-1.26131244777378,-1.29749824026921,-1.08980882931709,0.720749970156447,0.583874208121143
0.0939681289272249,0,0,-0.854548625418222,-0.109369659814952,1.09369659814952,1.09369659814952,0.833476259898716,-0.583874208121143,0.720749970156447,1.55699788832305,0.242179739848241,0.720749970156447,0.583874208121143
-0.519079442168335,0,-0.845154254728517,1.15974456306759,-0.109369659814952,-0.109369659814952,-0.109369659814952,0.833476259898716,1.55699788832305,0.720749970156447,0.12974982402692,-1.08980882931709,-1.26131244777378,0.583874208121143
