"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23d_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
-0.830291856512659,0,1.15974456306759,0.936281675898539,-1.35240686518678,-0.583874208121143,-0.583874208121143,-1.26131244777378,-1.55699788832305
-0.725299405669864,-0.845154254728517,-0.854548625418222,-1.35240686518678,-1.35240686518678,-0.583874208121143,-0.583874208121143,0.720749970156447,0.583874208121143
1.76119137407326,1.69030850945703,-0.854548625418222,-1.35240686518678,-0.20806259464412,-0.583874208121143,-0.583874208121143,0.720749970156447,0.583874208121143
-2.07273656658854,-0.845154254728517,1.15974456306759,0.936281675898539,0.936281675898539,-0.583874208121143,-0.583874208121143,-1.26131244777378,-1.55699788832305
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.153607362556571,-0.845154254728517,-0.854548625418222,-0.20806259464412,-1.35240686518678,-0.583874208121143,-0.583874208121143,-1.26131244777378,-1.55699788832305
0.174523097400769,0.845154254728517,-0.854548625418222,0.936281675898539,0.936281675898539,1.55699788832305,-0.583874208121143,0.720749970156447,0.583874208121143
0.172090853830528,1.69030850945703,1.15974456306759,-1.35240686518678,0.936281675898539,1.55699788832305,1.55699788832305,0.720749970156447,0.583874208121143
0.286464661906334,0,0.488313500238984,0.936281675898539,0.936281675898539,-0.583874208121143,1.55699788832305,0.720749970156447,0.583874208121143
-0.183132538398341,-0.845154254728517,-0.854548625418222,0.936281675898539,-0.20806259464412,-0.583874208121143,-0.583874208121143,0.720749970156447,0.583874208121143
1.07277616215034,0,-0.854548625418222,-0.20806259464412,0.936281675898539,1.55699788832305,-0.583874208121143,0.720749970156447,0.583874208121143
0.1908068552516,-0.845154254728517,1.15974456306759,-0.20806259464412,-0.20806259464412,-0.583874208121143,1.55699788832305,-1.26131244777378,0.583874208121143
