"PROFICIENCIA_MT_SAEB","TX_RESP_Q22d_num","TX_RESP_Q19_num"
-0.400258254649434,0.560911996641119,1.45493731244158
-0.195872385253724,1.70351050831747,1.45493731244158
-0.252721726617254,-0.581686515035234,-0.518196851006589
0.423257876978459,-0.581686515035234,-0.518196851006589
-0.151310215301649,0.560911996641119,3.42807147588974
0.0494451250824403,-0.581686515035234,-0.518196851006589
0.668087392853171,-0.581686515035234,-0.518196851006589
1.280901049056,-0.581686515035234,-0.518196851006589
0.327926331823806,-0.581686515035234,-0.518196851006589
0.0992059018764274,0.560911996641119,-0.518196851006589
0.40014646380004,-0.581686515035234,-0.518196851006589
-0.869639172751728,1.70351050831747,-0.518196851006589
-0.545685026106744,NA,1.45493731244158
-0.656639789023803,0.560911996641119,1.45493731244158
NA,NA,NA
-0.269734243950591,1.70351050831747,-0.518196851006589
0.327390994335245,-1.72428502671159,-0.518196851006589
0.746256018124537,0.560911996641119,-0.518196851006589
0.52003763705296,-0.581686515035234,-0.518196851006589
-0.7767129017557,-0.581686515035234,-0.518196851006589
0.95885680592908,-0.581686515035234,-0.518196851006589
0.0937243846956576,-0.581686515035234,-0.518196851006589
NA,NA,NA
0.564387346703336,0.560911996641119,-0.518196851006589
0.00377340467867733,1.70351050831747,-0.518196851006589
-0.553134308414626,-0.581686515035234,-0.518196851006589
-1.56237468920515,-0.581686515035234,1.45493731244158
-0.0895367475160904,-0.581686515035234,-0.518196851006589
0.794070085772068,-1.72428502671159,-0.518196851006589
-1.79864954964622,0.560911996641119,-0.518196851006589
-0.424725322990012,-0.581686515035234,-0.518196851006589
NA,NA,NA
NA,NA,NA
-0.164065397750556,1.70351050831747,-0.518196851006589
-0.623195289759488,0.560911996641119,1.45493731244158
-0.974337298728216,1.70351050831747,1.45493731244158
-1.13106578783201,1.70351050831747,1.45493731244158
0.347667000502631,0.560911996641119,-0.518196851006589
0.0366899426335352,0.560911996641119,-0.518196851006589
-1.30589429145065,1.70351050831747,1.45493731244158
-0.861751327672461,1.70351050831747,1.45493731244158
-0.443027241591054,1.70351050831747,-0.518196851006589
-1.62377163315429,0.560911996641119,1.45493731244158
0.0638725362579199,0.560911996641119,1.45493731244158
-1.08077704972856,0.560911996641119,1.45493731244158
0.843913957481679,-0.581686515035234,1.45493731244158
-0.844747221441316,0.560911996641119,1.45493731244158
-0.932880838881135,-0.581686515035234,-0.518196851006589
-1.47211554672595,1.70351050831747,-0.518196851006589
1.83050461369201,-0.581686515035234,-0.518196851006589
-1.44486037676788,-0.581686515035234,-0.518196851006589
-1.588016508152,0.560911996641119,-0.518196851006589
-1.37695647620821,0.560911996641119,-0.518196851006589
-1.24696674925806,-0.581686515035234,-0.518196851006589
0.533908692392786,-1.72428502671159,1.45493731244158
-0.192778247470539,-1.72428502671159,-0.518196851006589
-0.180705625023745,1.70351050831747,-0.518196851006589
0.86308564426317,-0.581686515035234,1.45493731244158
-0.857023874270834,-0.581686515035234,3.42807147588974
0.778865447357046,0.560911996641119,NA
2.51664272125696,0.560911996641119,NA
-0.43326208366262,-0.581686515035234,NA
0.687224362669235,-1.72428502671159,NA
-0.940912782887903,-0.581686515035234,3.42807147588974
NA,NA,NA
0.282760481825755,0.560911996641119,-0.518196851006589
0.700488576743468,-0.581686515035234,-0.518196851006589
1.52202537092244,-0.581686515035234,-0.518196851006589
1.40527357100007,-1.72428502671159,-0.518196851006589
-0.327135745007068,-1.72428502671159,-0.518196851006589
0.58842320963485,-0.581686515035234,-0.518196851006589
1.65877867777553,-0.581686515035234,NA
-0.204059981693019,-0.581686515035234,-0.518196851006589
0.598877250004628,-0.581686515035234,-0.518196851006589
2.0632541497576,-0.581686515035234,-0.518196851006589
1.81272749518081,-0.581686515035234,-0.518196851006589
0.0255796293080946,-0.581686515035234,-0.518196851006589
-0.427890983367013,-0.581686515035234,-0.518196851006589
1.65782686841933,-1.72428502671159,-0.518196851006589
1.98170529632779,0.560911996641119,-0.518196851006589
NA,NA,NA
NA,NA,NA
-0.730999107024188,-0.581686515035234,1.45493731244158
1.89426161506919,-0.581686515035234,-0.518196851006589
-1.22520574135922,-1.72428502671159,NA
1.62179515551741,1.70351050831747,-0.518196851006589
-0.198573195812889,0.560911996641119,-0.518196851006589
1.21792968602055,-1.72428502671159,-0.518196851006589
0.137939479077382,-0.581686515035234,-0.518196851006589
-0.430071171162257,-0.581686515035234,-0.518196851006589
0.397177476443442,-0.581686515035234,-0.518196851006589
0.617104503609023,-0.581686515035234,-0.518196851006589
2.65353800074102,-0.581686515035234,-0.518196851006589
NA,NA,NA
-0.108508618874346,0.560911996641119,-0.518196851006589
0.0440761322665778,0.560911996641119,-0.518196851006589
0.430435821269291,-1.72428502671159,-0.518196851006589
1.12782726853053,0.560911996641119,NA
0.704008670053142,-0.581686515035234,-0.518196851006589
0.753826254716301,-0.581686515035234,-0.518196851006589
-2.07263258549204,1.70351050831747,-0.518196851006589
-0.424342495531145,0.560911996641119,-0.518196851006589
-1.69638511117133,-0.581686515035234,NA
NA,NA,NA
0.535226488186685,0.560911996641119,-0.518196851006589
0.272343247084363,-0.581686515035234,-0.518196851006589
-0.168738169579536,0.560911996641119,-0.518196851006589
-0.225067960735802,1.70351050831747,-0.518196851006589
-0.0751167125197158,-0.581686515035234,NA
0.110063806868948,0.560911996641119,-0.518196851006589
-1.16601318358882,0.560911996641119,1.45493731244158
-1.29780028969213,0.560911996641119,-0.518196851006589
-0.606583457012493,1.70351050831747,-0.518196851006589
0.0197668050214863,0.560911996641119,-0.518196851006589
-0.659443659105809,0.560911996641119,-0.518196851006589
0.343712540564277,0.560911996641119,NA
-1.15763523656835,1.70351050831747,NA
-0.446466347464848,-0.581686515035234,NA
-1.89159793036277,-0.581686515035234,-0.518196851006589
0.867778399516153,-0.581686515035234,1.45493731244158
