"PROFICIENCIA_LP_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22g_num","TX_RESP_Q23b_num","TX_RESP_Q20_num"
1.186454978172,0.58309518948453,0.649328102061649,-0.457604315322429,-0.235702260395516
NA,NA,NA,NA,NA
-0.0187404865901876,0.58309518948453,-0.51946248164932,0.719092495506675,-0.235702260395516
0.437159730995968,0.58309518948453,0.649328102061649,0.719092495506675,-0.235702260395516
-0.241468817734923,0.58309518948453,-1.68825306536029,-0.457604315322429,-0.235702260395516
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.00869477942027695,0.58309518948453,-0.51946248164932,0.719092495506675,-0.235702260395516
0.253766271875045,0.58309518948453,0.649328102061649,1.89578930633578,-0.235702260395516
0.58639122204677,-0.58309518948453,0.649328102061649,0.719092495506675,-0.235702260395516
0.224583004892182,-0.58309518948453,0.649328102061649,0.719092495506675,-0.235702260395516
0.906295019543116,0.58309518948453,0.649328102061649,0.719092495506675,-0.235702260395516
1.41370721352321,0.58309518948453,0.649328102061649,-1.63430112615153,4.00693842672377
-1.30263584731646,-1.74928556845359,-2.85704364907126,-1.63430112615153,-0.235702260395516
-2.30163385124553,-2.91547594742265,0.649328102061649,-1.63430112615153,-0.235702260395516
-0.935162507667824,-0.58309518948453,0.649328102061649,-0.457604315322429,-0.235702260395516
-1.13574069794086,-0.58309518948453,-0.51946248164932,-0.457604315322429,-0.235702260395516
1.36118550922538,0.58309518948453,0.649328102061649,0.719092495506675,-0.235702260395516
-0.755897233483766,0.58309518948453,-0.51946248164932,-0.457604315322429,-0.235702260395516
0.6211901685118,0.58309518948453,0.649328102061649,0.719092495506675,-0.235702260395516
-0.308148456226192,0.58309518948453,-0.51946248164932,-0.457604315322429,-0.235702260395516
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
