"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q20_num"
-0.509434271114855,1.26324401467532,-0.902317153339516,0.824957911384305,0.58309518948453,0.146508178831922,-0.235702260395516
NA,NA,NA,NA,NA,NA,NA
-0.665004850808356,-0.902317153339516,0.721853722671613,-0.235702260395516,0.58309518948453,0.146508178831922,-0.235702260395516
0.421362801184836,0.180463430667903,0.721853722671613,-0.235702260395516,0.58309518948453,0.146508178831922,-0.235702260395516
0.545997626351367,0.180463430667903,-0.902317153339516,-0.235702260395516,0.58309518948453,-1.17206543065538,-0.235702260395516
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.114466356278438,-0.902317153339516,-0.902317153339516,0.824957911384305,0.58309518948453,1.46508178831922,-0.235702260395516
-1.22253448553991,-0.902317153339516,-0.902317153339516,0.824957911384305,0.58309518948453,0.146508178831922,-0.235702260395516
0.757671033881064,1.26324401467532,0.721853722671613,0.824957911384305,-0.58309518948453,-1.17206543065538,-0.235702260395516
-1.04279152801346,-0.902317153339516,-0.902317153339516,0.824957911384305,-0.58309518948453,1.46508178831922,-0.235702260395516
1.186867616085,0.180463430667903,0.721853722671613,0.824957911384305,0.58309518948453,-1.17206543065538,-0.235702260395516
1.84438998915565,-0.902317153339516,1.53393916067718,-2.35702260395516,0.58309518948453,-1.17206543065538,4.00693842672377
-0.190578828720759,-0.902317153339516,1.53393916067718,-1.29636243217534,-1.74928556845359,0.146508178831922,-0.235702260395516
-1.89080028345782,-0.902317153339516,-0.902317153339516,0.824957911384305,-2.91547594742265,1.46508178831922,-0.235702260395516
-1.163335611916,0.180463430667903,-0.902317153339516,-0.235702260395516,-0.58309518948453,-1.17206543065538,-0.235702260395516
-0.102129899171362,-0.902317153339516,-0.0902317153339517,0.824957911384305,-0.58309518948453,0.146508178831922,-0.235702260395516
1.42758263207248,0.180463430667903,-0.902317153339516,-0.235702260395516,0.58309518948453,1.46508178831922,-0.235702260395516
-0.25738520609893,2.34602459868274,1.53393916067718,-1.29636243217534,0.58309518948453,0.146508178831922,-0.235702260395516
0.107422888052361,0.180463430667903,0.721853722671613,0.824957911384305,0.58309518948453,0.146508178831922,-0.235702260395516
0.867166734337134,1.26324401467532,-0.902317153339516,-1.29636243217534,0.58309518948453,-1.17206543065538,-0.235702260395516
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
