"PROFICIENCIA_MT_SAEB","PROFICIENCIA_LP_SAEB"
-1.41540254009306,-1.93376084944082
0.152912883801608,-0.498623515722619
0.871859977578922,1.37818914869771
1.37805630996881,0.380130344940741
0.397385157853509,-0.266926099046654
-1.24434174591021,-0.695564762429451
1.65257589975187,1.37604765894393
2.0721868833016,1.13544328676223
NA,NA
NA,NA
0.216692529213488,-0.00843798528296593
NA,NA
-0.034516980966526,-0.306287453210016
0.760050562514934,1.62788188447432
0.554977119994553,1.18694053173368
NA,NA
1.15549129347488,0.638402646285378
-0.0710797313936208,-0.0926416364251399
1.28889046231207,1.03784741904352
-0.126666381191223,-1.59070833110244
NA,NA
2.14430248361975,0.687436215740648
NA,NA
-1.35027748196147,-1.029080582201
NA,NA
NA,NA
NA,NA
NA,NA
-0.370699564550304,0.179734964072676
NA,NA
NA,NA
0.803279623373775,-0.824374043581598
NA,NA
NA,NA
NA,NA
0.349796734979989,0.933914606830049
1.2490604162443,1.64840550548636
NA,NA
-1.55181005829805,-2.36411041857436
0.449321742887353,0.45807630644706
0.811044768436832,-0.598416150999044
0.455082839191474,0.839613341643966
-0.76162328950245,-0.464440770175586
NA,NA
-0.597595822561293,0.419296741234842
NA,NA
1.18500720028929,1.21782759606447
0.813089366308744,-2.17855543433963
0.258401653003481,-0.153673479369012
-1.17734887034162,-0.754211106032447
1.35052755141369,-0.081303346987254
-0.381251257548978,0.306908430992738
NA,NA
-0.143895644906866,-0.440915513314482
0.459964626067071,0.57686724733848
0.256547331793849,0.0332525306580048
-0.719747517519883,-0.570442100142854
NA,NA
0.0265526824205277,0.721487588978573
-0.275209686902795,-0.242511495935702
0.172944447766006,-0.0345843486944489
1.24193251469291,1.48812422962281
0.252271263660022,-0.327499179743717
1.16051605978609,0.808101738427388
-0.751947521803646,0.993965339720148
NA,NA
NA,NA
-0.718599129576142,0.172814186805193
NA,NA
1.10695936344653,0.91231396754434
NA,NA
0.0408073776240424,0.831691659532257
NA,NA
NA,NA
0.999401239860151,1.16986584070757
0.0334317699413756,0.382190536014038
NA,NA
NA,NA
1.54754424978535,1.54740658022155
NA,NA
NA,NA
NA,NA
NA,NA
0.977872279540975,-0.0272976138191449
NA,NA
NA,NA
0.0207127641198465,1.33561138710129
NA,NA
-0.608749870316706,0.622134924145019
NA,NA
-0.82206356539078,-0.696493717184479
NA,NA
NA,NA
NA,NA
0.0660066873352749,-2.0683472004457
NA,NA
-0.44152492553198,-1.14289101377481
-0.0614501328785945,-1.90068116196828
-0.270982044038513,-1.1035150689963
NA,NA
-0.48221176045783,-1.7415133903784
-1.48505248038901,-0.188615239691848
-1.69378501201622,-0.290482656656715
NA,NA
NA,NA
NA,NA
0.497644239668008,0.592717916331607
0.747118779604302,0.0555016669601998
NA,NA
NA,NA
-0.0693290088367636,-1.46563884602538
-1.03918724545112,-1.4864856747106
-0.771485929591256,-0.626791604627987
NA,NA
NA,NA
NA,NA
NA,NA
-1.55301811165293,-1.29759019657914
NA,NA
-0.165656518756936,0.230071791495564
NA,NA
-1.55975421973816,-0.230814534735429
-1.07301974936871,-0.394519722694859
NA,NA
NA,NA
-1.81753883002525,-1.35205883641004
NA,NA
NA,NA
NA,NA
-1.81161223371507,-1.7181122010567
-0.0646915238201693,0.268003738481786
-1.27207878952652,-1.57404963346423
1.1679828576498,-0.639011954470287
NA,NA
0.977069536023241,1.96659092240161
-0.384109859223846,-0.917556600318703
-1.46670637364315,-1.69265186149676
0.00395075188189223,0.488386842774841
0.719415516843661,0.59501269270362
-1.54837726265131,-1.85599213268343
-1.14064088439314,-1.6278906497527
-1.08226881470281,-1.22896718396645
-1.03118791062778,0.841378465439306
0.64291801379676,0.088201828120557
NA,NA
NA,NA
-1.20314376655229,-1.23043934107823
0.420833745007884,0.182996222034771
-1.59352256621669,0.224781624284854
-0.560009655227168,1.45014224685651
0.584360179615684,0.289402096204251
-2.31478670036617,-0.721679844016251
-2.06922457573879,-0.659825400736421
NA,NA
NA,NA
0.777475722963656,-1.32361457412135
-1.66524748096795,-0.861440640297222
NA,NA
NA,NA
