"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21b_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q19_num"
0.859337754266,0.438853725736256,NA,1.05684581511357,1.46666666666667,-0.383135921831943
-0.0831725709688988,0.438853725736256,-0.923082085685099,-1.34507649196273,-0.755555555555556,-0.383135921831943
2.30363052290267,0.438853725736256,1.08361810058686,-0.144115338424579,-0.755555555555556,-0.383135921831943
0.52996332868969,0.438853725736256,-0.923082085685099,-0.144115338424579,0.355555555555555,-0.383135921831943
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.15125274113809,-1.53598804007689,0.0802680074508782,1.05684581511357,1.46666666666667,1.68579805606055
0.777292374419114,0.438853725736256,2.08696819372283,1.05684581511357,0.355555555555555,-0.383135921831943
-0.0242909217252895,0.438853725736256,0.0802680074508782,1.05684581511357,-0.755555555555556,1.68579805606055
-0.498035238461644,0.438853725736256,-0.923082085685099,-0.144115338424579,1.46666666666667,3.75473203395304
-2.27899865996614,0.438853725736256,-0.923082085685099,NA,NA,-0.383135921831943
-1.63369550417893,-3.51082980589004,1.08361810058686,-1.34507649196273,-0.755555555555556,-0.383135921831943
NA,NA,NA,NA,NA,NA
0.417268141098037,0.438853725736256,-0.923082085685099,-0.144115338424579,0.355555555555555,-0.383135921831943
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.57484079340435,-1.53598804007689,-0.923082085685099,-2.54603764550089,-0.755555555555556,-0.383135921831943
0.563181161827188,0.438853725736256,0.0802680074508782,-0.144115338424579,-0.755555555555556,-0.383135921831943
-0.0687289182488894,0.438853725736256,0.0802680074508782,-0.144115338424579,-0.755555555555556,-0.383135921831943
-1.56327175705382,-1.53598804007689,-0.923082085685099,-0.144115338424579,-0.755555555555556,-0.383135921831943
0.862765226250827,0.438853725736256,0.0802680074508782,-0.144115338424579,0.355555555555555,-0.383135921831943
0.415002818415567,0.438853725736256,1.08361810058686,-0.144115338424579,-1.86666666666667,-0.383135921831943
0.132565147732818,0.438853725736256,-0.923082085685099,1.05684581511357,1.46666666666667,-0.383135921831943
0.834892572099973,0.438853725736256,-0.923082085685099,1.05684581511357,1.46666666666667,-0.383135921831943
NA,NA,NA,NA,NA,NA
0.430141725779919,-1.53598804007689,2.08696819372283,-1.34507649196273,0.355555555555555,-0.383135921831943
NA,NA,NA,NA,NA,NA
0.248556979947636,0.438853725736256,0.0802680074508782,-1.34507649196273,-0.755555555555556,-0.383135921831943
1.01616432412147,0.438853725736256,0.0802680074508782,1.05684581511357,1.46666666666667,-0.383135921831943
-0.569120875645009,0.438853725736256,-0.923082085685099,-0.144115338424579,-0.755555555555556,-0.383135921831943
NA,NA,NA,NA,NA,NA
0.270253250838613,0.438853725736256,NA,NA,NA,-0.383135921831943
0.315162007003684,0.438853725736256,1.08361810058686,1.05684581511357,-0.755555555555556,-0.383135921831943
-1.44733638619369,0.438853725736256,1.08361810058686,-0.144115338424579,-0.755555555555556,1.68579805606055
-0.0834329684084464,0.438853725736256,-0.923082085685099,1.05684581511357,0.355555555555555,-0.383135921831943
