"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22f_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num"
-2.4188528050231,1.44337567297406,-1.20659949980977,-0.886405260427918,-0.88894875277345,1.13284303119776,0.735638945838608,-0.623231962511588,-1.29099444873581,-2.36828145754403,-2.42711950486767,NA,-0.402199833269922,-1.35400640077266
1.07501801535434,-0.288675134594813,0.402199833269922,-0.886405260427918,0.17778975055469,-0.809173593712687,0.735638945838608,0.872524747516223,1.29099444873581,0.623231962511588,0.539359889970594,-0.449466574975495,1.20659949980977,0.67700320038633
-0.833557761370626,-0.288675134594813,0.402199833269922,-0.886405260427918,-1.95568725610159,1.13284303119776,0.735638945838608,-0.623231962511588,1.29099444873581,-0.872524747516223,0.539359889970594,0.786566506207116,-2.01099916634961,0.67700320038633
-0.65413361291582,-0.288675134594813,0.402199833269922,0,-0.88894875277345,1.13284303119776,0.735638945838608,0.872524747516223,0,0.623231962511588,0.539359889970594,0.786566506207116,-0.402199833269922,0.67700320038633
-0.108077175425894,-0.288675134594813,0.402199833269922,0.886405260427918,1.24452825388283,-0.809173593712687,-1.78655172560805,0.872524747516223,-1.29099444873581,-0.872524747516223,-0.943879807448539,0.786566506207116,-0.402199833269922,-1.35400640077266
0.57687026601078,-0.288675134594813,0.402199833269922,0.886405260427918,0.17778975055469,-0.809173593712687,-0.52545638988472,-0.623231962511588,0,-0.872524747516223,-0.943879807448539,-0.449466574975495,-0.402199833269922,-1.35400640077266
0.647371587943941,-0.288675134594813,0.402199833269922,0.886405260427918,1.24452825388283,-0.809173593712687,0.735638945838608,-0.623231962511588,0,0.623231962511588,0.539359889970594,0.786566506207116,1.20659949980977,0.67700320038633
0.587452244090374,1.44337567297406,0.402199833269922,0.886405260427918,1.24452825388283,-0.809173593712687,-1.78655172560805,0.872524747516223,0,0.623231962511588,0.539359889970594,-0.449466574975495,-0.402199833269922,0.67700320038633
1.25105097702458,-2.02072594216369,0.402199833269922,0.886405260427918,0.17778975055469,-0.809173593712687,-0.52545638988472,0.872524747516223,0,0.623231962511588,0.539359889970594,-1.68549965615811,-0.402199833269922,0.67700320038633
-0.175227977007694,-0.288675134594813,-2.81539883288945,-1.77281052085584,0.17778975055469,-0.809173593712687,0.735638945838608,-2.1189886725394,NA,0.623231962511588,NA,-1.68549965615811,-0.402199833269922,-1.35400640077266
0.313217351990447,1.44337567297406,0.402199833269922,0.886405260427918,0.17778975055469,1.13284303119776,-0.52545638988472,0.872524747516223,1.29099444873581,0.623231962511588,0.539359889970594,0.786566506207116,1.20659949980977,0.67700320038633
-0.261131110671321,-0.288675134594813,0.402199833269922,-0.886405260427918,-0.88894875277345,1.13284303119776,0.735638945838608,-0.623231962511588,-1.29099444873581,0.623231962511588,0.539359889970594,0.786566506207116,1.20659949980977,0.67700320038633
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
