"PROFICIENCIA_LP_SAEB","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q19_num"
-2.31849079387595,1.63433199559354,1.74570383228014,1.46516653542328,3.68606792859187
-1.92602208347313,1.63433199559354,0.568368689579579,1.46516653542328,1.6382524127075
0.513263346365512,0.289775176523678,1.74570383228014,1.46516653542328,-0.409563103176874
0.965765616423868,0.289775176523678,-0.608966453120977,-0.781422152225748,-0.409563103176874
-2.55838810995187,NA,NA,NA,1.6382524127075
0.043911503226592,-1.05478164254619,-0.608966453120977,NA,-0.409563103176874
0.390905088982022,-1.05478164254619,-0.608966453120977,-0.781422152225748,-0.409563103176874
1.20380207318381,0.289775176523678,-0.608966453120977,-0.781422152225748,-0.409563103176874
0.199939600056684,-1.05478164254619,0.568368689579579,0.341872191598765,-0.409563103176874
-0.962537622665212,1.63433199559354,1.74570383228014,1.46516653542328,-0.409563103176874
0.208269411133215,NA,NA,NA,NA
0.829627520646327,0.289775176523678,0.568368689579579,-0.781422152225748,NA
0.0486251594359186,1.63433199559354,1.74570383228014,1.46516653542328,-0.409563103176874
0.797042263750477,1.63433199559354,1.74570383228014,1.46516653542328,-0.409563103176874
-0.19997131319506,1.63433199559354,1.74570383228014,1.46516653542328,-0.409563103176874
-1.20575677076504,-1.05478164254619,-0.608966453120977,-0.781422152225748,-0.409563103176874
-1.26410067169404,0.289775176523678,-0.608966453120977,-0.781422152225748,-0.409563103176874
1.40792829881916,-1.05478164254619,-0.608966453120977,-0.781422152225748,-0.409563103176874
0.208859206102728,0.289775176523678,-0.608966453120977,0.341872191598765,-0.409563103176874
0.316775127336288,-1.05478164254619,-1.78630159582153,-0.781422152225748,-0.409563103176874
-0.193519941206621,-1.05478164254619,0.568368689579579,0.341872191598765,-0.409563103176874
0.898150343742408,0.289775176523678,-0.608966453120977,0.341872191598765,-0.409563103176874
-0.933624814216761,0.289775176523678,1.74570383228014,1.46516653542328,-0.409563103176874
-0.0523246174749196,-1.05478164254619,-0.608966453120977,-0.781422152225748,-0.409563103176874
-0.739379697490396,0.289775176523678,-0.608966453120977,-1.90471649605026,1.6382524127075
1.02254181031425,-1.05478164254619,-0.608966453120977,-0.781422152225748,-0.409563103176874
NA,NA,NA,NA,NA
NA,-1.05478164254619,-0.608966453120977,-1.90471649605026,-0.409563103176874
1.29322447853098,-1.05478164254619,-0.608966453120977,-1.90471649605026,NA
