"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num"
-0.704381201253494,0.456658061755022
NA,NA
-0.495607100957577,0.456658061755022
-1.23394247614683,0.456658061755022
-0.811148778040426,0.456658061755022
-0.28774070451748,-2.58772901661179
NA,NA
-0.144922480120621,0.456658061755022
0.0777090040385688,0.456658061755022
0.723892143954286,-1.06553547742839
NA,NA
NA,NA
NA,NA
-1.91812834654244,0.456658061755022
0.282043678040106,0.456658061755022
0.862958535066907,0.456658061755022
NA,NA
0.952058273039373,-1.06553547742839
-0.476380452371924,0.456658061755022
NA,NA
0.0707054390040866,0.456658061755022
NA,NA
-0.954490520018691,0.456658061755022
1.47379684063068,-2.58772901661179
1.71081838295756,0.456658061755022
0.565382907734676,0.456658061755022
-1.15494572580293,0.456658061755022
NA,NA
1.46232258130616,0.456658061755022
