"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num"
NA,NA
0.667793591831986,-0.0704436764925633
0.558050154276673,-1.47931720634383
0.826998596709219,-1.47931720634383
0.533702453574858,-0.0704436764925633
NA,NA
NA,NA
0.955639533928517,-0.0704436764925633
-1.06677403714935,1.33842985335871
-1.65195817862976,-0.0704436764925633
0.514639272383475,1.33842985335871
-0.480071345927221,1.33842985335871
0.318644224944342,1.33842985335871
2.6264740634718,-1.47931720634383
1.10694952257592,-0.0704436764925633
-0.599315290267518,1.33842985335871
-1.08408397780096,-0.0704436764925633
0.87017063835645,-0.0704436764925633
0.441072969354527,-0.0704436764925633
1.21263430609006,-0.0704436764925633
1.3937946079561,-0.0704436764925633
1.73845600113811,-1.47931720634383
0.641972911218211,-0.0704436764925633
0.0248221392869607,-0.0704436764925633
-0.309416557010416,-1.47931720634383
-1.38821143964304,1.33842985335871
-0.664256298932974,-1.47931720634383
-0.14349270679403,1.33842985335871
0.756404483942789,-0.0704436764925633
NA,NA
-1.76354041438897,1.33842985335871
0.113804382286914,1.33842985335871
-0.924667770964754,1.33842985335871
-0.575493556787818,-0.0704436764925633
-1.42709431059806,-0.0704436764925633
1.58705353908008,-0.0704436764925633
-1.01652419821937,-0.0704436764925633
2.75923853925411,1.33842985335871
0.365333763467373,-0.0704436764925633
-1.42638198870626,-0.0704436764925633
-0.507253193651151,-0.0704436764925633
-2.24813517089737,-1.47931720634383
1.10245878257167,NA
0.751292512308087,1.33842985335871
NA,NA
-0.599193820119673,1.33842985335871
-1.11942037984207,-1.47931720634383
-0.0742114497084764,1.33842985335871
-0.0586864632342709,-1.47931720634383
NA,NA
-0.146811425355504,-1.47931720634383
-0.745463612701632,-0.0704436764925633
0.356870001183363,-0.0704436764925633
-0.913676303326852,-0.0704436764925633
-0.100388291268149,-0.0704436764925633
-1.81715864175992,1.33842985335871
NA,NA
1.35214521610032,-1.47931720634383
0.271247872427638,-0.0704436764925633
0.5806432559885,-0.0704436764925633
NA,NA
NA,NA
-0.00278628650191994,-1.47931720634383
-0.387829760989506,-0.0704436764925633
0.0849162470022753,-0.0704436764925633
NA,NA
NA,NA
0.347765667877728,-0.0704436764925633
0.327261245111102,-0.0704436764925633
1.41228765994401,-1.47931720634383
0.697723979515723,-0.0704436764925633
-0.800075805741494,1.33842985335871
0.6202633208237,-0.0704436764925633
0.558625816077369,1.33842985335871
NA,NA
0.814444417348228,-1.47931720634383
NA,NA
NA,NA
-0.00343787331979275,-0.0704436764925633
-1.35356666165235,1.33842985335871
0.348341329678423,-1.47931720634383
-1.48124265463903,1.33842985335871
-1.58405602019713,-0.0704436764925633
1.3246914313435,-1.47931720634383
-0.489146682495652,-0.0704436764925633
-0.334820341604373,-1.47931720634383
-1.29489445612111,1.33842985335871
0.361145365081627,-0.0704436764925633
0.153021333197147,-0.0704436764925633
0.557325408740232,-0.0704436764925633
NA,NA
-0.634585424637486,1.33842985335871
NA,NA
-0.322391781839141,NA
0.375672261138098,-0.0704436764925633
0.497156759157045,-1.47931720634383
-0.298868240530025,-0.0704436764925633
-1.06956676378962,1.33842985335871
NA,NA
